chemical,protein,label
60961,ENSP00000342560,1
1809,ENSP00000322617,0
444732,ENSP00000302967,1
4184,ENSP00000320147,0
312,ENSP00000333534,1
446220,ENSP00000225504,0
60719,ENSP00000372750,0
2196,ENSP00000347689,0
5280363,ENSP00000241256,1
1148,ENSP00000398655,0
171548,ENSP00000316244,0
23930,ENSP00000261733,1
710,ENSP00000232975,0
312,ENSP00000226840,1
2687,ENSP00000366506,0
54746,ENSP00000357986,0
3869,ENSP00000386069,1
667467,ENSP00000367959,1
5454,ENSP00000222382,0
247,ENSP00000218099,1
4436,ENSP00000357986,0
122316,ENSP00000359532,0
5731,ENSP00000261523,0
168572,ENSP00000314151,0
5983,ENSP00000350785,0
5566,ENSP00000337949,1
191,ENSP00000296140,1
2381,ENSP00000226004,0
2170,ENSP00000369960,1
5281040,ENSP00000360317,1
5470,ENSP00000368766,0
9904,ENSP00000384665,0
5287844,ENSP00000347942,1
2771,ENSP00000428426,0
4430,ENSP00000336764,1
5202,ENSP00000359643,1
2512,ENSP00000365160,0
1440,ENSP00000328708,0
5381,ENSP00000376176,0
115077,ENSP00000316339,0
65076,ENSP00000261751,0
123619,ENSP00000290866,0
187,ENSP00000319984,1
3255,ENSP00000265724,1
129211,ENSP00000255380,0
4768,ENSP00000369960,1
493570,ENSP00000358414,0
4248,ENSP00000360247,0
3325,ENSP00000354499,0
4178,ENSP00000284981,0
5210,ENSP00000325120,0
1080,ENSP00000245960,0
5253,ENSP00000315774,0
2216,ENSP00000278742,0
65064,ENSP00000348459,0
3463,ENSP00000293761,0
4036,ENSP00000269385,0
1117,ENSP00000312286,1
2914,ENSP00000268097,0
25075996,ENSP00000265572,1
54746,ENSP00000309845,0
311,ENSP00000358327,1
5556,ENSP00000262948,0
774,ENSP00000275216,1
3285,ENSP00000206249,1
5656,ENSP00000262187,0
291,ENSP00000366124,0
57363,ENSP00000300900,0
18830,ENSP00000228476,0
23994,ENSP00000223095,1
1117,ENSP00000296545,1
187,ENSP00000343690,0
1117,ENSP00000314407,0
1117,ENSP00000452780,1
60612,ENSP00000227378,0
4688,ENSP00000368727,0
3602,ENSP00000372750,1
191,ENSP00000299565,0
439260,ENSP00000358301,1
122296,ENSP00000350785,0
5533,ENSP00000377083,0
2512,ENSP00000365773,0
1117,ENSP00000219070,1
2462,ENSP00000375893,0
2477,ENSP00000303147,0
3981,ENSP00000306606,0
4595,ENSP00000012443,0
3964,ENSP00000358963,1
5311018,ENSP00000336764,1
753,ENSP00000219054,1
5149020,ENSP00000215754,0
16129679,ENSP00000356920,0
1117,ENSP00000307786,1
5360515,ENSP00000309845,0
864,ENSP00000261208,0
750,ENSP00000219313,1
4248,ENSP00000369960,0
961,ENSP00000220809,0
4976,ENSP00000387536,0
5329099,ENSP00000387536,0
18794,ENSP00000263038,0
68613,ENSP00000343190,0
5381,ENSP00000273064,0
5284596,ENSP00000327268,0
131432,ENSP00000363046,0
312,ENSP00000234961,1
838,ENSP00000336630,1
5358,ENSP00000332812,0
468595,ENSP00000264914,0
774,ENSP00000367959,1
961,ENSP00000253496,0
3009,ENSP00000358223,0
753,ENSP00000327251,1
43815,ENSP00000353820,1
5360696,ENSP00000223095,0
60612,ENSP00000358022,0
1548886,ENSP00000292614,0
784,ENSP00000316339,1
444020,ENSP00000222553,0
3937,ENSP00000369816,0
5894,ENSP00000306866,0
5467,ENSP00000349687,0
2726,ENSP00000366506,1
5677,ENSP00000264382,1
3238,ENSP00000264690,0
6037,ENSP00000270139,0
3981,ENSP00000272190,0
4639,ENSP00000265838,0
4828,ENSP00000269466,0
774,ENSP00000299727,1
774,ENSP00000267549,1
5281969,ENSP00000418287,0
45272686,ENSP00000276410,1
3559,ENSP00000310928,0
5486827,ENSP00000299529,0
122186,ENSP00000314649,0
5202,ENSP00000302846,1
1072,ENSP00000365926,1
3494,ENSP00000316121,0
4771,ENSP00000358414,0
3391,ENSP00000349003,1
5267,ENSP00000244051,0
2662,ENSP00000268379,0
2354,ENSP00000222330,0
68570,ENSP00000356694,0
5288826,ENSP00000394624,1
774,ENSP00000360973,1
745,ENSP00000216465,1
5281040,ENSP00000353915,0
4735,ENSP00000225831,0
2370,ENSP00000311165,0
5514,ENSP00000323516,0
1229,ENSP00000297373,0
151166,ENSP00000311873,0
445154,ENSP00000260682,1
2512,ENSP00000290597,0
4736,ENSP00000354612,0
4171,ENSP00000345502,0
2968,ENSP00000303208,0
39468,ENSP00000320709,0
5833,ENSP00000285379,0
5284595,ENSP00000263038,0
1229,ENSP00000377969,0
937,ENSP00000277010,0
5983,ENSP00000226730,0
5281969,ENSP00000317159,0
3696,ENSP00000466420,0
191,ENSP00000384665,1
312,ENSP00000376611,1
4742,ENSP00000350911,1
3962,ENSP00000268251,0
108182,ENSP00000324124,0
4178,ENSP00000285979,0
4456,ENSP00000312663,0
122172,ENSP00000245552,0
564,ENSP00000337733,0
2662,ENSP00000308176,0
3365,ENSP00000003100,1
3249,ENSP00000360968,0
3461,ENSP00000346577,0
41774,ENSP00000249042,0
2551,ENSP00000319984,1
4819,ENSP00000358963,0
5202,ENSP00000322617,1
2249,ENSP00000310928,0
444020,ENSP00000265734,0
1117,ENSP00000241337,1
774,ENSP00000363596,1
5983,ENSP00000270570,0
4631,ENSP00000327268,0
3410,ENSP00000359991,0
745,ENSP00000381607,1
2119,ENSP00000295452,0
5076,ENSP00000363229,0
753,ENSP00000354193,1
757,ENSP00000417052,0
5280363,ENSP00000292513,1
10607,ENSP00000339001,1
753,ENSP00000353679,1
4601,ENSP00000226299,0
41774,ENSP00000366482,0
5408,ENSP00000256383,0
311,ENSP00000318912,1
11626560,ENSP00000463999,1
5562,ENSP00000406220,0
753,ENSP00000252029,1
5566,ENSP00000380247,1
5533,ENSP00000358107,0
5329099,ENSP00000311873,0
2311,ENSP00000373715,0
1117,ENSP00000306561,1
753,ENSP00000227507,1
89594,ENSP00000305692,0
5076,ENSP00000444788,0
3220,ENSP00000206249,1
4630,ENSP00000351706,0
176870,ENSP00000317272,1
33624,ENSP00000343782,1
312,ENSP00000295640,1
5486827,ENSP00000305480,0
439260,ENSP00000363431,1
2154,ENSP00000380157,0
3220,ENSP00000296140,0
4828,ENSP00000241453,0
439260,ENSP00000332659,1
5311081,ENSP00000352702,0
23991,ENSP00000366410,1
5280363,ENSP00000362810,1
4330,ENSP00000307241,0
3648,ENSP00000327417,0
23994,ENSP00000222390,0
312,ENSP00000221859,0
5284603,ENSP00000331201,0
4771,ENSP00000222673,0
5280363,ENSP00000336687,0
774,ENSP00000335544,1
4095,ENSP00000219919,0
3340,ENSP00000306129,1
147912,ENSP00000300093,0
5581,ENSP00000354859,0
4713,ENSP00000353920,0
4829,ENSP00000287820,1
5408,ENSP00000412673,0
54687,ENSP00000364731,0
5281605,ENSP00000348897,0
5512,ENSP00000366506,0
3077,ENSP00000256906,1
68848,ENSP00000240327,0
23994,ENSP00000308024,1
679,ENSP00000303211,1
1240,ENSP00000373169,1
5311304,ENSP00000367102,0
4451,ENSP00000265724,1
6426631,ENSP00000276651,0
16132139,ENSP00000318077,1
187,ENSP00000264381,1
5280363,ENSP00000359151,0
2761,ENSP00000307766,0
4122,ENSP00000262033,0
1117,ENSP00000348918,1
3391,ENSP00000367934,0
439260,ENSP00000313007,0
3883,ENSP00000360372,1
2476,ENSP00000216410,0
424,ENSP00000262352,1
934,ENSP00000306866,1
5255,ENSP00000305692,0
4735,ENSP00000354193,1
60961,ENSP00000245457,1
2487,ENSP00000354532,0
951,ENSP00000218721,1
1983,ENSP00000364486,0
23994,ENSP00000318820,1
5011,ENSP00000258400,1
5584,ENSP00000225577,0
153990,ENSP00000311165,0
23925,ENSP00000409378,0
5677,ENSP00000261755,0
23994,ENSP00000322716,1
39042,ENSP00000386884,0
1132,ENSP00000420168,0
23930,ENSP00000369927,0
15,ENSP00000405455,0
5530,ENSP00000269466,0
5311018,ENSP00000257290,0
22258,ENSP00000318351,0
4528,ENSP00000219833,1
151166,ENSP00000358107,0
3779,ENSP00000343690,0
2580,ENSP00000344829,0
5656,ENSP00000262407,0
753,ENSP00000290349,1
54454,ENSP00000216465,0
4976,ENSP00000262735,0
28417,ENSP00000353791,0
4189,ENSP00000337915,1
698,ENSP00000258385,0
3914,ENSP00000287907,0
774,ENSP00000368552,0
11626560,ENSP00000301178,1
5311037,ENSP00000258385,0
444795,ENSP00000360939,0
4248,ENSP00000176183,0
1117,ENSP00000362576,1
753,ENSP00000304408,1
753,ENSP00000362674,1
5282381,ENSP00000316854,0
191,ENSP00000299727,1
66414,ENSP00000226413,0
1117,ENSP00000264832,1
424,ENSP00000308176,0
5533,ENSP00000387536,0
753,ENSP00000250559,1
3446,ENSP00000262352,0
5202,ENSP00000363431,1
158,ENSP00000276198,1
5267,ENSP00000293761,0
2564,ENSP00000368752,0
155346,ENSP00000372326,0
24360,ENSP00000338082,0
5056,ENSP00000228740,1
2185,ENSP00000358511,1
24360,ENSP00000309565,0
2153,ENSP00000358107,0
5472,ENSP00000382697,0
441314,ENSP00000305692,1
2551,ENSP00000275525,0
4829,ENSP00000419692,1
2160,ENSP00000237014,0
4917,ENSP00000354859,1
4423,ENSP00000265572,1
3405,ENSP00000257904,0
961,ENSP00000241052,1
124886,ENSP00000384665,0
2771,ENSP00000354554,0
33624,ENSP00000268053,0
89594,ENSP00000359899,0
5278,ENSP00000376611,0
5677,ENSP00000335592,0
2476,ENSP00000288602,0
5284549,ENSP00000353483,0
2367,ENSP00000370213,0
4976,ENSP00000309591,0
25880656,ENSP00000411593,0
65856,ENSP00000406157,0
3672,ENSP00000256104,1
951,ENSP00000292301,1
774,ENSP00000373169,1
774,ENSP00000176183,1
5281888,ENSP00000366506,0
2239,ENSP00000263800,0
4993,ENSP00000322617,0
1148,ENSP00000342007,0
4782,ENSP00000308549,0
4436,ENSP00000306490,0
122316,ENSP00000367309,1
158,ENSP00000257254,1
2332,ENSP00000364731,1
59693,ENSP00000410732,0
198792,ENSP00000340820,0
54687,ENSP00000318351,0
4913,ENSP00000341551,0
4926,ENSP00000368766,1
41774,ENSP00000264382,1
2725,ENSP00000332812,0
439176,ENSP00000277480,0
4383,ENSP00000356438,0
5581,ENSP00000364252,0
2726,ENSP00000409378,1
68844,ENSP00000315212,0
2156,ENSP00000215904,0
3198,ENSP00000466420,0
444,ENSP00000342889,0
936,ENSP00000372088,0
4745,ENSP00000355920,0
6468,ENSP00000273588,0
9651,ENSP00000339399,0
3954,ENSP00000327801,0
3059,ENSP00000356438,1
2812,ENSP00000306129,0
2487,ENSP00000319730,0
5486684,ENSP00000255380,0
753,ENSP00000351905,1
679,ENSP00000324806,1
644077,ENSP00000363021,0
4055,ENSP00000363832,1
3059,ENSP00000311876,0
3365,ENSP00000337450,1
23925,ENSP00000363512,1
2333,ENSP00000379839,0
4095,ENSP00000362481,0
5311010,ENSP00000346001,0
9395,ENSP00000368439,0
2119,ENSP00000352401,0
1329,ENSP00000306490,0
54454,ENSP00000339260,0
312,ENSP00000396308,1
60612,ENSP00000386069,1
311,ENSP00000235835,1
4184,ENSP00000261707,1
1893,ENSP00000323867,0
643976,ENSP00000356972,1
10133,ENSP00000245312,1
122186,ENSP00000256383,0
2230,ENSP00000364361,0
4585,ENSP00000373169,1
681,ENSP00000394624,1
5202,ENSP00000339377,1
4429,ENSP00000363676,0
3016,ENSP00000267085,0
1548952,ENSP00000314151,0
187,ENSP00000306490,1
5330286,ENSP00000363092,0
6675,ENSP00000225174,0
5362436,ENSP00000346294,0
15,ENSP00000333685,0
11301,ENSP00000370571,0
33624,ENSP00000363046,0
3308,ENSP00000366488,0
3914,ENSP00000263331,0
5408,ENSP00000337450,1
23994,ENSP00000273550,1
3964,ENSP00000368104,0
60843,ENSP00000313420,0
2519,ENSP00000375730,0
4635,ENSP00000265572,1
838,ENSP00000306662,1
54688,ENSP00000260985,0
4296,ENSP00000271450,0
4171,ENSP00000350198,1
4485,ENSP00000288139,1
24360,ENSP00000408695,0
6013,ENSP00000285979,1
19910,ENSP00000258400,0
1072,ENSP00000331746,0
5775,ENSP00000296511,0
312,ENSP00000262948,0
312,ENSP00000237014,1
4911,ENSP00000296861,0
5311304,ENSP00000227378,0
5287844,ENSP00000222330,1
757,ENSP00000303424,0
4850,ENSP00000302811,0
10267,ENSP00000216254,0
2995,ENSP00000275300,1
4584,ENSP00000351905,0
681,ENSP00000249041,1
2812,ENSP00000344220,0
3615,ENSP00000226279,0
745,ENSP00000420168,1
3295,ENSP00000363205,0
5284604,ENSP00000263331,0
51634,ENSP00000341551,0
5677,ENSP00000443459,0
5556,ENSP00000299267,1
156391,ENSP00000367102,1
753,ENSP00000376176,1
124886,ENSP00000278742,1
314,ENSP00000242210,1
1287,ENSP00000407546,0
5833,ENSP00000375730,0
124886,ENSP00000345023,1
104787,ENSP00000336687,0
9966051,ENSP00000217270,0
6422124,ENSP00000248923,0
3308,ENSP00000364898,0
2564,ENSP00000339867,0
1440,ENSP00000344460,0
1117,ENSP00000270142,1
5894,ENSP00000255030,0
3038,ENSP00000385638,0
1547484,ENSP00000364709,0
5073,ENSP00000289753,1
5284570,ENSP00000318585,0
3648,ENSP00000293761,0
151165,ENSP00000369816,0
6918638,ENSP00000295256,0
59693,ENSP00000417052,0
23991,ENSP00000324806,0
2995,ENSP00000409378,1
1117,ENSP00000371138,1
54671203,ENSP00000384408,0
59693,ENSP00000358903,1
25075996,ENSP00000303147,0
1117,ENSP00000324804,1
2909,ENSP00000304408,0
23925,ENSP00000251810,1
54562,ENSP00000316244,1
5288826,ENSP00000368572,0
4691,ENSP00000270349,1
4585,ENSP00000276198,1
4735,ENSP00000306606,0
311,ENSP00000369456,1
68613,ENSP00000278742,0
1613,ENSP00000230671,0
4666,ENSP00000269571,1
4926,ENSP00000378288,0
15,ENSP00000369816,1
4488,ENSP00000219833,0
2170,ENSP00000359353,0
54454,ENSP00000227378,0
123619,ENSP00000315931,0
5281881,ENSP00000373169,1
312,ENSP00000219054,1
1072,ENSP00000327801,0
60961,ENSP00000302846,1
3547,ENSP00000302486,0
18830,ENSP00000276390,0
4423,ENSP00000378306,0
5362436,ENSP00000298248,0
9395,ENSP00000282397,0
5280363,ENSP00000366416,1
3767,ENSP00000345771,0
4819,ENSP00000348234,0
1117,ENSP00000396308,1
3517,ENSP00000164139,0
6305,ENSP00000332816,0
5311,ENSP00000323516,0
26644,ENSP00000331201,0
4926,ENSP00000262584,0
66414,ENSP00000296511,0
2807,ENSP00000359793,1
753,ENSP00000217244,1
5983,ENSP00000360773,0
3793,ENSP00000216862,1
753,ENSP00000314441,1
2160,ENSP00000226840,0
54454,ENSP00000265016,0
2771,ENSP00000377954,0
3220,ENSP00000332771,0
23994,ENSP00000012443,1
4768,ENSP00000305372,1
1355,ENSP00000321988,0
2725,ENSP00000295256,0
4451,ENSP00000332116,0
702,ENSP00000420269,1
23994,ENSP00000286621,0
2551,ENSP00000372750,1
2170,ENSP00000373169,1
3696,ENSP00000261707,1
5284594,ENSP00000331103,0
4205,ENSP00000373169,1
2550,ENSP00000298171,0
35370,ENSP00000369816,0
4991,ENSP00000222286,0
951,ENSP00000353915,1
2154,ENSP00000360549,0
2244,ENSP00000369038,0
60961,ENSP00000291294,1
5281888,ENSP00000362401,1
208908,ENSP00000299855,0
2687,ENSP00000307766,0
3689,ENSP00000262186,1
681,ENSP00000366244,0
5281004,ENSP00000332139,0
5401,ENSP00000368766,1
443408,ENSP00000394624,1
644073,ENSP00000292614,0
65064,ENSP00000000442,0
5311,ENSP00000443459,0
3042,ENSP00000409378,1
5362129,ENSP00000464149,1
596,ENSP00000306390,0
122316,ENSP00000253792,0
6037,ENSP00000341390,0
19143,ENSP00000339740,0
444795,ENSP00000363812,1
18830,ENSP00000338072,1
445154,ENSP00000368552,1
24360,ENSP00000312735,0
439260,ENSP00000448059,1
23925,ENSP00000378306,1
6000,ENSP00000305302,0
3793,ENSP00000297785,0
3675,ENSP00000367309,1
4635,ENSP00000242375,0
60843,ENSP00000363019,0
801,ENSP00000268097,0
3559,ENSP00000306662,1
753,ENSP00000378394,1
158,ENSP00000307766,1
6426631,ENSP00000377947,0
753,ENSP00000313007,1
3962,ENSP00000363621,0
65750,ENSP00000340330,0
10100,ENSP00000356694,0
681,ENSP00000360973,1
4865,ENSP00000250416,0
3559,ENSP00000262186,1
3016,ENSP00000339503,0
4636,ENSP00000455607,0
54671203,ENSP00000299855,1
5512,ENSP00000418287,0
679,ENSP00000265462,1
23930,ENSP00000370223,1
753,ENSP00000350785,1
4485,ENSP00000367959,1
4691,ENSP00000255380,1
23994,ENSP00000261900,1
1117,ENSP00000263431,1
2949,ENSP00000261900,0
5833,ENSP00000345502,0
5186,ENSP00000316786,0
3042,ENSP00000308622,0
1206,ENSP00000358770,0
5076,ENSP00000226299,0
33624,ENSP00000318868,0
155346,ENSP00000360317,0
2725,ENSP00000385026,0
996,ENSP00000254976,0
3372,ENSP00000366506,1
3547,ENSP00000331831,0
5691,ENSP00000296474,0
5311010,ENSP00000324270,1
170361,ENSP00000305714,0
1206,ENSP00000354554,0
5362436,ENSP00000254488,0
11626560,ENSP00000378699,0
4423,ENSP00000323811,0
1355,ENSP00000276198,1
4889,ENSP00000346160,0
4330,ENSP00000322617,0
445154,ENSP00000234111,1
5139,ENSP00000357907,0
23994,ENSP00000254976,1
5486827,ENSP00000360687,0
5076,ENSP00000353820,1
2914,ENSP00000301634,0
444,ENSP00000272102,0
151165,ENSP00000287766,0
4425,ENSP00000347839,0
5281707,ENSP00000360687,0
5284627,ENSP00000345659,1
3914,ENSP00000234961,0
1117,ENSP00000327251,1
2239,ENSP00000346805,0
3405,ENSP00000450560,1
564,ENSP00000216714,0
51577,ENSP00000326227,1
4850,ENSP00000261900,0
1206,ENSP00000275216,1
15,ENSP00000321070,0
3158,ENSP00000263368,0
25880656,ENSP00000318912,0
4436,ENSP00000343027,0
2370,ENSP00000339001,0
3198,ENSP00000339377,0
951,ENSP00000336630,1
16004692,ENSP00000306662,0
3779,ENSP00000215904,0
5523,ENSP00000394624,1
187,ENSP00000264047,1
4830,ENSP00000260970,0
39468,ENSP00000366416,0
3648,ENSP00000308541,0
2370,ENSP00000274353,0
6918837,ENSP00000263182,0
1080,ENSP00000286621,0
5022,ENSP00000336630,1
31703,ENSP00000303709,0
4402,ENSP00000226299,0
4830,ENSP00000280551,0
6834,ENSP00000290765,0
3202,ENSP00000219919,0
119,ENSP00000352702,1
439260,ENSP00000394624,1
5360696,ENSP00000356953,0
3059,ENSP00000312262,0
3003,ENSP00000336528,1
3455,ENSP00000421725,0
5610,ENSP00000322450,0
439260,ENSP00000386884,1
2185,ENSP00000356958,0
3081361,ENSP00000265734,0
5755,ENSP00000363397,0
564,ENSP00000314151,0
3883,ENSP00000357981,0
3440,ENSP00000329374,1
5562,ENSP00000262306,0
191,ENSP00000299766,1
4184,ENSP00000280155,1
3008,ENSP00000401508,0
4636,ENSP00000367959,1
710,ENSP00000327268,1
439260,ENSP00000176183,1
10607,ENSP00000323071,0
314,ENSP00000219789,1
3042,ENSP00000216962,0
4865,ENSP00000232217,0
2170,ENSP00000244137,0
60961,ENSP00000286621,1
1548952,ENSP00000353720,0
1287,ENSP00000237014,1
945,ENSP00000347754,0
2753,ENSP00000368066,0
1229,ENSP00000342007,0
5288826,ENSP00000358511,1
681,ENSP00000343782,1
72271,ENSP00000337825,0
60961,ENSP00000255008,1
28417,ENSP00000324806,0
4984,ENSP00000260443,1
4528,ENSP00000222002,0
27400,ENSP00000276198,1
4485,ENSP00000355192,1
2381,ENSP00000328835,0
54454,ENSP00000359899,0
21855,ENSP00000258400,0
753,ENSP00000340736,1
312,ENSP00000275605,1
4850,ENSP00000312326,0
440120,ENSP00000362576,0
5743,ENSP00000231509,1
5056,ENSP00000287820,1
644345,ENSP00000254719,0
5702160,ENSP00000366506,1
890,ENSP00000337915,0
5324345,ENSP00000331327,0
4926,ENSP00000380247,1
2564,ENSP00000302846,0
774,ENSP00000315011,1
4992,ENSP00000322706,0
4306515,ENSP00000217133,0
311,ENSP00000251535,0
5311507,ENSP00000367959,1
114854,ENSP00000299518,0
23994,ENSP00000349078,1
753,ENSP00000417214,1
4171,ENSP00000447378,0
5408,ENSP00000370129,1
1117,ENSP00000353820,1
5691,ENSP00000365926,0
23930,ENSP00000319814,1
3391,ENSP00000385834,0
44404987,ENSP00000303211,0
4629,ENSP00000372750,1
2581,ENSP00000317159,0
5581,ENSP00000419425,0
4688,ENSP00000352839,0
1229,ENSP00000367959,1
312,ENSP00000362115,1
643976,ENSP00000360576,1
72172,ENSP00000317985,0
838,ENSP00000303686,1
4422,ENSP00000409378,0
439176,ENSP00000265838,0
2662,ENSP00000353820,1
