chemical,protein,label
187,ENSP00000232219,0
4205,ENSP00000274547,0
2801,ENSP00000359539,0
493570,ENSP00000217133,0
5202,ENSP00000335544,1
5284549,ENSP00000360635,0
4542,ENSP00000260227,0
2120,ENSP00000358525,0
10607,ENSP00000262848,0
5255,ENSP00000317721,0
3767,ENSP00000301776,0
312,ENSP00000353904,1
57379345,ENSP00000265073,0
10634,ENSP00000339867,0
9826744,ENSP00000364697,0
2812,ENSP00000211122,0
4383,ENSP00000364801,0
54746,ENSP00000354859,1
1201549,ENSP00000303575,0
3008,ENSP00000234961,1
961,ENSP00000266971,1
16133831,ENSP00000235521,0
11556427,ENSP00000227507,0
444008,ENSP00000265465,0
24267,ENSP00000322788,0
1329,ENSP00000181383,0
3086685,ENSP00000383840,0
8646,ENSP00000222673,0
311,ENSP00000297258,1
5281707,ENSP00000206249,1
6047,ENSP00000321821,0
187,ENSP00000282397,0
247,ENSP00000451560,0
9270,ENSP00000375881,0
5012,ENSP00000275493,0
11301,ENSP00000308622,0
4865,ENSP00000261007,0
4828,ENSP00000368552,0
27991,ENSP00000288022,0
1117,ENSP00000466799,1
75919,ENSP00000260985,0
5743,ENSP00000209929,0
501640,ENSP00000393333,0
9799453,ENSP00000274547,0
1051,ENSP00000302620,1
5361092,ENSP00000306512,0
2826,ENSP00000304697,0
122186,ENSP00000403852,0
4011,ENSP00000373700,0
114903,ENSP00000293780,0
4745,ENSP00000395473,0
47318,ENSP00000324804,0
5202,ENSP00000337949,1
4428,ENSP00000262545,0
5280360,ENSP00000217270,1
5486,ENSP00000262407,1
753,ENSP00000337773,1
60769,ENSP00000316244,1
151165,ENSP00000408695,0
5587,ENSP00000378920,0
31307,ENSP00000366410,0
291,ENSP00000292823,1
1810907,ENSP00000354511,1
4536,ENSP00000257248,0
298,ENSP00000330284,1
16132429,ENSP00000359539,0
1117,ENSP00000265734,1
5022,ENSP00000337746,0
3826,ENSP00000356438,1
36736,ENSP00000292823,0
446512,ENSP00000353820,0
43815,ENSP00000362924,0
5078,ENSP00000332812,0
5074,ENSP00000358963,1
4624,ENSP00000261416,0
18794,ENSP00000327801,0
4159,ENSP00000318351,0
441071,ENSP00000299964,0
3883,ENSP00000357981,0
178013,ENSP00000274192,1
5280360,ENSP00000362810,1
3823,ENSP00000419425,0
5281969,ENSP00000319788,0
2215,ENSP00000454071,0
444033,ENSP00000231509,1
6468,ENSP00000370213,0
2561,ENSP00000457031,0
5282381,ENSP00000351706,0
5426,ENSP00000273430,0
68740,ENSP00000366482,0
4885,ENSP00000373169,1
122186,ENSP00000385746,0
4992,ENSP00000272298,0
2750,ENSP00000287820,1
2797,ENSP00000253004,0
5056,ENSP00000234111,1
5329099,ENSP00000393312,1
2185,ENSP00000363596,1
5790,ENSP00000295452,0
2978,ENSP00000290354,0
753,ENSP00000306606,1
4630,ENSP00000363676,0
5090,ENSP00000366156,0
1132,ENSP00000452780,0
20469,ENSP00000361666,0
860,ENSP00000273062,0
114903,ENSP00000355279,0
60809,ENSP00000301891,0
3413,ENSP00000269159,0
753,ENSP00000447149,0
360682,ENSP00000381412,0
961,ENSP00000264690,0
4748,ENSP00000280155,1
1117,ENSP00000296545,1
5280360,ENSP00000354859,1
5032,ENSP00000270349,1
5408,ENSP00000370129,1
5090,ENSP00000340278,0
5524,ENSP00000386069,1
1257,ENSP00000343190,0
311,ENSP00000360973,0
3739,ENSP00000454071,0
4980,ENSP00000306490,0
5994,ENSP00000341390,1
447700,ENSP00000351905,0
23925,ENSP00000218758,1
2807,ENSP00000324648,0
72968,ENSP00000455607,0
65019,ENSP00000325863,0
1117,ENSP00000334052,1
445420,ENSP00000265986,0
5593,ENSP00000265052,0
54454,ENSP00000306881,0
3343,ENSP00000350941,0
252716,ENSP00000362401,0
119,ENSP00000359353,1
47811,ENSP00000408695,0
36736,ENSP00000362608,0
60852,ENSP00000360549,0
3220,ENSP00000371554,0
122024,ENSP00000323511,0
3343,ENSP00000395574,0
2499,ENSP00000299565,0
71246,ENSP00000416293,0
100788,ENSP00000360576,0
2367,ENSP00000366482,0
152945,ENSP00000242375,0
5074,ENSP00000369960,1
4493,ENSP00000284811,0
9966051,ENSP00000263431,0
72172,ENSP00000327246,0
5074,ENSP00000262306,0
5775,ENSP00000364289,0
2724385,ENSP00000222382,0
34231,ENSP00000245960,0
57363,ENSP00000234961,0
5311304,ENSP00000394624,1
171548,ENSP00000275525,0
5408,ENSP00000353820,1
4819,ENSP00000252945,1
2118,ENSP00000359151,0
23994,ENSP00000290866,1
148211,ENSP00000347754,1
3430,ENSP00000216254,0
191,ENSP00000299727,1
3396,ENSP00000380247,1
3964,ENSP00000276651,0
5562,ENSP00000362649,1
1547484,ENSP00000319501,0
439260,ENSP00000451605,1
5278,ENSP00000222382,0
322,ENSP00000221466,0
119058,ENSP00000235835,0
5311304,ENSP00000331201,0
7370,ENSP00000303830,0
3155,ENSP00000267163,0
1219,ENSP00000356410,0
4727,ENSP00000323511,0
644073,ENSP00000292614,0
3567002,ENSP00000268097,0
4745,ENSP00000327246,0
753,ENSP00000301141,1
19143,ENSP00000360541,0
107688,ENSP00000264932,0
1117,ENSP00000287820,1
4911,ENSP00000359285,0
2477,ENSP00000258400,1
119828,ENSP00000231751,1
158,ENSP00000350198,1
312,ENSP00000335620,1
104787,ENSP00000306606,0
2790,ENSP00000366506,1
610,ENSP00000353731,1
1117,ENSP00000363822,1
10257,ENSP00000339260,0
5533,ENSP00000316244,1
401133,ENSP00000348831,0
5281071,ENSP00000309259,0
801,ENSP00000329374,0
60852,ENSP00000419628,0
3086685,ENSP00000216911,1
5281040,ENSP00000358963,0
5284371,ENSP00000434364,0
4828,ENSP00000269466,0
312,ENSP00000269980,1
4850,ENSP00000264318,0
9782,ENSP00000264047,0
1405,ENSP00000396308,1
439260,ENSP00000304501,1
65243,ENSP00000296509,0
1051,ENSP00000365773,1
1809,ENSP00000371221,0
23994,ENSP00000222481,1
23994,ENSP00000306606,1
55482,ENSP00000256906,0
23994,ENSP00000309477,1
3998,ENSP00000328835,0
1541,ENSP00000265572,1
3639,ENSP00000306920,0
4639,ENSP00000264498,0
6279,ENSP00000281806,0
155346,ENSP00000263182,0
160355,ENSP00000333994,0
2185,ENSP00000358511,1
2708,ENSP00000361699,0
941361,ENSP00000380247,1
20469,ENSP00000261465,0
13342,ENSP00000301071,1
5281708,ENSP00000329374,0
3062,ENSP00000309741,1
5527,ENSP00000258168,0
5894,ENSP00000306866,0
445154,ENSP00000356438,1
4828,ENSP00000362401,0
9400,ENSP00000247970,1
33624,ENSP00000353820,1
10133,ENSP00000447149,1
72438,ENSP00000362361,0
4106,ENSP00000276198,1
644073,ENSP00000336764,1
637542,ENSP00000311572,1
50287,ENSP00000354822,0
4601,ENSP00000265572,0
4788,ENSP00000012443,0
1117,ENSP00000332530,1
23925,ENSP00000234310,1
5281004,ENSP00000251810,0
4383,ENSP00000372654,0
5284549,ENSP00000259271,0
1117,ENSP00000405455,1
449459,ENSP00000206249,1
298,ENSP00000332659,1
53232,ENSP00000265724,1
311,ENSP00000342056,1
3869,ENSP00000368766,1
4659569,ENSP00000354511,1
71246,ENSP00000359643,0
3077,ENSP00000366506,1
5284569,ENSP00000457031,0
9815499,ENSP00000296122,0
151069,ENSP00000275605,0
5363,ENSP00000361151,0
71616,ENSP00000359719,0
5287969,ENSP00000357907,1
5253,ENSP00000315774,0
19910,ENSP00000342070,1
312,ENSP00000353720,1
26644,ENSP00000277010,0
2783,ENSP00000264382,0
158,ENSP00000332659,1
1206,ENSP00000336630,1
4913,ENSP00000357727,0
158795,ENSP00000320709,0
468595,ENSP00000337915,1
151069,ENSP00000366797,0
3676,ENSP00000314649,0
176870,ENSP00000346148,0
5755,ENSP00000329357,0
3767,ENSP00000342007,1
3008,ENSP00000265572,1
26757,ENSP00000446743,0
3692,ENSP00000406220,0
493570,ENSP00000317842,0
9824,ENSP00000330032,0
158795,ENSP00000308549,1
60842,ENSP00000309591,0
123696,ENSP00000343204,0
774,ENSP00000280155,1
6505803,ENSP00000232975,0
5352624,ENSP00000354687,0
2730,ENSP00000432481,0
312,ENSP00000264381,1
11597571,ENSP00000266970,0
312,ENSP00000266970,1
5282280,ENSP00000336764,1
23994,ENSP00000380514,1
2308,ENSP00000352839,0
5567,ENSP00000358511,0
5464105,ENSP00000272298,0
3249,ENSP00000276651,0
5284549,ENSP00000345659,1
5610,ENSP00000280551,0
119058,ENSP00000332887,1
41774,ENSP00000268053,0
4630,ENSP00000351706,0
3016,ENSP00000296140,0
6037,ENSP00000308137,1
11556427,ENSP00000326424,0
35370,ENSP00000366525,0
176870,ENSP00000217244,0
6230,ENSP00000354652,0
16078,ENSP00000264595,0
3981,ENSP00000412673,0
15,ENSP00000397582,0
16132429,ENSP00000248041,0
443408,ENSP00000276651,0
774,ENSP00000380247,1
3404,ENSP00000261835,1
2462,ENSP00000262290,0
4495,ENSP00000333685,0
3410,ENSP00000378295,0
3154,ENSP00000346805,0
4098,ENSP00000418001,0
5282230,ENSP00000362344,0
876,ENSP00000282276,1
1573,ENSP00000369816,1
934,ENSP00000357066,1
3007,ENSP00000340684,1
47318,ENSP00000360154,0
166558,ENSP00000001008,0
191,ENSP00000339377,1
107688,ENSP00000360687,0
160,ENSP00000433290,1
5352624,ENSP00000445175,0
14917,ENSP00000323811,0
6623,ENSP00000363822,1
441071,ENSP00000364475,0
5280360,ENSP00000257254,1
4528,ENSP00000364289,0
3914,ENSP00000353099,0
5001396,ENSP00000295897,1
107971,ENSP00000263038,0
312,ENSP00000300093,1
71120,ENSP00000369456,0
1117,ENSP00000364697,0
107772,ENSP00000394624,1
1548999,ENSP00000332816,0
151165,ENSP00000302967,0
1821,ENSP00000295087,0
107807,ENSP00000266376,0
4811,ENSP00000234111,0
1405,ENSP00000362674,0
312,ENSP00000252945,1
311,ENSP00000361894,1
753,ENSP00000353731,1
5282381,ENSP00000364697,0
5282230,ENSP00000360608,0
3648,ENSP00000329684,0
5284604,ENSP00000225275,0
65019,ENSP00000226840,0
2333,ENSP00000350136,0
5405,ENSP00000255380,1
2551,ENSP00000359285,1
15,ENSP00000369816,1
122335,ENSP00000419970,0
5202,ENSP00000339377,1
119303,ENSP00000307235,0
5454,ENSP00000358963,1
23932,ENSP00000433290,0
1809,ENSP00000361423,0
4112,ENSP00000256906,0
54746,ENSP00000367959,1
656772,ENSP00000360406,0
222528,ENSP00000340684,0
298,ENSP00000373169,1
13109,ENSP00000366244,0
1546,ENSP00000353731,0
16133831,ENSP00000268053,0
36314,ENSP00000327255,0
3238,ENSP00000379133,0
19861,ENSP00000312673,0
71120,ENSP00000376177,0
6468,ENSP00000336764,0
18830,ENSP00000367608,0
5959,ENSP00000363431,1
36462,ENSP00000311032,1
3405,ENSP00000370517,0
5280360,ENSP00000336764,1
6279,ENSP00000299267,0
1117,ENSP00000321656,1
1117,ENSP00000363641,1
64715,ENSP00000306512,0
298,ENSP00000272928,1
4748,ENSP00000316244,1
114866,ENSP00000358223,0
3241,ENSP00000275216,0
2783,ENSP00000371138,0
71739,ENSP00000291565,0
39468,ENSP00000343782,1
6450551,ENSP00000288135,1
6433119,ENSP00000222673,0
1117,ENSP00000408526,1
5581,ENSP00000294973,0
5538,ENSP00000254227,1
5122,ENSP00000369456,0
89594,ENSP00000359899,0
47318,ENSP00000346001,0
41987,ENSP00000325312,0
401133,ENSP00000451560,0
312,ENSP00000368104,1
5202,ENSP00000307822,1
753,ENSP00000228434,1
3086686,ENSP00000336630,0
26644,ENSP00000336764,1
753,ENSP00000347495,1
3165,ENSP00000228740,0
191,ENSP00000353731,1
1132,ENSP00000263035,1
108182,ENSP00000373674,0
5959,ENSP00000332659,1
6230,ENSP00000252519,0
3396,ENSP00000373169,1
3337,ENSP00000350911,0
679,ENSP00000265734,1
3684,ENSP00000387536,0
3310,ENSP00000311032,1
2119,ENSP00000265016,0
6438354,ENSP00000369050,0
55283,ENSP00000332973,0
281,ENSP00000216117,1
999,ENSP00000354687,0
4536,ENSP00000290765,0
5352624,ENSP00000234961,0
2538,ENSP00000229416,0
5282381,ENSP00000217961,0
10591,ENSP00000360608,0
439260,ENSP00000323516,1
213043,ENSP00000278412,0
311,ENSP00000380514,0
1117,ENSP00000344829,1
643976,ENSP00000263368,1
121850,ENSP00000226730,0
5202,ENSP00000281806,1
6446,ENSP00000360247,0
753,ENSP00000285379,1
312,ENSP00000325425,1
72968,ENSP00000234454,0
5702160,ENSP00000312606,0
6623,ENSP00000371929,0
11597571,ENSP00000288135,1
2476,ENSP00000219833,0
961,ENSP00000332139,1
10280735,ENSP00000242210,0
4078,ENSP00000403852,0
14917,ENSP00000364898,0
3857,ENSP00000322991,0
4055,ENSP00000305714,0
312,ENSP00000364721,1
191,ENSP00000358511,1
122187,ENSP00000316244,1
123970,ENSP00000268035,0
5255,ENSP00000341682,0
4624,ENSP00000206249,0
6726,ENSP00000369519,0
1132,ENSP00000420168,0
446156,ENSP00000287936,1
68848,ENSP00000308024,0
4736,ENSP00000277010,1
1089,ENSP00000264498,1
4736,ENSP00000262407,0
10140,ENSP00000366093,0
3107,ENSP00000315644,0
753,ENSP00000229794,1
311,ENSP00000272190,1
3381,ENSP00000351035,0
6450551,ENSP00000355279,0
5743,ENSP00000356958,1
1219,ENSP00000219700,0
21855,ENSP00000343782,0
41774,ENSP00000264914,0
2685,ENSP00000232607,0
10280735,ENSP00000384296,0
2449,ENSP00000270202,0
23994,ENSP00000350491,1
1593,ENSP00000364597,0
667490,ENSP00000234454,0
3372,ENSP00000386069,1
3081361,ENSP00000275493,1
3387,ENSP00000361141,0
1206,ENSP00000360773,0
5454,ENSP00000367959,1
941651,ENSP00000339740,0
5077,ENSP00000297261,0
446157,ENSP00000363431,0
5487,ENSP00000269159,0
4171,ENSP00000258400,1
6037,ENSP00000393333,0
4330,ENSP00000307241,0
247,ENSP00000348897,0
5284627,ENSP00000181383,0
4782,ENSP00000301645,0
130214,ENSP00000332812,0
774,ENSP00000316244,1
115146,ENSP00000218758,0
5035,ENSP00000363832,1
16132429,ENSP00000389948,0
23994,ENSP00000361021,1
2807,ENSP00000235835,0
158,ENSP00000309818,1
5280723,ENSP00000274547,0
753,ENSP00000414019,1
18794,ENSP00000263038,0
439260,ENSP00000377948,1
122187,ENSP00000263967,0
4984,ENSP00000324270,0
360682,ENSP00000258418,0
5677,ENSP00000261755,0
125017,ENSP00000361850,0
5282280,ENSP00000351755,1
11597571,ENSP00000419782,0
2333,ENSP00000256999,0
281,ENSP00000260118,0
5775,ENSP00000355523,0
3823,ENSP00000328777,0
108220,ENSP00000261707,1
54746,ENSP00000357986,0
123679,ENSP00000235835,0
5282280,ENSP00000267377,1
753,ENSP00000284981,1
11301,ENSP00000221801,0
2783,ENSP00000264047,1
1089,ENSP00000265016,0
1210,ENSP00000363596,0
3381,ENSP00000364475,0
5032,ENSP00000280155,1
3086686,ENSP00000241453,1
3007,ENSP00000288699,0
6426631,ENSP00000443459,0
1775,ENSP00000260682,1
25077992,ENSP00000265572,1
4920,ENSP00000164139,0
4296,ENSP00000264047,0
9880,ENSP00000363822,1
191,ENSP00000352839,1
24267,ENSP00000384296,0
3455,ENSP00000270349,1
16132429,ENSP00000351410,0
1690,ENSP00000265724,1
5329099,ENSP00000303424,0
3672,ENSP00000371067,0
3177,ENSP00000369960,0
3672,ENSP00000363512,1
5077,ENSP00000255008,0
753,ENSP00000321334,0
5626,ENSP00000406157,0
3219,ENSP00000268097,0
71310,ENSP00000386069,1
5287969,ENSP00000373918,0
44404987,ENSP00000264657,0
147912,ENSP00000354522,0
3672,ENSP00000371554,0
774,ENSP00000302846,1
1050,ENSP00000367851,0
3202,ENSP00000295454,0
4885,ENSP00000306129,1
60857,ENSP00000361275,0
24267,ENSP00000240139,0
108182,ENSP00000344460,0
4993,ENSP00000261416,1
5311018,ENSP00000340466,0
3914,ENSP00000332812,0
3913,ENSP00000370989,0
5039,ENSP00000273430,0
107992,ENSP00000348831,0
23925,ENSP00000219700,1
23994,ENSP00000363641,1
23932,ENSP00000359976,0
445154,ENSP00000260682,1
1541,ENSP00000363431,1
3891,ENSP00000303709,0
26757,ENSP00000368066,0
5408,ENSP00000324648,1
23994,ENSP00000337761,1
4055,ENSP00000263126,0
64627,ENSP00000361965,0
4748,ENSP00000324856,0
6446,ENSP00000406220,0
178013,ENSP00000276198,0
114683,ENSP00000317159,0
5311081,ENSP00000352702,0
122033,ENSP00000367615,0
5284569,ENSP00000385746,0
5074,ENSP00000289753,1
108220,ENSP00000252945,0
5287969,ENSP00000362361,1
2685,ENSP00000332139,0
176870,ENSP00000317272,1
2563,ENSP00000364801,0
5656,ENSP00000280362,0
5677,ENSP00000366525,0
60919,ENSP00000300738,0
60809,ENSP00000361405,0
5056,ENSP00000293780,0
5381226,ENSP00000358107,0
312,ENSP00000353820,1
312,ENSP00000339867,1
2512,ENSP00000363512,0
3403,ENSP00000287936,1
3086685,ENSP00000241052,0
5284549,ENSP00000264668,0
123015,ENSP00000331327,0
961,ENSP00000264613,1
122296,ENSP00000333534,0
3372,ENSP00000373169,1
3198,ENSP00000003100,1
5281605,ENSP00000272928,0
4296,ENSP00000308137,0
122296,ENSP00000265838,0
4042,ENSP00000357494,0
2949,ENSP00000219054,0
5011,ENSP00000348918,0
1219,ENSP00000265294,0
2131,ENSP00000324740,0
153990,ENSP00000251810,0
119058,ENSP00000418287,0
5656,ENSP00000250559,0
753,ENSP00000417214,1
47811,ENSP00000306129,1
2826,ENSP00000270349,1
4688,ENSP00000352839,0
1117,ENSP00000287936,1
6010,ENSP00000265465,0
158,ENSP00000289753,1
3567002,ENSP00000012443,0
2807,ENSP00000368226,0
5280360,ENSP00000307445,1
4542,ENSP00000229447,0
2308,ENSP00000219479,0
60490,ENSP00000397582,0
5311067,ENSP00000307235,0
214,ENSP00000292513,1
4673492,ENSP00000273430,1
23994,ENSP00000362649,1
4636,ENSP00000256078,0
5538,ENSP00000377721,1
710,ENSP00000354554,1
1117,ENSP00000303830,1
305,ENSP00000264047,1
3519,ENSP00000280155,1
23994,ENSP00000311469,1
2783,ENSP00000318585,0
60919,ENSP00000295897,0
774,ENSP00000315011,1
3918,ENSP00000223129,0
3343,ENSP00000346901,0
4080,ENSP00000346671,0
753,ENSP00000327251,1
1210,ENSP00000317842,0
6040,ENSP00000332887,0
1809,ENSP00000337949,1
16129679,ENSP00000451560,0
3449,ENSP00000303211,1
6741,ENSP00000001008,0
122316,ENSP00000357907,0
291,ENSP00000364721,0
2802,ENSP00000289957,0
23977,ENSP00000452780,1
305,ENSP00000407546,1
3672,ENSP00000256104,1
5526,ENSP00000262545,0
123878,ENSP00000394624,1
2154,ENSP00000315931,0
158,ENSP00000359532,1
6917655,ENSP00000263182,0
3153,ENSP00000354859,1
942,ENSP00000332679,1
3985498,ENSP00000238379,0
129806,ENSP00000325074,0
3222,ENSP00000374467,0
5287969,ENSP00000266970,1
2185,ENSP00000243167,1
3255,ENSP00000321070,0
3585,ENSP00000343204,0
643976,ENSP00000354687,1
53232,ENSP00000307445,0
24360,ENSP00000408695,0
2239,ENSP00000305372,1
2800,ENSP00000359285,0
5486684,ENSP00000276198,1
3916,ENSP00000295256,0
25075996,ENSP00000358595,0
2216,ENSP00000386069,1
5281707,ENSP00000315011,0
3461,ENSP00000286648,1
2311,ENSP00000464149,1
4828,ENSP00000363115,0
158,ENSP00000275216,1
5267,ENSP00000363822,1
5022,ENSP00000370254,0
4236,ENSP00000270349,1
3165,ENSP00000308549,0
6380,ENSP00000355599,0
1978,ENSP00000420269,0
5310960,ENSP00000321326,0
1117,ENSP00000353099,1
446157,ENSP00000226840,0
2451,ENSP00000324804,0
158795,ENSP00000322421,0
60809,ENSP00000061240,0
10100,ENSP00000261900,0
191,ENSP00000257770,1
122187,ENSP00000248923,0
107688,ENSP00000265164,0
5039,ENSP00000292596,0
6918638,ENSP00000360549,0
1117,ENSP00000454071,1
3914,ENSP00000255380,0
3657,ENSP00000354347,0
2160,ENSP00000270202,0
3086686,ENSP00000225577,1
2161,ENSP00000257068,0
6468,ENSP00000324648,1
1204,ENSP00000368646,0
3397,ENSP00000363676,0
5202,ENSP00000359532,1
16132429,ENSP00000297258,0
43815,ENSP00000335620,0
23925,ENSP00000277480,1
71307,ENSP00000334052,0
5497186,ENSP00000343027,0
5282230,ENSP00000320043,0
774,ENSP00000267549,1
4442,ENSP00000344456,0
45272686,ENSP00000226004,0
178103,ENSP00000405965,0
54687,ENSP00000287936,1
3007,ENSP00000219919,0
5281707,ENSP00000307900,0
6013,ENSP00000301141,1
311,ENSP00000276373,0
3567002,ENSP00000343782,0
6426631,ENSP00000338072,0
446157,ENSP00000305877,0
3918,ENSP00000265593,0
312,ENSP00000357873,1
5253,ENSP00000260443,0
4436,ENSP00000357986,0
1349907,ENSP00000261514,0
4932,ENSP00000262186,1
2419,ENSP00000369960,1
312,ENSP00000276651,1
679,ENSP00000295256,1
3514,ENSP00000224356,0
312,ENSP00000263967,0
448537,ENSP00000317985,0
6426631,ENSP00000377947,0
448537,ENSP00000351755,0
2120,ENSP00000378408,0
72430,ENSP00000359719,0
5350,ENSP00000380252,1
610479,ENSP00000408526,0
441300,ENSP00000452780,1
2239,ENSP00000247970,0
1206,ENSP00000386069,1
2719,ENSP00000219479,0
36462,ENSP00000295897,1
322,ENSP00000362674,0
16362,ENSP00000367959,1
643976,ENSP00000327268,1
122187,ENSP00000286301,0
5486684,ENSP00000331736,0
6047,ENSP00000270202,0
10100,ENSP00000368439,0
4542,ENSP00000369816,1
5360515,ENSP00000358770,0
34359,ENSP00000352584,0
3386,ENSP00000292180,0
122033,ENSP00000304782,0
2769,ENSP00000276198,1
439260,ENSP00000368766,1
10133,ENSP00000346671,0
2116,ENSP00000356972,0
151165,ENSP00000306881,0
5287969,ENSP00000254301,0
5587,ENSP00000234961,0
77918,ENSP00000326806,0
1117,ENSP00000335620,1
774,ENSP00000296140,1
4020,ENSP00000261707,1
16135499,ENSP00000216194,0
710,ENSP00000354728,1
942,ENSP00000299847,1
23994,ENSP00000223095,1
5280360,ENSP00000226413,1
72172,ENSP00000329093,0
1117,ENSP00000364486,1
1065,ENSP00000342007,1
5329102,ENSP00000261799,1
5329102,ENSP00000386456,1
4885,ENSP00000354859,1
5149021,ENSP00000216194,0
23994,ENSP00000260447,1
1051,ENSP00000257549,1
23925,ENSP00000216117,1
6013,ENSP00000301146,1
1117,ENSP00000304915,1
1220,ENSP00000322924,1
4456,ENSP00000361666,0
1117,ENSP00000325425,1
23994,ENSP00000199280,1
108156,ENSP00000310935,0
5381,ENSP00000273064,0
6337614,ENSP00000296412,0
441071,ENSP00000361151,0
2735,ENSP00000261733,0
191,ENSP00000362608,1
2451,ENSP00000306881,0
60809,ENSP00000322421,0
4727,ENSP00000323867,0
39042,ENSP00000287820,1
10591,ENSP00000258418,0
6918837,ENSP00000277010,0
4066,ENSP00000357066,0
15,ENSP00000206249,1
1117,ENSP00000412237,1
155346,ENSP00000241052,0
16135499,ENSP00000352839,0
6005,ENSP00000306129,1
774,ENSP00000369960,1
4095,ENSP00000332812,0
60857,ENSP00000324856,0
54586,ENSP00000326227,0
312,ENSP00000353483,1
4885,ENSP00000261733,0
151165,ENSP00000292301,0
5790,ENSP00000362608,0
