chemical,protein,label
19910,ENSP00000325312,1
5405,ENSP00000216962,0
5280360,ENSP00000363431,1
6918537,ENSP00000297988,0
104741,ENSP00000392411,0
3290,ENSP00000010404,0
401133,ENSP00000363965,0
2854,ENSP00000217961,0
5202,ENSP00000176183,1
3877,ENSP00000371554,0
44668,ENSP00000272928,0
5363,ENSP00000393333,0
3603,ENSP00000225831,0
4534,ENSP00000233627,0
27400,ENSP00000354859,1
191,ENSP00000308549,1
5280961,ENSP00000206249,1
2978,ENSP00000218758,0
71120,ENSP00000349576,0
774,ENSP00000358511,1
155346,ENSP00000299847,0
446512,ENSP00000377527,0
1240,ENSP00000280700,0
2247,ENSP00000262407,0
1986,ENSP00000233627,0
121850,ENSP00000360991,0
1117,ENSP00000232607,1
2732,ENSP00000306390,0
130214,ENSP00000293780,0
6324663,ENSP00000357727,0
2550,ENSP00000290866,1
5645,ENSP00000231487,0
104842,ENSP00000250018,0
2476,ENSP00000284811,0
5287844,ENSP00000361423,1
3962,ENSP00000244051,0
122187,ENSP00000261208,0
6305,ENSP00000332296,0
5038,ENSP00000366233,0
5280360,ENSP00000324270,1
4108,ENSP00000322991,0
753,ENSP00000361423,1
1117,ENSP00000337825,1
92730,ENSP00000362463,0
753,ENSP00000365773,1
3255,ENSP00000218721,1
753,ENSP00000337332,1
2685,ENSP00000355930,0
5314,ENSP00000278412,0
838,ENSP00000307766,1
2430,ENSP00000216336,0
122024,ENSP00000373169,0
3449,ENSP00000264381,1
14985,ENSP00000296411,0
6450551,ENSP00000368552,0
3387,ENSP00000412673,0
9799453,ENSP00000304697,0
5281888,ENSP00000256958,1
838,ENSP00000176183,1
56971,ENSP00000323549,0
33624,ENSP00000367608,0
753,ENSP00000346805,1
446155,ENSP00000261523,0
5403,ENSP00000407546,0
3964,ENSP00000254958,0
108182,ENSP00000353915,1
5709,ENSP00000295897,0
5311010,ENSP00000340278,0
23932,ENSP00000326219,0
2239,ENSP00000224356,0
57242,ENSP00000353731,0
3121,ENSP00000307259,0
51577,ENSP00000376349,0
214,ENSP00000229447,0
16362,ENSP00000295640,0
71246,ENSP00000355279,0
4034,ENSP00000312735,0
72172,ENSP00000327246,0
4178,ENSP00000361850,1
312,ENSP00000340736,1
191,ENSP00000333821,1
5281071,ENSP00000296522,0
7019,ENSP00000307445,0
5280360,ENSP00000354859,1
19861,ENSP00000361699,0
5311018,ENSP00000361666,0
4543,ENSP00000306662,1
71739,ENSP00000315011,0
104741,ENSP00000253004,0
3168,ENSP00000373169,1
1206,ENSP00000361405,0
1810907,ENSP00000338072,0
312,ENSP00000260970,1
4261,ENSP00000383042,0
55482,ENSP00000297261,0
119303,ENSP00000394624,1
4533,ENSP00000394624,1
3158,ENSP00000386069,1
3455,ENSP00000219833,1
130214,ENSP00000262290,0
125017,ENSP00000219833,1
2435,ENSP00000312735,0
1204,ENSP00000385026,1
10096344,ENSP00000320709,0
24267,ENSP00000322788,0
23994,ENSP00000436318,1
3086686,ENSP00000261937,1
5329098,ENSP00000261937,1
3602,ENSP00000318351,0
51577,ENSP00000257254,0
179837,ENSP00000270349,0
65110,ENSP00000377527,0
1355,ENSP00000288139,0
1978,ENSP00000261669,0
3255,ENSP00000371067,0
151069,ENSP00000295408,0
5959,ENSP00000386884,1
2833,ENSP00000361021,0
774,ENSP00000367959,1
2978,ENSP00000290354,0
123878,ENSP00000291565,0
5362436,ENSP00000409378,0
119058,ENSP00000309565,1
216235,ENSP00000373169,0
4745,ENSP00000369960,1
3285,ENSP00000338018,0
6438354,ENSP00000354522,0
4735,ENSP00000306606,0
5515,ENSP00000321988,0
5566,ENSP00000289753,1
3793,ENSP00000337450,1
4917,ENSP00000346294,1
45272686,ENSP00000356671,0
122186,ENSP00000181383,0
3077,ENSP00000230882,0
5472,ENSP00000381412,0
5454,ENSP00000366506,1
26644,ENSP00000362401,0
10267,ENSP00000433290,0
5281040,ENSP00000345023,0
3696,ENSP00000275300,1
123970,ENSP00000363512,1
4178,ENSP00000263753,0
5755,ENSP00000392859,0
2812,ENSP00000261835,1
424,ENSP00000302227,1
5360696,ENSP00000358596,0
5567,ENSP00000355330,0
1219,ENSP00000303211,0
123970,ENSP00000270142,0
753,ENSP00000270202,1
6436,ENSP00000288602,0
890,ENSP00000333994,1
72271,ENSP00000329858,0
219024,ENSP00000291294,0
667467,ENSP00000380247,1
2714,ENSP00000352839,0
72172,ENSP00000226299,1
54369,ENSP00000396308,1
5512,ENSP00000347839,0
23994,ENSP00000369816,1
5361092,ENSP00000352222,0
3168,ENSP00000369960,1
392622,ENSP00000361125,0
3397,ENSP00000308541,0
4430,ENSP00000363512,0
322,ENSP00000251607,0
3249,ENSP00000280154,0
1117,ENSP00000358595,1
5401,ENSP00000262186,1
838,ENSP00000296140,1
5137129,ENSP00000358770,0
2685,ENSP00000232607,0
6305,ENSP00000235521,1
5281071,ENSP00000306390,0
312145,ENSP00000264161,0
5202,ENSP00000234961,1
2733,ENSP00000297494,1
4630,ENSP00000298556,0
2160,ENSP00000367959,1
60919,ENSP00000323036,0
838,ENSP00000307822,1
158,ENSP00000339377,1
312,ENSP00000265572,1
11707110,ENSP00000307786,0
3238,ENSP00000376177,0
5330286,ENSP00000363205,0
170361,ENSP00000276410,1
1240,ENSP00000373169,1
6037,ENSP00000005178,0
68848,ENSP00000276198,1
936,ENSP00000360317,0
753,ENSP00000265462,1
4993,ENSP00000316244,0
3054,ENSP00000418287,0
3404,ENSP00000229416,0
4993,ENSP00000354859,0
6436,ENSP00000368066,0
41987,ENSP00000248437,0
3793,ENSP00000369050,1
23994,ENSP00000265986,1
4788,ENSP00000317159,0
23994,ENSP00000329357,1
123696,ENSP00000369927,0
753,ENSP00000432481,1
2729,ENSP00000409378,1
5202,ENSP00000256906,1
2375,ENSP00000352835,0
187,ENSP00000264381,1
4917,ENSP00000354859,1
4585,ENSP00000255380,1
23994,ENSP00000376176,1
42955,ENSP00000362344,0
158795,ENSP00000235382,0
3385,ENSP00000274545,0
1117,ENSP00000320171,1
152945,ENSP00000376349,0
6438354,ENSP00000303575,0
219024,ENSP00000356022,0
6438354,ENSP00000386029,0
2538,ENSP00000363812,0
11556427,ENSP00000227507,0
158,ENSP00000352839,1
91605,ENSP00000261523,0
178013,ENSP00000257290,0
23994,ENSP00000362674,1
3043,ENSP00000367408,0
892,ENSP00000292427,0
5202,ENSP00000377948,1
2783,ENSP00000304283,0
1065,ENSP00000222982,1
5281888,ENSP00000372750,0
2449,ENSP00000289575,0
312,ENSP00000352702,1
5122,ENSP00000270139,0
4885,ENSP00000176183,1
4745,ENSP00000316244,1
11597571,ENSP00000266970,0
2119,ENSP00000332812,0
5281969,ENSP00000358511,1
2524,ENSP00000357907,0
1205,ENSP00000319984,1
91605,ENSP00000402084,0
3016,ENSP00000256104,0
1210,ENSP00000347754,1
5022,ENSP00000264613,0
15897,ENSP00000463999,0
593,ENSP00000292614,1
1983,ENSP00000331831,0
5512,ENSP00000304501,0
4369359,ENSP00000386029,0
9966051,ENSP00000263431,0
5656,ENSP00000446743,0
216326,ENSP00000349320,0
312,ENSP00000229135,1
2519,ENSP00000308549,1
4980,ENSP00000435412,0
13804,ENSP00000301634,0
4425,ENSP00000301634,0
4108,ENSP00000276198,0
6917655,ENSP00000277865,0
1690,ENSP00000360991,0
2538,ENSP00000354522,1
312145,ENSP00000376076,0
3363,ENSP00000371138,0
6291,ENSP00000366410,0
131432,ENSP00000358107,0
5959,ENSP00000249016,1
187,ENSP00000359285,1
3219,ENSP00000231487,0
3961,ENSP00000393333,1
10836,ENSP00000386069,1
3891,ENSP00000369100,0
5544,ENSP00000383042,0
2783,ENSP00000299518,0
5245,ENSP00000301071,0
151069,ENSP00000384273,0
1071,ENSP00000360519,1
2854,ENSP00000310721,0
68844,ENSP00000315212,0
322,ENSP00000386284,0
39042,ENSP00000354532,0
3603,ENSP00000370376,0
4383,ENSP00000367545,0
444,ENSP00000250378,0
5283731,ENSP00000421725,1
9800339,ENSP00000341117,0
1117,ENSP00000334145,1
158,ENSP00000267549,1
3151,ENSP00000354859,1
2913,ENSP00000337949,1
3238,ENSP00000306561,0
5761,ENSP00000316244,1
3517,ENSP00000295452,0
4736,ENSP00000234961,1
3396,ENSP00000328173,0
3372,ENSP00000316244,1
123015,ENSP00000286301,1
39860,ENSP00000312189,0
6305,ENSP00000362401,0
23925,ENSP00000338018,1
312,ENSP00000221130,1
54586,ENSP00000292823,0
2308,ENSP00000219479,0
2230,ENSP00000260356,0
4984,ENSP00000377865,1
2200,ENSP00000265465,0
5202,ENSP00000361141,1
637542,ENSP00000311572,1
10100,ENSP00000216392,0
60719,ENSP00000256078,0
100516,ENSP00000396308,1
191,ENSP00000305372,1
679,ENSP00000369927,1
6422124,ENSP00000331103,0
3517,ENSP00000262735,0
3891,ENSP00000254301,0
4883,ENSP00000377527,0
667467,ENSP00000263431,0
1978,ENSP00000337103,0
5467,ENSP00000319984,0
4946,ENSP00000357920,0
108094,ENSP00000219070,0
446155,ENSP00000435412,0
59768,ENSP00000398655,0
3404,ENSP00000392859,0
57537,ENSP00000362608,0
2730,ENSP00000414019,0
34521,ENSP00000023897,0
892,ENSP00000360576,0
5363,ENSP00000361965,0
774,ENSP00000363596,1
3337,ENSP00000346671,0
5486827,ENSP00000360687,0
5202,ENSP00000358783,1
2551,ENSP00000409378,1
4919,ENSP00000255380,1
4724,ENSP00000316244,1
4429,ENSP00000368646,0
23977,ENSP00000296411,1
4488,ENSP00000215773,0
1548992,ENSP00000364361,0
5562,ENSP00000401508,0
312,ENSP00000358525,1
5462134,ENSP00000363019,0
54459,ENSP00000271450,0
23931,ENSP00000316854,1
135018,ENSP00000234961,1
5358,ENSP00000367959,1
314,ENSP00000242210,1
4160,ENSP00000276410,0
312,ENSP00000333534,1
6422124,ENSP00000368572,0
1219,ENSP00000312262,0
1219,ENSP00000356410,0
501640,ENSP00000263038,0
312,ENSP00000341682,1
6623,ENSP00000334145,0
6426631,ENSP00000264381,0
104787,ENSP00000234961,1
60961,ENSP00000342560,1
753,ENSP00000418001,1
2118,ENSP00000222390,0
7370,ENSP00000010404,0
1541,ENSP00000218099,0
4659568,ENSP00000222673,0
104787,ENSP00000265572,1
312,ENSP00000349576,1
298,ENSP00000304414,1
5376,ENSP00000343925,1
6450551,ENSP00000226840,0
3086686,ENSP00000319060,1
10591,ENSP00000321070,0
18794,ENSP00000408526,0
27991,ENSP00000286648,0
23994,ENSP00000370254,1
5525,ENSP00000358770,0
23994,ENSP00000331327,1
11243969,ENSP00000356070,0
23994,ENSP00000228740,1
3514,ENSP00000381607,1
51634,ENSP00000343190,0
443119,ENSP00000273588,0
2585,ENSP00000306662,1
12560,ENSP00000368572,0
4419,ENSP00000362344,0
6726,ENSP00000358301,0
3238,ENSP00000295640,1
68848,ENSP00000337949,1
5073,ENSP00000258400,1
94701,ENSP00000301178,0
5283454,ENSP00000398632,0
4991,ENSP00000262306,0
3937,ENSP00000248041,0
5284569,ENSP00000206249,0
54562,ENSP00000176183,1
107640,ENSP00000229416,0
5452,ENSP00000307766,1
2405,ENSP00000361423,0
41376,ENSP00000322450,0
5526,ENSP00000373884,0
5512,ENSP00000258400,0
4828,ENSP00000288602,0
9832383,ENSP00000296046,0
951,ENSP00000347839,0
2826,ENSP00000261707,1
1978,ENSP00000431418,0
5894,ENSP00000345023,0
21855,ENSP00000258400,0
60857,ENSP00000375892,0
5281969,ENSP00000367851,0
104858,ENSP00000306397,0
753,ENSP00000268035,1
119,ENSP00000335592,1
71310,ENSP00000355518,0
23930,ENSP00000356022,1
10591,ENSP00000346577,0
774,ENSP00000309818,1
4926,ENSP00000304782,0
440120,ENSP00000321070,0
216239,ENSP00000364361,1
77918,ENSP00000366662,0
2154,ENSP00000360549,0
1071,ENSP00000299529,1
4196,ENSP00000221742,0
1993,ENSP00000321326,0
5255,ENSP00000352839,0
4850,ENSP00000255030,0
5314,ENSP00000306512,0
2375,ENSP00000251607,0
444020,ENSP00000222553,0
443408,ENSP00000265572,1
4630,ENSP00000255380,1
4630,ENSP00000351706,0
2548,ENSP00000252996,0
2131,ENSP00000377311,0
5426,ENSP00000356037,0
2689,ENSP00000377311,0
3517,ENSP00000228740,0
5152,ENSP00000285381,0
3238,ENSP00000228740,1
5304,ENSP00000229416,0
2714,ENSP00000337746,0
401133,ENSP00000364731,0
610479,ENSP00000363229,0
2563,ENSP00000364801,0
2585,ENSP00000219789,0
5311010,ENSP00000257068,0
6918837,ENSP00000362649,1
999,ENSP00000418447,0
5568,ENSP00000306490,1
5280346,ENSP00000304414,0
37464,ENSP00000353920,0
5578,ENSP00000368552,0
123015,ENSP00000311876,0
702,ENSP00000272298,1
312,ENSP00000216714,1
3883,ENSP00000355920,0
124886,ENSP00000237858,1
4534,ENSP00000364831,0
160,ENSP00000324270,1
144,ENSP00000308176,0
158,ENSP00000373169,1
5311101,ENSP00000264832,0
4584,ENSP00000304767,0
114683,ENSP00000229239,0
564,ENSP00000216336,0
3363,ENSP00000261007,0
753,ENSP00000296545,1
1210,ENSP00000342850,0
6468,ENSP00000364486,0
4533,ENSP00000378394,0
753,ENSP00000366005,1
51683,ENSP00000289575,0
2818,ENSP00000409378,1
5352624,ENSP00000240139,0
753,ENSP00000314508,1
3455,ENSP00000369519,0
5038,ENSP00000360608,0
1548992,ENSP00000443194,0
1117,ENSP00000409007,1
312,ENSP00000355523,1
4917,ENSP00000216330,0
33036,ENSP00000222382,0
2524,ENSP00000206249,1
951,ENSP00000386069,1
1117,ENSP00000308938,1
3405,ENSP00000303775,0
4631609,ENSP00000355866,0
443119,ENSP00000331746,0
5702160,ENSP00000266970,0
11597571,ENSP00000295408,1
41774,ENSP00000305692,1
5376,ENSP00000358223,0
23994,ENSP00000199280,1
1205,ENSP00000356591,0
71739,ENSP00000296861,0
4913,ENSP00000357727,0
53232,ENSP00000250378,0
54671203,ENSP00000384408,0
25197,ENSP00000226730,0
838,ENSP00000292303,1
610479,ENSP00000295408,0
5052,ENSP00000265174,0
4011,ENSP00000369960,1
1257,ENSP00000355086,0
439260,ENSP00000349003,1
4745,ENSP00000386069,1
4585,ENSP00000307766,1
5472,ENSP00000260682,1
4889,ENSP00000323511,0
16156130,ENSP00000268097,0
1810907,ENSP00000303634,0
71120,ENSP00000302620,0
5662,ENSP00000363229,1
443872,ENSP00000322617,0
6917908,ENSP00000386541,0
4055,ENSP00000350491,0
2726,ENSP00000331736,0
2160,ENSP00000277010,1
108220,ENSP00000233627,0
158795,ENSP00000375881,0
951,ENSP00000217270,1
3384,ENSP00000355518,0
3585,ENSP00000319984,1
5255,ENSP00000414334,0
60719,ENSP00000265572,0
5709,ENSP00000307259,0
44093,ENSP00000325074,0
6018,ENSP00000378295,0
2405,ENSP00000346577,0
643976,ENSP00000356972,1
44093,ENSP00000260985,0
147912,ENSP00000003100,1
757,ENSP00000257904,0
5311,ENSP00000398655,0
5363,ENSP00000297988,0
2449,ENSP00000226299,0
2249,ENSP00000336868,0
1809,ENSP00000358963,1
4477,ENSP00000291565,0
4205,ENSP00000301071,0
2801,ENSP00000280155,1
5029,ENSP00000222482,0
6623,ENSP00000328173,0
5362436,ENSP00000298248,0
6726,ENSP00000342385,0
5362436,ENSP00000353915,1
1117,ENSP00000265689,1
135018,ENSP00000265572,1
179837,ENSP00000273588,0
2120,ENSP00000326227,0
431328,ENSP00000228740,0
5152,ENSP00000386456,0
9395,ENSP00000362608,0
5022,ENSP00000304501,1
3463,ENSP00000307822,0
18830,ENSP00000330032,0
158,ENSP00000216629,1
3143,ENSP00000339001,1
41376,ENSP00000357494,0
3386,ENSP00000209668,0
5284603,ENSP00000386456,0
448537,ENSP00000206249,1
60843,ENSP00000396308,1
4599,ENSP00000364731,0
4630,ENSP00000260970,0
5478883,ENSP00000236671,1
160,ENSP00000359793,1
784,ENSP00000322421,1
24360,ENSP00000253799,0
5562,ENSP00000353720,0
158795,ENSP00000260447,0
68844,ENSP00000312326,0
94701,ENSP00000222382,0
5284570,ENSP00000367615,0
5280723,ENSP00000311291,1
4659568,ENSP00000260118,0
82146,ENSP00000351885,0
33624,ENSP00000216951,0
934,ENSP00000367851,1
860,ENSP00000335084,0
439260,ENSP00000303686,1
10634,ENSP00000262033,0
4095,ENSP00000266971,0
961,ENSP00000361850,0
5310960,ENSP00000353915,0
23994,ENSP00000226730,1
3883,ENSP00000352401,0
1978,ENSP00000356694,0
2200,ENSP00000256383,0
122316,ENSP00000359532,0
5656,ENSP00000353770,0
3339,ENSP00000300738,0
5361092,ENSP00000306512,0
5755,ENSP00000292823,0
644073,ENSP00000250018,0
5280961,ENSP00000385026,0
3998,ENSP00000178638,1
755,ENSP00000266682,0
3915,ENSP00000264193,0
951,ENSP00000363596,1
5077,ENSP00000236959,0
3100,ENSP00000329357,0
5311101,ENSP00000356713,0
77992,ENSP00000378323,0
5288826,ENSP00000265572,1
745,ENSP00000261267,1
5282280,ENSP00000322924,1
3387,ENSP00000308032,0
3675,ENSP00000282957,0
5282280,ENSP00000328708,1
5202,ENSP00000343782,1
5472,ENSP00000354822,0
5122,ENSP00000314407,0
5280360,ENSP00000258042,1
10096344,ENSP00000310978,0
757,ENSP00000309818,0
5202,ENSP00000257254,1
5991,ENSP00000261523,0
2753,ENSP00000368066,0
6446,ENSP00000309477,0
402,ENSP00000225174,0
1117,ENSP00000447378,1
2367,ENSP00000327801,0
5077,ENSP00000386456,0
2405,ENSP00000354859,0
5515,ENSP00000338018,1
6013,ENSP00000353820,1
444732,ENSP00000308938,0
951,ENSP00000292303,1
247,ENSP00000001008,0
1917,ENSP00000318351,0
23930,ENSP00000256078,0
23994,ENSP00000357835,0
439260,ENSP00000302846,1
312145,ENSP00000313420,1
5329102,ENSP00000455607,1
216235,ENSP00000260985,0
5496659,ENSP00000219789,0
5360696,ENSP00000261349,0
5581,ENSP00000349687,0
6380,ENSP00000363621,1
1593,ENSP00000005178,0
5281707,ENSP00000299267,0
27400,ENSP00000384296,0
5757,ENSP00000000442,1
9880,ENSP00000296122,0
5485199,ENSP00000005178,0
219024,ENSP00000229135,0
4306515,ENSP00000355206,0
44668,ENSP00000388648,0
9966051,ENSP00000367934,0
5202,ENSP00000363596,1
298,ENSP00000265572,1
8646,ENSP00000222673,0
2756,ENSP00000266659,0
49836058,ENSP00000448165,0
3249,ENSP00000354652,0
3461,ENSP00000000442,0
216239,ENSP00000428982,1
9400,ENSP00000410732,0
5280363,ENSP00000267549,1
5574,ENSP00000351273,0
2854,ENSP00000260970,0
2499,ENSP00000303522,0
3310,ENSP00000234310,0
942,ENSP00000359285,1
1986,ENSP00000318912,1
4742,ENSP00000380514,0
5593,ENSP00000367959,0
679,ENSP00000308176,1
5470,ENSP00000299267,0
60852,ENSP00000408526,0
108156,ENSP00000376076,0
2249,ENSP00000302811,0
131432,ENSP00000285979,0
4629,ENSP00000224356,0
33036,ENSP00000443459,0
10635,ENSP00000250378,0
4736,ENSP00000277010,1
6834,ENSP00000299565,0
5572,ENSP00000219919,0
4771,ENSP00000270349,1
26721,ENSP00000442050,0
65076,ENSP00000260118,0
2714,ENSP00000327246,0
5311081,ENSP00000325074,0
1065,ENSP00000265724,1
10267,ENSP00000434364,0
4782,ENSP00000366506,0
4330,ENSP00000352222,0
5470,ENSP00000302846,0
71616,ENSP00000296412,0
937,ENSP00000358596,0
2367,ENSP00000217901,0
54746,ENSP00000280155,1
60852,ENSP00000262187,0
6466,ENSP00000236826,0
1065,ENSP00000337450,1
424,ENSP00000289004,0
4160,ENSP00000364731,0
3559,ENSP00000386069,1
5149021,ENSP00000265572,1
178103,ENSP00000308938,0
860,ENSP00000287820,1
3340,ENSP00000360645,0
3396,ENSP00000245312,0
4585,ENSP00000369960,1
4992,ENSP00000275525,0
72271,ENSP00000372023,1
2367,ENSP00000244051,0
718,ENSP00000332816,0
2968,ENSP00000223129,0
129211,ENSP00000215773,0
3042,ENSP00000309259,0
441314,ENSP00000350491,0
2687,ENSP00000358301,1
3985498,ENSP00000306606,0
3514,ENSP00000272190,0
24360,ENSP00000334052,0
5360696,ENSP00000216160,0
5137129,ENSP00000270139,0
643976,ENSP00000419970,1
65110,ENSP00000397582,0
9576912,ENSP00000363021,0
23994,ENSP00000386284,1
2790,ENSP00000324806,0
3001055,ENSP00000270349,0
3255,ENSP00000339740,0
3219,ENSP00000451560,0
5523,ENSP00000368646,0
2564,ENSP00000249016,0
5282054,ENSP00000280701,1
1541,ENSP00000358511,1
1979,ENSP00000322617,0
60961,ENSP00000299727,1
6047,ENSP00000332530,0
1117,ENSP00000216336,1
424,ENSP00000278379,1
33624,ENSP00000272928,0
5732,ENSP00000382021,0
312,ENSP00000345873,1
440120,ENSP00000269385,1
100788,ENSP00000354387,1
785,ENSP00000322788,0
107688,ENSP00000265100,0
151069,ENSP00000269980,0
5894,ENSP00000274192,0
5894,ENSP00000306662,0
5508,ENSP00000419970,0
4599,ENSP00000274793,1
2818,ENSP00000306129,1
10591,ENSP00000344456,0
4100,ENSP00000178638,1
2449,ENSP00000428426,0
3911,ENSP00000233627,0
1117,ENSP00000372191,1
72430,ENSP00000252519,0
945,ENSP00000297494,1
68570,ENSP00000376349,0
191,ENSP00000291294,1
65750,ENSP00000225927,0
3340,ENSP00000386069,1
5284549,ENSP00000178638,1
3222,ENSP00000301776,0
4932,ENSP00000251849,0
23994,ENSP00000364709,0
387316,ENSP00000409007,0
132624,ENSP00000262352,0
5472495,ENSP00000257549,0
951,ENSP00000357301,1
3547,ENSP00000260324,0
5288826,ENSP00000357727,0
36811,ENSP00000351484,0
125017,ENSP00000304767,0
5894,ENSP00000288135,0
60791,ENSP00000305651,0
2239,ENSP00000413074,0
1440,ENSP00000398655,0
5959,ENSP00000308549,1
5556,ENSP00000237014,0
65889,ENSP00000393312,0
5486827,ENSP00000290349,0
450,ENSP00000336528,1
2354,ENSP00000222330,0
3086671,ENSP00000219479,0
107640,ENSP00000406157,0
5311037,ENSP00000312606,0
5282280,ENSP00000257254,1
4422,ENSP00000347942,0
468595,ENSP00000337915,1
107688,ENSP00000264932,0
4932,ENSP00000335357,0
33036,ENSP00000362401,0
2524,ENSP00000436318,0
445154,ENSP00000260682,1
39042,ENSP00000371138,0
5556,ENSP00000268379,0
147912,ENSP00000307766,0
1688,ENSP00000362481,0
3255,ENSP00000262186,1
3410,ENSP00000362481,0
3446,ENSP00000359211,0
643976,ENSP00000367934,1
5994,ENSP00000209668,0
7019,ENSP00000354612,0
4636,ENSP00000307766,1
2088,ENSP00000354522,0
3413,ENSP00000274192,0
2170,ENSP00000369960,1
1548952,ENSP00000347495,0
311,ENSP00000379680,1
36811,ENSP00000245816,0
23994,ENSP00000278742,0
2732,ENSP00000290765,0
4819,ENSP00000332679,1
65750,ENSP00000263431,0
753,ENSP00000282397,1
443119,ENSP00000386029,0
54693559,ENSP00000267615,0
5870,ENSP00000228740,0
3603,ENSP00000372750,1
4828,ENSP00000362401,0
47811,ENSP00000354859,1
4782,ENSP00000316244,0
60809,ENSP00000288602,0
5284549,ENSP00000345659,1
2344,ENSP00000371067,0
9933475,ENSP00000302486,0
1971,ENSP00000325425,0
5311068,ENSP00000344220,0
5284627,ENSP00000260682,0
431328,ENSP00000381333,0
2662,ENSP00000356438,1
3973,ENSP00000301634,0
2676,ENSP00000286479,0
4543,ENSP00000362401,0
4402,ENSP00000178638,0
10607,ENSP00000334145,0
784,ENSP00000378359,0
5732,ENSP00000300605,0
213023,ENSP00000289575,0
5372,ENSP00000234310,1
71616,ENSP00000218516,0
5709,ENSP00000263967,0
444008,ENSP00000263331,0
