chemical,protein,label
5245,ENSP00000225927,0
443408,ENSP00000265462,0
124087,ENSP00000335511,0
4451,ENSP00000354193,0
3404,ENSP00000261707,1
1405,ENSP00000363092,0
4926,ENSP00000296474,0
5523,ENSP00000219252,0
4236,ENSP00000354728,0
85,ENSP00000265641,1
123015,ENSP00000363229,0
23931,ENSP00000354728,0
942,ENSP00000289957,1
2332,ENSP00000411593,0
5311507,ENSP00000264595,0
5097,ENSP00000309741,0
4184,ENSP00000302811,0
3143,ENSP00000420168,0
100516,ENSP00000234454,0
178103,ENSP00000308938,0
214,ENSP00000363205,0
4742,ENSP00000301891,0
610479,ENSP00000369927,1
5538,ENSP00000360317,1
3154,ENSP00000384408,0
60842,ENSP00000299964,0
3386,ENSP00000358963,1
753,ENSP00000314508,1
3658,ENSP00000226840,0
1662,ENSP00000309591,0
5280360,ENSP00000363431,1
9578572,ENSP00000354822,0
1614,ENSP00000356037,0
33036,ENSP00000362401,0
253,ENSP00000434364,0
5281605,ENSP00000274547,0
774,ENSP00000241256,1
443119,ENSP00000354728,0
4659568,ENSP00000353820,0
3964,ENSP00000276198,1
5452,ENSP00000366506,1
2733,ENSP00000318820,0
6230,ENSP00000286621,0
107706,ENSP00000292147,0
4042,ENSP00000325120,1
610,ENSP00000304408,0
2369,ENSP00000216714,0
5076,ENSP00000345282,0
3151,ENSP00000221130,0
3385,ENSP00000274545,0
9878,ENSP00000231509,1
5405,ENSP00000290866,0
3916,ENSP00000369960,1
4630,ENSP00000366488,0
5078,ENSP00000313691,0
5523,ENSP00000265572,1
26757,ENSP00000363115,0
4894,ENSP00000380247,0
3825,ENSP00000301891,1
3165,ENSP00000372191,0
115146,ENSP00000308750,1
178103,ENSP00000412673,0
122187,ENSP00000263967,0
3877,ENSP00000389948,0
5959,ENSP00000363431,1
3032,ENSP00000178638,0
2854,ENSP00000269385,0
5280360,ENSP00000343782,1
5281040,ENSP00000381333,0
3377,ENSP00000380247,1
5691,ENSP00000263967,1
4919,ENSP00000350911,0
4543,ENSP00000261707,1
3446,ENSP00000262352,0
8230,ENSP00000324270,1
681,ENSP00000225831,0
753,ENSP00000240327,0
5056,ENSP00000364486,0
41774,ENSP00000366482,0
1210,ENSP00000247970,0
5894,ENSP00000261416,0
23930,ENSP00000181383,0
5381226,ENSP00000238379,0
9826744,ENSP00000358511,1
44093,ENSP00000290866,1
5329099,ENSP00000360991,0
753,ENSP00000384408,1
5464105,ENSP00000003100,0
16078,ENSP00000250416,0
57379345,ENSP00000357986,0
2802,ENSP00000221801,0
5480230,ENSP00000230048,0
253,ENSP00000377527,1
16004692,ENSP00000392859,0
501640,ENSP00000263038,0
178103,ENSP00000309504,0
774,ENSP00000267377,1
2689,ENSP00000373918,0
753,ENSP00000325120,1
135018,ENSP00000365160,0
951,ENSP00000324648,0
4666,ENSP00000267377,0
3086686,ENSP00000200676,0
2230,ENSP00000361405,0
1117,ENSP00000272317,1
122296,ENSP00000419027,0
5452,ENSP00000316244,1
440120,ENSP00000225577,0
214,ENSP00000366244,0
38409,ENSP00000452780,0
3151,ENSP00000261835,0
247,ENSP00000218099,1
104741,ENSP00000345774,0
5478,ENSP00000363046,0
23977,ENSP00000240139,0
2968,ENSP00000306561,0
440120,ENSP00000308750,1
1810907,ENSP00000412673,0
3657,ENSP00000306881,0
5363,ENSP00000361965,0
3165,ENSP00000300093,0
97226,ENSP00000354522,1
5983,ENSP00000274353,0
456201,ENSP00000262187,0
115077,ENSP00000261007,0
3008,ENSP00000304697,0
60809,ENSP00000364801,0
107994,ENSP00000290866,1
4042,ENSP00000336528,1
312,ENSP00000355523,1
312,ENSP00000262407,1
41774,ENSP00000307766,0
5287844,ENSP00000350941,1
5280360,ENSP00000336630,1
5486684,ENSP00000286301,0
444795,ENSP00000377721,1
82146,ENSP00000352222,0
9801640,ENSP00000304782,0
5311010,ENSP00000280700,0
4248,ENSP00000300605,0
3494,ENSP00000409378,1
5360515,ENSP00000290866,0
4078,ENSP00000377549,0
3404,ENSP00000392859,0
60809,ENSP00000372750,1
8758,ENSP00000321988,0
3086686,ENSP00000225577,1
107640,ENSP00000406157,0
942,ENSP00000359285,1
5310960,ENSP00000408526,0
9966051,ENSP00000466799,0
3547,ENSP00000331831,0
3016,ENSP00000344220,0
2783,ENSP00000312673,0
6623,ENSP00000206249,1
5726,ENSP00000263431,0
5329099,ENSP00000303424,0
51683,ENSP00000361699,0
6047,ENSP00000363092,0
3762,ENSP00000367608,0
3165,ENSP00000335261,0
12560,ENSP00000265724,1
3396,ENSP00000358301,1
206042,ENSP00000305302,0
692,ENSP00000369519,0
5894,ENSP00000340943,0
5284596,ENSP00000327268,0
3585,ENSP00000343204,0
168572,ENSP00000308938,0
5255,ENSP00000351484,1
5311507,ENSP00000315644,0
208908,ENSP00000236671,0
439260,ENSP00000292301,1
5076,ENSP00000382697,0
449459,ENSP00000360154,0
753,ENSP00000361850,1
123686,ENSP00000331897,0
23930,ENSP00000340736,1
3463,ENSP00000363676,0
5280363,ENSP00000249016,1
37464,ENSP00000358730,0
2430,ENSP00000288602,0
5514,ENSP00000300900,1
57363,ENSP00000216194,0
1593,ENSP00000265465,0
123686,ENSP00000377948,0
5770,ENSP00000362463,0
3016,ENSP00000274547,1
4829,ENSP00000385571,0
3238,ENSP00000359899,0
16134896,ENSP00000360317,0
5462501,ENSP00000351957,0
5074,ENSP00000378191,0
5790,ENSP00000428426,0
5280363,ENSP00000305877,1
5282280,ENSP00000354859,1
5497186,ENSP00000258418,0
3168,ENSP00000296411,0
200,ENSP00000236959,1
3008,ENSP00000313432,0
176870,ENSP00000287766,0
312,ENSP00000206249,1
5426,ENSP00000215832,0
9917021,ENSP00000270142,0
114903,ENSP00000367309,1
115146,ENSP00000295408,0
3440,ENSP00000217185,0
4253,ENSP00000419425,0
2771,ENSP00000276198,1
50287,ENSP00000240100,0
934,ENSP00000294973,1
2332,ENSP00000360372,0
2783,ENSP00000350941,0
4624,ENSP00000206249,0
119607,ENSP00000356438,1
60961,ENSP00000357301,1
23991,ENSP00000366410,1
119,ENSP00000254488,1
4044,ENSP00000412673,0
2154,ENSP00000389414,0
312,ENSP00000297258,1
5478,ENSP00000265294,0
942,ENSP00000299565,1
5360515,ENSP00000419782,0
5485199,ENSP00000360290,0
5152,ENSP00000315931,0
5280723,ENSP00000217244,0
753,ENSP00000356671,1
160355,ENSP00000266970,1
1810907,ENSP00000284981,0
4883,ENSP00000275525,0
5362436,ENSP00000266682,0
60961,ENSP00000413074,1
5203,ENSP00000351885,0
2818,ENSP00000368766,1
312,ENSP00000353820,1
445154,ENSP00000368552,1
65110,ENSP00000364475,1
2687,ENSP00000357153,0
450,ENSP00000321988,1
2973,ENSP00000406220,0
21855,ENSP00000299529,0
9395,ENSP00000265724,0
60809,ENSP00000337949,1
3384,ENSP00000252945,0
123619,ENSP00000245457,1
5287844,ENSP00000336528,0
4595,ENSP00000435412,0
934,ENSP00000280362,1
4171,ENSP00000447378,0
2818,ENSP00000369960,1
4429,ENSP00000316339,0
23930,ENSP00000225577,1
3086685,ENSP00000262187,0
6305,ENSP00000371138,0
60961,ENSP00000305372,1
1117,ENSP00000354238,1
2370,ENSP00000328547,0
40468198,ENSP00000322991,0
115146,ENSP00000336687,1
54746,ENSP00000373169,1
4819,ENSP00000409378,1
4205,ENSP00000280155,1
4534,ENSP00000369960,0
5562,ENSP00000260118,0
55482,ENSP00000332812,0
16132139,ENSP00000297494,0
774,ENSP00000280155,1
156391,ENSP00000266970,0
9799453,ENSP00000277480,0
4248,ENSP00000304501,0
36736,ENSP00000245960,0
14985,ENSP00000363676,0
445154,ENSP00000234111,1
951,ENSP00000368766,1
439260,ENSP00000342560,1
3430,ENSP00000216254,0
3086686,ENSP00000385571,1
60961,ENSP00000339933,1
107992,ENSP00000408526,0
961,ENSP00000222390,0
64715,ENSP00000368438,0
4020,ENSP00000305877,0
2325,ENSP00000336630,0
5280360,ENSP00000295589,1
4423,ENSP00000311165,0
4727,ENSP00000373169,0
444795,ENSP00000254066,1
4402,ENSP00000369927,0
4078,ENSP00000301634,0
124886,ENSP00000263331,0
5656,ENSP00000385746,0
122335,ENSP00000255262,0
5732,ENSP00000360939,0
4631,ENSP00000269848,0
3547,ENSP00000262848,1
60961,ENSP00000328708,1
3168,ENSP00000334592,0
443379,ENSP00000294973,0
1117,ENSP00000368572,1
130731,ENSP00000333551,0
151069,ENSP00000266970,0
5593,ENSP00000280155,0
5486684,ENSP00000359151,0
60843,ENSP00000396308,1
2761,ENSP00000339001,0
6918638,ENSP00000321988,0
3961,ENSP00000395473,0
4980,ENSP00000332812,0
92411,ENSP00000363822,0
681,ENSP00000384665,1
2580,ENSP00000354859,1
5626,ENSP00000339001,0
5280363,ENSP00000352839,1
5281708,ENSP00000206249,1
2145,ENSP00000419851,0
5311081,ENSP00000234961,1
9849616,ENSP00000345282,0
5936,ENSP00000389948,0
3692,ENSP00000236959,0
681,ENSP00000316244,1
681,ENSP00000304501,1
312,ENSP00000355599,1
3883,ENSP00000355086,0
5288209,ENSP00000369134,0
5280360,ENSP00000273430,1
6089,ENSP00000374467,0
124087,ENSP00000367545,0
23991,ENSP00000254663,0
2239,ENSP00000359685,0
54562,ENSP00000368439,0
3964,ENSP00000276651,0
12560,ENSP00000318820,0
5076,ENSP00000305302,0
108094,ENSP00000251810,0
5530,ENSP00000359793,0
5287844,ENSP00000241453,1
2662,ENSP00000362401,0
150310,ENSP00000363205,0
5530,ENSP00000355192,0
3032,ENSP00000295454,0
753,ENSP00000364114,1
4078,ENSP00000380247,1
5268,ENSP00000316244,1
312,ENSP00000227378,1
3054,ENSP00000359353,0
3397,ENSP00000262948,0
3033538,ENSP00000257068,0
23925,ENSP00000267814,0
8646,ENSP00000233627,0
2732,ENSP00000305692,0
4993,ENSP00000322788,0
753,ENSP00000300093,1
2381,ENSP00000363822,0
5329102,ENSP00000333568,1
59693,ENSP00000332591,0
92730,ENSP00000332139,0
123631,ENSP00000340466,0
1117,ENSP00000061240,1
753,ENSP00000383840,1
107985,ENSP00000306920,0
191,ENSP00000303147,1
1117,ENSP00000358327,1
4100,ENSP00000302846,0
3689,ENSP00000360608,1
1117,ENSP00000418447,1
3689,ENSP00000262186,1
5284596,ENSP00000358730,1
5983,ENSP00000341682,0
16362,ENSP00000373169,1
2344,ENSP00000372750,1
753,ENSP00000295408,1
4865,ENSP00000265715,0
6230,ENSP00000249396,0
753,ENSP00000357981,1
21855,ENSP00000273430,0
2244,ENSP00000215904,0
4044,ENSP00000369927,1
3793,ENSP00000360608,0
3396,ENSP00000305480,0
447700,ENSP00000327070,0
1117,ENSP00000228872,1
1810907,ENSP00000339740,0
5255,ENSP00000370989,0
27400,ENSP00000302811,0
43815,ENSP00000303575,0
3826,ENSP00000234371,0
314,ENSP00000215980,0
2790,ENSP00000261707,0
5288209,ENSP00000350265,0
6726,ENSP00000360645,0
4630,ENSP00000302967,0
123015,ENSP00000263431,0
129211,ENSP00000360968,0
122316,ENSP00000340684,1
4691,ENSP00000317159,0
5381226,ENSP00000351035,0
312,ENSP00000355517,1
84029,ENSP00000337915,1
838,ENSP00000324270,1
3032,ENSP00000356438,1
34231,ENSP00000342007,0
5775,ENSP00000290866,0
942,ENSP00000261751,1
1117,ENSP00000405965,1
9395,ENSP00000264381,1
312,ENSP00000261783,1
92411,ENSP00000301071,0
60490,ENSP00000358903,0
2732,ENSP00000348234,0
3081361,ENSP00000265734,0
9395,ENSP00000318351,0
60791,ENSP00000203407,0
3463,ENSP00000255380,0
4819,ENSP00000359151,0
2818,ENSP00000297785,0
5790,ENSP00000370213,0
5833,ENSP00000345502,0
191,ENSP00000413074,1
129806,ENSP00000388107,0
3249,ENSP00000280154,0
187,ENSP00000232219,0
774,ENSP00000333821,1
16960,ENSP00000373169,0
10517,ENSP00000222330,0
2169,ENSP00000316339,0
4543,ENSP00000354859,1
3086686,ENSP00000343204,1
151069,ENSP00000269571,1
753,ENSP00000260682,1
3392,ENSP00000317842,0
2120,ENSP00000306397,0
5538,ENSP00000335084,0
41376,ENSP00000360991,0
5959,ENSP00000267377,1
5833,ENSP00000341390,1
56971,ENSP00000311165,0
892,ENSP00000360576,0
64715,ENSP00000408695,0
187,ENSP00000264381,1
3155,ENSP00000321845,0
1220,ENSP00000322421,0
3916,ENSP00000316854,0
4585,ENSP00000277865,0
2239,ENSP00000359998,0
2477,ENSP00000263774,0
5281708,ENSP00000315774,0
3825,ENSP00000361666,1
5991,ENSP00000337915,1
951,ENSP00000363596,1
5352,ENSP00000299847,0
4917,ENSP00000251849,0
3689,ENSP00000347689,0
710,ENSP00000297494,1
3762,ENSP00000317721,0
3883,ENSP00000340820,1
114892,ENSP00000317159,0
23925,ENSP00000338018,1
3155,ENSP00000223129,0
1051,ENSP00000370737,1
5052,ENSP00000358903,0
1810907,ENSP00000305714,0
656629,ENSP00000290866,1
3891,ENSP00000395473,0
4900,ENSP00000251849,0
151166,ENSP00000275493,0
1117,ENSP00000358727,1
14917,ENSP00000353007,0
119058,ENSP00000332887,1
439260,ENSP00000304501,1
176870,ENSP00000337915,1
1204,ENSP00000357461,1
6089,ENSP00000327255,0
5280360,ENSP00000217270,1
89594,ENSP00000305692,0
4011,ENSP00000219833,1
5329102,ENSP00000261799,1
5056,ENSP00000368552,1
5311023,ENSP00000339479,0
312,ENSP00000285930,1
5362436,ENSP00000409378,0
2230,ENSP00000307445,0
2169,ENSP00000010404,0
312,ENSP00000360317,1
2714,ENSP00000360576,0
3450,ENSP00000307259,0
3767,ENSP00000385026,0
838,ENSP00000303424,1
5381226,ENSP00000432481,0
5280360,ENSP00000257254,1
9576912,ENSP00000311572,0
5381226,ENSP00000305974,1
444020,ENSP00000447378,1
753,ENSP00000261465,1
119,ENSP00000359353,1
2578,ENSP00000363216,0
4585,ENSP00000357494,0
945,ENSP00000263331,0
5076,ENSP00000333821,0
4080,ENSP00000312262,0
71301,ENSP00000386029,0
129211,ENSP00000316244,1
132387,ENSP00000230671,0
838,ENSP00000303775,1
679,ENSP00000428982,1
2995,ENSP00000305372,1
1206,ENSP00000354554,0
6436,ENSP00000263038,0
5504,ENSP00000250378,0
2215,ENSP00000368766,1
5983,ENSP00000354822,0
5280346,ENSP00000336764,0
312,ENSP00000228740,1
5203,ENSP00000329093,0
4306515,ENSP00000356438,1
5567,ENSP00000376176,0
3143,ENSP00000336630,0
4528,ENSP00000316121,0
40841,ENSP00000333821,0
6230,ENSP00000354652,0
5983,ENSP00000360973,0
108182,ENSP00000343190,0
57379345,ENSP00000269571,0
4108,ENSP00000351706,0
4436,ENSP00000252945,0
60809,ENSP00000310071,0
3154,ENSP00000300900,1
838,ENSP00000358783,1
753,ENSP00000364898,1
3964,ENSP00000264832,0
5282230,ENSP00000237858,0
19143,ENSP00000312286,0
753,ENSP00000215980,1
2156,ENSP00000369456,0
3494,ENSP00000254066,0
6436,ENSP00000231509,1
1201549,ENSP00000342087,0
5280360,ENSP00000377948,1
2854,ENSP00000340523,0
444033,ENSP00000222482,0
25476,ENSP00000301141,0
493570,ENSP00000317842,0
3964,ENSP00000366506,1
5790,ENSP00000370912,0
5186,ENSP00000307445,0
443379,ENSP00000277942,0
1405,ENSP00000225174,0
104741,ENSP00000336528,1
191,ENSP00000352839,1
114903,ENSP00000302441,0
5568,ENSP00000358414,0
7054,ENSP00000364649,0
1935,ENSP00000317842,1
445154,ENSP00000216774,0
134780,ENSP00000232219,0
60719,ENSP00000265572,0
37464,ENSP00000328708,0
41774,ENSP00000384296,0
3913,ENSP00000370989,0
191,ENSP00000354652,1
5078,ENSP00000323511,0
4011,ENSP00000254976,0
3054,ENSP00000418287,0
71310,ENSP00000297988,0
5001396,ENSP00000348461,0
4196,ENSP00000260191,0
298,ENSP00000176183,1
5186,ENSP00000275216,0
3672,ENSP00000363512,1
4402,ENSP00000261783,0
2344,ENSP00000380247,1
4080,ENSP00000331201,0
298,ENSP00000340820,0
5497186,ENSP00000352401,0
151165,ENSP00000408695,0
5280360,ENSP00000255262,1
3430,ENSP00000419628,0
54693559,ENSP00000267085,0
5464105,ENSP00000354511,1
60842,ENSP00000309591,0
3825,ENSP00000301634,0
3455,ENSP00000358107,0
4742,ENSP00000342007,0
934,ENSP00000329357,1
3033538,ENSP00000346827,0
5475158,ENSP00000396452,0
71616,ENSP00000272298,0
123679,ENSP00000377914,0
60961,ENSP00000261900,1
5983,ENSP00000270570,0
5568,ENSP00000264818,0
4078,ENSP00000354859,1
679,ENSP00000357981,1
36314,ENSP00000269571,1
123631,ENSP00000454071,0
1210,ENSP00000305692,0
999,ENSP00000418447,0
457954,ENSP00000364212,0
4020,ENSP00000381412,0
4542,ENSP00000241256,0
5280360,ENSP00000280155,1
774,ENSP00000339377,1
176870,ENSP00000363621,0
3585,ENSP00000348944,0
5040,ENSP00000280154,1
5097,ENSP00000286301,0
25880656,ENSP00000219070,1
2477,ENSP00000358022,0
1253,ENSP00000203407,0
4630,ENSP00000409378,1
177236,ENSP00000223129,0
753,ENSP00000366124,1
35370,ENSP00000225740,0
55482,ENSP00000388648,0
4595,ENSP00000337915,1
34521,ENSP00000367309,1
135018,ENSP00000265572,1
2118,ENSP00000299727,0
5512,ENSP00000216911,0
23931,ENSP00000284981,1
1117,ENSP00000356671,1
3914,ENSP00000336630,0
679,ENSP00000001008,1
54746,ENSP00000316244,1
1071,ENSP00000222553,0
4543,ENSP00000362401,0
9782,ENSP00000261007,0
5352,ENSP00000352584,1
1117,ENSP00000376076,1
119574,ENSP00000378288,0
5512,ENSP00000367102,0
54562,ENSP00000354859,1
311,ENSP00000216254,1
4108,ENSP00000337949,0
753,ENSP00000419425,1
3397,ENSP00000321656,0
1613,ENSP00000352584,1
681,ENSP00000318077,1
298,ENSP00000255008,1
151166,ENSP00000286301,0
596,ENSP00000263800,0
4659568,ENSP00000260118,0
4184,ENSP00000380247,1
1117,ENSP00000216465,1
2332,ENSP00000217244,1
1206,ENSP00000275216,1
158795,ENSP00000342070,0
1206,ENSP00000358770,0
312,ENSP00000265593,1
9651,ENSP00000264381,1
3177,ENSP00000258042,0
2580,ENSP00000350785,0
3825,ENSP00000342007,0
6018,ENSP00000276373,1
119182,ENSP00000338082,0
596,ENSP00000352401,0
5287969,ENSP00000373918,0
1287,ENSP00000219479,0
3391,ENSP00000359793,1
5287969,ENSP00000164139,1
750,ENSP00000360608,1
5073,ENSP00000353820,1
890,ENSP00000431418,0
43815,ENSP00000367851,0
3386,ENSP00000332812,0
3762,ENSP00000363019,0
3249,ENSP00000232217,0
16132429,ENSP00000325425,0
1405,ENSP00000363621,0
439302,ENSP00000329357,0
4436,ENSP00000396308,0
160,ENSP00000315011,1
3857,ENSP00000275605,1
5462501,ENSP00000248437,0
71246,ENSP00000254976,0
1072,ENSP00000288139,0
4629,ENSP00000358414,0
5372,ENSP00000364475,0
198792,ENSP00000274545,0
2797,ENSP00000256443,0
191,ENSP00000296140,1
3748,ENSP00000302478,0
23930,ENSP00000352584,0
4066,ENSP00000289957,0
4691,ENSP00000372750,1
439260,ENSP00000358511,1
10607,ENSP00000359285,0
4782,ENSP00000354859,0
38409,ENSP00000368066,0
5420,ENSP00000350941,0
4599,ENSP00000303830,0
51683,ENSP00000221130,0
5039,ENSP00000359285,0
10591,ENSP00000265715,0
9395,ENSP00000303211,1
92411,ENSP00000423822,0
6726,ENSP00000358301,0
5526,ENSP00000377947,0
5487,ENSP00000381740,0
5352,ENSP00000361423,0
5122,ENSP00000261669,0
311,ENSP00000276373,0
31307,ENSP00000360519,0
65856,ENSP00000217133,0
5381226,ENSP00000272102,0
119,ENSP00000215754,0
440120,ENSP00000290354,0
5959,ENSP00000299727,1
5452,ENSP00000200676,0
2812,ENSP00000003100,1
5662,ENSP00000378920,0
2800,ENSP00000260985,0
5280360,ENSP00000358301,1
5311081,ENSP00000325074,0
5329102,ENSP00000385571,1
934,ENSP00000265838,0
5959,ENSP00000322706,0
6468,ENSP00000324648,1
9849616,ENSP00000378288,0
132387,ENSP00000311165,0
444008,ENSP00000224356,0
9395,ENSP00000250378,0
33036,ENSP00000373169,0
774,ENSP00000316244,1
753,ENSP00000464149,1
104865,ENSP00000296861,0
11556427,ENSP00000265641,0
119,ENSP00000360576,0
838,ENSP00000377948,1
402,ENSP00000245312,0
2156,ENSP00000357873,0
1117,ENSP00000262306,1
160355,ENSP00000257904,1
444,ENSP00000327801,0
4666,ENSP00000223129,0
5195,ENSP00000317842,0
745,ENSP00000381607,1
65750,ENSP00000366124,0
5097,ENSP00000393312,0
5582,ENSP00000386884,0
753,ENSP00000364709,1
5095,ENSP00000176183,1
4883,ENSP00000412673,0
951,ENSP00000217270,1
5001396,ENSP00000360290,0
34521,ENSP00000319788,0
3767,ENSP00000308541,0
2801,ENSP00000418287,0
5567,ENSP00000313691,0
3603,ENSP00000324270,0
123686,ENSP00000354859,0
4080,ENSP00000435412,0
3143,ENSP00000309591,0
2120,ENSP00000345282,0
3222,ENSP00000374467,0
5311304,ENSP00000217270,0
2732,ENSP00000345873,0
3877,ENSP00000307259,0
4402,ENSP00000336630,1
443379,ENSP00000217244,0
5255,ENSP00000301634,0
5163,ENSP00000260508,0
681,ENSP00000373169,1
5645,ENSP00000305302,0
311,ENSP00000359991,1
21855,ENSP00000372326,0
122220,ENSP00000265729,0
54369,ENSP00000364252,0
5268,ENSP00000350491,0
1744,ENSP00000270139,0
1349907,ENSP00000337761,0
1117,ENSP00000361699,1
158795,ENSP00000356958,0
3396,ENSP00000328173,0
312,ENSP00000226840,1
3153,ENSP00000310701,0
3567002,ENSP00000262187,0
4585,ENSP00000306129,1
5280346,ENSP00000349687,0
5281881,ENSP00000295897,0
1614,ENSP00000264818,0
11707110,ENSP00000301776,0
6436,ENSP00000295101,0
1405,ENSP00000362674,0
5994,ENSP00000355930,1
2802,ENSP00000446743,0
448537,ENSP00000367959,1
753,ENSP00000237014,1
2826,ENSP00000362674,0
59693,ENSP00000301141,1
5381,ENSP00000377947,1
5284603,ENSP00000265572,1
156391,ENSP00000466420,0
3008,ENSP00000277010,1
2807,ENSP00000332812,0
312,ENSP00000328173,0
4160,ENSP00000363822,1
1117,ENSP00000419851,1
4601,ENSP00000275216,0
55482,ENSP00000409378,0
1117,ENSP00000296511,1
444,ENSP00000373700,0
129806,ENSP00000331897,0
2216,ENSP00000315212,0
72968,ENSP00000295400,0
753,ENSP00000261416,1
5152,ENSP00000358301,1
9917021,ENSP00000303522,1
23930,ENSP00000298910,1
951,ENSP00000255008,1
178013,ENSP00000381740,0
312,ENSP00000336762,1
5593,ENSP00000359539,0
156391,ENSP00000370129,1
5582,ENSP00000294973,0
54693559,ENSP00000267615,0
5139,ENSP00000297494,1
4911,ENSP00000363822,0
4742,ENSP00000333821,0
23925,ENSP00000363641,1
2477,ENSP00000367959,1
1117,ENSP00000364801,1
3767,ENSP00000301776,0
6437849,ENSP00000296861,0
2132,ENSP00000277120,0
439260,ENSP00000358783,1
447700,ENSP00000310701,0
2369,ENSP00000275300,0
33036,ENSP00000267615,0
40841,ENSP00000245816,0
147912,ENSP00000356022,0
6726,ENSP00000345659,0
23991,ENSP00000273588,0
3100,ENSP00000255380,1
2332,ENSP00000377914,0
443379,ENSP00000256078,0
13342,ENSP00000319814,0
679,ENSP00000061240,1
5076,ENSP00000222982,1
3396,ENSP00000373169,1
104865,ENSP00000324124,0
1541,ENSP00000386884,1
439260,ENSP00000309818,1
5253,ENSP00000358022,0
4768,ENSP00000305372,1
312,ENSP00000222390,0
160355,ENSP00000419782,1
4585,ENSP00000380247,1
208908,ENSP00000379133,0
2812,ENSP00000261835,1
178103,ENSP00000255380,0
3168,ENSP00000372326,0
3108,ENSP00000316339,0
312,ENSP00000263025,1
3748,ENSP00000321845,0
129211,ENSP00000368766,1
3682,ENSP00000312189,0
3964,ENSP00000306129,1
1051,ENSP00000260508,1
1440,ENSP00000328708,0
3410,ENSP00000332296,0
3365,ENSP00000228872,0
3285,ENSP00000337915,1
2244,ENSP00000346827,0
4736,ENSP00000234961,1
6010,ENSP00000363822,1
2311,ENSP00000290866,1
5562,ENSP00000303634,0
5959,ENSP00000296140,1
3676,ENSP00000181383,0
1220,ENSP00000339503,0
3168,ENSP00000262186,1
5038,ENSP00000464149,1
3430,ENSP00000264818,0
54586,ENSP00000307235,0
3869,ENSP00000355518,0
4691,ENSP00000353820,1
446220,ENSP00000301634,0
54687,ENSP00000256906,0
2550,ENSP00000264047,0
876,ENSP00000303147,1
36736,ENSP00000358022,0
158795,ENSP00000300093,0
5284371,ENSP00000358770,0
5467,ENSP00000349687,0
3684,ENSP00000225927,0
