chemical,protein,label
5284596,ENSP00000203407,0
312,ENSP00000368752,1
3519,ENSP00000361642,0
564,ENSP00000339260,0
3016,ENSP00000368752,0
338,ENSP00000222553,0
3461,ENSP00000251535,0
4745,ENSP00000329374,0
3009,ENSP00000325690,0
1051,ENSP00000302620,1
5035,ENSP00000311572,1
43815,ENSP00000226413,0
838,ENSP00000302846,1
6834,ENSP00000355279,0
125017,ENSP00000363115,0
774,ENSP00000433290,1
298,ENSP00000307766,1
6054,ENSP00000296122,0
6918155,ENSP00000327246,0
5514,ENSP00000380514,0
312,ENSP00000373674,1
5288209,ENSP00000352702,0
298,ENSP00000358730,1
1148,ENSP00000295454,0
104858,ENSP00000381607,1
119828,ENSP00000364486,0
2165,ENSP00000406157,0
1541,ENSP00000332591,1
424,ENSP00000359899,0
5352,ENSP00000419851,0
3405,ENSP00000330237,0
1051,ENSP00000164139,1
10607,ENSP00000364709,0
312,ENSP00000266970,1
3405,ENSP00000396308,1
92100,ENSP00000216392,0
667490,ENSP00000354687,0
23994,ENSP00000371554,1
36920,ENSP00000309504,0
25197,ENSP00000262290,0
191,ENSP00000413074,1
6437849,ENSP00000348944,0
5202,ENSP00000359793,1
5578,ENSP00000368552,0
6013,ENSP00000358903,1
108094,ENSP00000244137,0
107772,ENSP00000303147,0
1071,ENSP00000333667,0
9875401,ENSP00000368646,0
39042,ENSP00000435412,0
5593,ENSP00000319984,1
4184,ENSP00000358963,1
5203,ENSP00000215587,0
9800339,ENSP00000348944,0
3391,ENSP00000291294,1
440120,ENSP00000326227,0
838,ENSP00000358511,1
5073,ENSP00000366124,0
16132139,ENSP00000466799,0
104865,ENSP00000335620,0
9966051,ENSP00000255262,0
4828,ENSP00000297258,0
55482,ENSP00000409378,0
60852,ENSP00000359285,0
2083,ENSP00000219240,0
9803852,ENSP00000327801,0
667467,ENSP00000339001,0
4927,ENSP00000219789,0
5865,ENSP00000408695,0
122033,ENSP00000303522,1
753,ENSP00000245816,1
447700,ENSP00000360317,0
5757,ENSP00000254066,1
2756,ENSP00000435412,0
5610,ENSP00000318585,1
5280453,ENSP00000382697,0
1229,ENSP00000342007,0
4547,ENSP00000374467,1
123885,ENSP00000262186,0
85,ENSP00000265641,1
5097,ENSP00000309741,0
4100,ENSP00000366410,0
2169,ENSP00000362924,0
5056,ENSP00000346001,0
644077,ENSP00000353679,0
1541,ENSP00000386884,1
2685,ENSP00000295055,0
774,ENSP00000332659,1
1701,ENSP00000258385,0
2689,ENSP00000316339,0
5032,ENSP00000386541,0
2512,ENSP00000001008,0
951,ENSP00000330284,1
5329102,ENSP00000398655,1
1983,ENSP00000267085,0
4636,ENSP00000263967,0
54369,ENSP00000348461,0
1690,ENSP00000265724,1
23930,ENSP00000321070,1
1229,ENSP00000307766,1
2750,ENSP00000324648,0
6468,ENSP00000321656,0
445643,ENSP00000378323,1
2761,ENSP00000319984,0
774,ENSP00000373169,1
2564,ENSP00000360645,0
3158,ENSP00000289753,1
2949,ENSP00000389414,0
305,ENSP00000308024,0
5530,ENSP00000235521,0
3177,ENSP00000247970,0
5408,ENSP00000347754,0
1917,ENSP00000294973,0
23994,ENSP00000181383,1
84029,ENSP00000261733,0
9395,ENSP00000396308,0
838,ENSP00000303775,1
16133831,ENSP00000314606,0
23930,ENSP00000337733,0
40841,ENSP00000320503,0
216235,ENSP00000315011,1
2524,ENSP00000344822,0
2771,ENSP00000288135,0
51550,ENSP00000199280,0
774,ENSP00000292513,1
119607,ENSP00000356438,1
5959,ENSP00000316244,1
54369,ENSP00000261465,0
2801,ENSP00000361151,0
4828,ENSP00000215773,0
5656,ENSP00000359719,0
439176,ENSP00000277480,0
5454,ENSP00000335084,0
122172,ENSP00000349003,1
5280360,ENSP00000281806,1
1701,ENSP00000394624,0
4440,ENSP00000261669,0
68740,ENSP00000299178,0
449459,ENSP00000395473,0
5770,ENSP00000274545,0
4624,ENSP00000356694,0
2153,ENSP00000341390,0
1117,ENSP00000333994,1
667490,ENSP00000308541,0
5283731,ENSP00000421725,1
23994,ENSP00000327251,1
2369,ENSP00000229794,0
55283,ENSP00000216951,0
2375,ENSP00000269466,0
753,ENSP00000225831,1
5282280,ENSP00000255262,1
60785,ENSP00000168216,0
6089,ENSP00000256078,0
3365,ENSP00000377721,0
5022,ENSP00000287820,0
4911,ENSP00000296861,0
5280360,ENSP00000354859,1
1206,ENSP00000219833,1
710,ENSP00000368066,1
5280360,ENSP00000329684,1
9270,ENSP00000265689,0
3671,ENSP00000251810,0
72172,ENSP00000295640,1
2154,ENSP00000265164,0
5350,ENSP00000261783,0
9651,ENSP00000267814,0
5755,ENSP00000376611,0
43815,ENSP00000261707,1
3350,ENSP00000296511,0
3177,ENSP00000229239,0
4917,ENSP00000362353,0
144,ENSP00000379133,0
753,ENSP00000313350,1
4666,ENSP00000337332,0
18830,ENSP00000303211,0
4736,ENSP00000359353,0
2797,ENSP00000267615,0
774,ENSP00000304501,1
60961,ENSP00000328708,1
3086686,ENSP00000262948,1
18830,ENSP00000367608,0
753,ENSP00000001008,1
1821,ENSP00000366124,0
23925,ENSP00000234310,1
5372,ENSP00000364475,0
2725,ENSP00000176183,0
5283731,ENSP00000237858,0
5040,ENSP00000366797,0
445354,ENSP00000261208,0
753,ENSP00000337773,1
77918,ENSP00000010404,0
16129679,ENSP00000228740,0
5281708,ENSP00000384400,0
6918365,ENSP00000352702,0
6438354,ENSP00000369100,0
5203,ENSP00000342070,0
47318,ENSP00000265465,0
2120,ENSP00000297991,0
123015,ENSP00000252029,0
123686,ENSP00000266970,0
16960,ENSP00000225831,0
3675,ENSP00000264193,0
60809,ENSP00000361405,0
2564,ENSP00000266517,0
23930,ENSP00000342235,1
158,ENSP00000377948,1
3567002,ENSP00000332679,0
4894,ENSP00000356694,0
34231,ENSP00000303709,0
3672,ENSP00000295897,1
119828,ENSP00000353224,0
60961,ENSP00000330284,1
2267,ENSP00000355279,0
4495,ENSP00000354612,1
753,ENSP00000264690,0
75919,ENSP00000338018,0
64715,ENSP00000368438,0
1204,ENSP00000321070,0
1219,ENSP00000353720,0
2369,ENSP00000358301,1
65110,ENSP00000397582,0
1117,ENSP00000341658,1
444795,ENSP00000254066,1
710,ENSP00000309565,1
2538,ENSP00000352835,0
53232,ENSP00000346577,0
2561,ENSP00000316854,0
65750,ENSP00000299766,0
4106,ENSP00000332887,0
4992,ENSP00000300738,0
4100,ENSP00000384665,0
3916,ENSP00000301974,0
5202,ENSP00000216962,0
1978,ENSP00000386541,0
10140,ENSP00000307822,0
4369359,ENSP00000368104,0
643976,ENSP00000355206,1
6291,ENSP00000178638,0
5288826,ENSP00000357727,0
132624,ENSP00000381968,0
1935,ENSP00000312286,0
1089,ENSP00000228872,0
431328,ENSP00000265572,1
6623,ENSP00000206249,1
4742,ENSP00000315013,0
38409,ENSP00000364486,0
36920,ENSP00000435412,0
1072,ENSP00000365926,1
60961,ENSP00000339377,1
5280363,ENSP00000307822,1
1117,ENSP00000296861,1
64715,ENSP00000367848,0
3450,ENSP00000373674,0
784,ENSP00000225371,1
57379345,ENSP00000373700,1
15,ENSP00000397582,0
311,ENSP00000327255,1
5074,ENSP00000359976,0
401133,ENSP00000303424,0
3285,ENSP00000343925,1
2771,ENSP00000276198,1
122316,ENSP00000335620,0
15897,ENSP00000222390,0
5566,ENSP00000354859,1
446157,ENSP00000226840,0
23994,ENSP00000249042,1
3396,ENSP00000295452,0
60719,ENSP00000234310,0
1117,ENSP00000358595,1
5374,ENSP00000354859,1
5527,ENSP00000265164,0
5072,ENSP00000301776,0
4383,ENSP00000354859,0
3430,ENSP00000216254,0
3143,ENSP00000320180,1
3007,ENSP00000363092,0
54746,ENSP00000316244,1
6623,ENSP00000343925,1
121963,ENSP00000345771,0
2797,ENSP00000326219,0
951,ENSP00000363596,1
3748,ENSP00000356729,0
2735,ENSP00000384708,0
2099,ENSP00000253122,0
5310960,ENSP00000245960,0
122172,ENSP00000364361,0
10607,ENSP00000372750,0
298,ENSP00000419425,0
3000,ENSP00000308176,0
3547,ENSP00000361275,0
3009,ENSP00000261007,0
836,ENSP00000370254,0
2564,ENSP00000380247,1
60961,ENSP00000292301,1
206042,ENSP00000313681,0
39860,ENSP00000312326,0
13342,ENSP00000226444,0
54586,ENSP00000307235,0
135018,ENSP00000234961,1
753,ENSP00000339503,1
6917908,ENSP00000412237,0
51683,ENSP00000344822,0
213043,ENSP00000234590,0
122296,ENSP00000364709,1
5894,ENSP00000296046,0
123686,ENSP00000331897,0
191,ENSP00000359643,1
158795,ENSP00000322421,0
5282280,ENSP00000369456,0
4932,ENSP00000262186,1
838,ENSP00000359643,1
119380,ENSP00000417214,0
12560,ENSP00000222673,0
444008,ENSP00000368645,0
2094,ENSP00000225371,0
2185,ENSP00000216629,1
2160,ENSP00000372750,1
3585,ENSP00000348944,0
441071,ENSP00000360777,0
1117,ENSP00000228434,1
961,ENSP00000333994,1
5462134,ENSP00000367959,1
16197727,ENSP00000358327,0
6047,ENSP00000448059,1
5360515,ENSP00000339479,0
456201,ENSP00000307235,0
5287969,ENSP00000403852,0
23977,ENSP00000263431,1
24466,ENSP00000361423,0
200,ENSP00000264170,0
23931,ENSP00000314508,0
4585,ENSP00000381607,0
4533,ENSP00000265572,1
6426631,ENSP00000308750,0
2170,ENSP00000322617,0
5329099,ENSP00000221859,0
3394,ENSP00000355046,0
610,ENSP00000216911,0
4673492,ENSP00000308541,0
9933475,ENSP00000260191,0
3793,ENSP00000328173,0
5329102,ENSP00000378288,1
23994,ENSP00000337332,1
2145,ENSP00000409378,0
3008,ENSP00000364721,0
3278,ENSP00000299565,0
33624,ENSP00000312735,0
5593,ENSP00000265052,0
4984,ENSP00000412673,0
774,ENSP00000226413,1
3086686,ENSP00000324856,1
5202,ENSP00000343782,1
10133,ENSP00000416293,0
2564,ENSP00000343204,0
610479,ENSP00000266517,0
3433,ENSP00000350265,0
5311037,ENSP00000331897,0
2449,ENSP00000234590,0
104858,ENSP00000323867,0
3739,ENSP00000275216,0
3461,ENSP00000286648,1
439260,ENSP00000358963,1
134018,ENSP00000261890,0
2689,ENSP00000367959,1
757,ENSP00000303424,0
2244,ENSP00000267101,0
5281888,ENSP00000256958,1
3059,ENSP00000292596,0
4782,ENSP00000225927,0
2797,ENSP00000256443,0
3086686,ENSP00000431418,1
1257,ENSP00000176183,1
5149021,ENSP00000338018,0
3567002,ENSP00000268097,0
11301,ENSP00000259271,0
66414,ENSP00000339001,1
178013,ENSP00000395473,0
4666,ENSP00000217133,1
5362436,ENSP00000310701,0
4044,ENSP00000362463,0
774,ENSP00000241256,1
2687,ENSP00000386069,0
2156,ENSP00000260227,0
4078,ENSP00000419782,0
5001396,ENSP00000381968,0
5073,ENSP00000216160,0
216326,ENSP00000466799,0
6013,ENSP00000333534,1
4236,ENSP00000263035,0
9823820,ENSP00000357067,0
3964,ENSP00000306662,1
4248,ENSP00000360317,1
4419,ENSP00000306390,0
753,ENSP00000236671,1
129806,ENSP00000010404,0
753,ENSP00000310928,1
5662,ENSP00000366124,0
2913,ENSP00000306490,1
312,ENSP00000242375,1
55482,ENSP00000309591,0
444008,ENSP00000325120,1
18830,ENSP00000261900,0
2725,ENSP00000270349,1
5538,ENSP00000377721,1
753,ENSP00000306561,1
681,ENSP00000394624,1
312,ENSP00000254958,1
4601,ENSP00000380247,1
5280360,ENSP00000307822,1
5186,ENSP00000315011,0
1798,ENSP00000285379,1
5454,ENSP00000306129,1
951,ENSP00000335544,1
5139,ENSP00000361141,0
1205,ENSP00000370213,0
25197,ENSP00000286648,1
2687,ENSP00000358301,1
4828,ENSP00000216194,0
5281004,ENSP00000332139,0
6380,ENSP00000355599,0
2729,ENSP00000393312,0
60919,ENSP00000320043,0
123631,ENSP00000360317,0
312,ENSP00000419425,1
3032,ENSP00000295454,0
4782,ENSP00000315013,0
784,ENSP00000354522,0
564,ENSP00000263621,0
838,ENSP00000289753,1
23994,ENSP00000309968,1
107778,ENSP00000262554,0
3918,ENSP00000227378,0
5523,ENSP00000376349,0
4179,ENSP00000326031,0
3086685,ENSP00000241052,0
3715,ENSP00000369927,1
1117,ENSP00000304915,1
13342,ENSP00000354554,0
9933475,ENSP00000261799,1
122172,ENSP00000325690,0
593,ENSP00000361465,1
150310,ENSP00000387536,0
36811,ENSP00000265729,0
9651,ENSP00000373674,0
200,ENSP00000219919,0
4819,ENSP00000216911,0
1051,ENSP00000318868,1
5288826,ENSP00000379680,0
6291,ENSP00000247970,0
2583,ENSP00000358301,1
445354,ENSP00000232217,1
710,ENSP00000357067,0
5282381,ENSP00000297785,0
5281881,ENSP00000354859,1
593,ENSP00000251607,1
4042,ENSP00000370254,1
4771,ENSP00000366797,0
3440,ENSP00000316786,0
6437849,ENSP00000347717,1
4629,ENSP00000350198,0
5280360,ENSP00000451605,1
4042,ENSP00000253799,0
3915,ENSP00000061240,0
5202,ENSP00000234961,1
4932,ENSP00000362361,0
312,ENSP00000261890,1
4850,ENSP00000386069,1
124886,ENSP00000295256,1
667490,ENSP00000368727,1
3845,ENSP00000364649,0
5515,ENSP00000419782,0
4636,ENSP00000309741,0
208908,ENSP00000337915,1
961,ENSP00000337733,0
57537,ENSP00000337733,0
5311010,ENSP00000334052,0
6013,ENSP00000369816,1
45272686,ENSP00000245457,0
951,ENSP00000296140,1
10591,ENSP00000309477,0
33036,ENSP00000394624,0
1117,ENSP00000353483,1
6438354,ENSP00000238379,0
5350,ENSP00000319984,0
753,ENSP00000371067,1
610,ENSP00000005178,0
1117,ENSP00000261669,1
55245,ENSP00000206249,1
151069,ENSP00000295452,0
2499,ENSP00000260508,0
216235,ENSP00000304501,0
6005,ENSP00000373169,1
43815,ENSP00000353820,1
3008,ENSP00000296509,0
5526,ENSP00000308938,1
2685,ENSP00000306490,0
5281881,ENSP00000302227,0
5311037,ENSP00000380247,0
92730,ENSP00000261465,1
5095,ENSP00000298942,0
60791,ENSP00000306920,0
26879,ENSP00000386069,0
2580,ENSP00000298171,0
2185,ENSP00000261835,0
4485,ENSP00000337915,1
23932,ENSP00000321845,0
5281081,ENSP00000322450,0
36811,ENSP00000269305,0
360682,ENSP00000257770,0
28417,ENSP00000325120,1
1541,ENSP00000243167,1
753,ENSP00000257904,1
4543,ENSP00000409378,1
2687,ENSP00000394624,0
3165,ENSP00000266971,0
1117,ENSP00000361850,1
107706,ENSP00000265838,0
2769,ENSP00000258400,1
753,ENSP00000332116,1
21722,ENSP00000380247,1
166558,ENSP00000011292,0
130731,ENSP00000303522,0
2583,ENSP00000336630,0
2419,ENSP00000386541,0
59693,ENSP00000358903,1
11626560,ENSP00000363832,0
5281081,ENSP00000297792,0
4236,ENSP00000000442,0
5073,ENSP00000276198,1
2499,ENSP00000367615,0
5454,ENSP00000369960,1
2708,ENSP00000292614,0
1810907,ENSP00000284981,0
5833,ENSP00000264818,0
2170,ENSP00000232217,0
6010,ENSP00000264161,0
1117,ENSP00000337332,1
5287969,ENSP00000262848,0
68844,ENSP00000315212,0
121850,ENSP00000359719,0
3016,ENSP00000367848,1
26721,ENSP00000333534,0
1117,ENSP00000350265,1
6305,ENSP00000347495,1
123015,ENSP00000331327,0
3883,ENSP00000419970,0
5280360,ENSP00000261523,0
4900,ENSP00000277942,0
5352,ENSP00000289957,0
838,ENSP00000369960,1
11301,ENSP00000234454,0
60961,ENSP00000343782,1
4034,ENSP00000364486,0
14985,ENSP00000261349,0
3961,ENSP00000255380,0
9865515,ENSP00000329374,0
876,ENSP00000376176,0
6089,ENSP00000384273,0
50599,ENSP00000275493,0
107688,ENSP00000369055,0
5362436,ENSP00000289575,0
6279,ENSP00000369927,1
1983,ENSP00000261669,0
4819,ENSP00000351706,0
55482,ENSP00000353915,0
3387,ENSP00000306512,0
5202,ENSP00000299178,1
5202,ENSP00000386069,1
446220,ENSP00000351957,0
5426,ENSP00000273430,0
5527,ENSP00000370989,0
252716,ENSP00000333534,0
23994,ENSP00000216336,0
149,ENSP00000309591,0
774,ENSP00000257254,1
3413,ENSP00000269159,0
2132,ENSP00000340820,0
151165,ENSP00000302967,0
16362,ENSP00000323811,0
2487,ENSP00000232975,0
23931,ENSP00000301634,0
4828,ENSP00000228476,0
2914,ENSP00000363822,1
1072,ENSP00000375892,0
1688,ENSP00000302227,0
5378,ENSP00000367408,0
158,ENSP00000302846,1
216326,ENSP00000349320,0
838,ENSP00000359899,1
36920,ENSP00000407546,0
1117,ENSP00000340278,1
6230,ENSP00000286621,0
5593,ENSP00000275216,0
216235,ENSP00000256906,0
2430,ENSP00000342087,0
5095,ENSP00000354859,1
311,ENSP00000332296,1
5472,ENSP00000337915,1
4543,ENSP00000278379,0
45272686,ENSP00000367615,0
5311507,ENSP00000315931,0
119182,ENSP00000286648,1
57379345,ENSP00000362273,0
5122,ENSP00000341117,0
4673492,ENSP00000367851,0
2807,ENSP00000355206,0
16132429,ENSP00000265734,0
838,ENSP00000281806,1
5311447,ENSP00000262186,0
681,ENSP00000350256,1
5282279,ENSP00000264426,0
439260,ENSP00000245457,1
2170,ENSP00000256906,1
3198,ENSP00000451605,0
5097,ENSP00000264382,0
2244,ENSP00000354612,1
5487,ENSP00000261835,0
2725,ENSP00000305372,0
5311080,ENSP00000356972,0
2116,ENSP00000358730,0
6000,ENSP00000392709,0
1986,ENSP00000300900,1
2160,ENSP00000306662,1
5567,ENSP00000363431,0
892,ENSP00000216862,0
3615,ENSP00000342560,1
753,ENSP00000388648,1
312,ENSP00000328173,0
5029,ENSP00000389103,0
23930,ENSP00000261783,1
3108,ENSP00000262290,0
3547,ENSP00000309591,1
10635,ENSP00000369816,1
3033538,ENSP00000254066,0
3198,ENSP00000382021,0
312,ENSP00000353483,1
457954,ENSP00000303634,0
2564,ENSP00000351484,0
10280735,ENSP00000280155,0
4993,ENSP00000273430,0
5452,ENSP00000360372,1
2800,ENSP00000295454,0
2726,ENSP00000306490,1
667467,ENSP00000276198,1
41987,ENSP00000350941,0
4044,ENSP00000370129,1
4402,ENSP00000419425,0
702,ENSP00000209668,1
445154,ENSP00000337915,1
1206,ENSP00000354347,0
5470,ENSP00000302846,0
4205,ENSP00000282841,0
5472495,ENSP00000315011,0
4330,ENSP00000286479,0
5287969,ENSP00000221130,0
2430,ENSP00000377311,0
97272,ENSP00000412673,0
5526,ENSP00000250378,0
785,ENSP00000322788,0
9832383,ENSP00000419027,0
1117,ENSP00000303575,1
5381226,ENSP00000305974,1
1205,ENSP00000308032,0
5677,ENSP00000366525,0
6291,ENSP00000359353,0
23994,ENSP00000356480,1
1051,ENSP00000264170,1
91736,ENSP00000353920,0
1117,ENSP00000312673,1
60919,ENSP00000265734,0
424,ENSP00000305692,0
4782,ENSP00000267377,0
5508,ENSP00000308622,0
4927,ENSP00000256906,1
115077,ENSP00000316339,0
5282280,ENSP00000354859,1
3406,ENSP00000286301,0
5372,ENSP00000362115,0
5280360,ENSP00000350198,1
4192,ENSP00000321999,0
311,ENSP00000236826,0
15209,ENSP00000248923,0
176870,ENSP00000269571,1
1329,ENSP00000353224,0
5691,ENSP00000317985,0
97272,ENSP00000216336,0
838,ENSP00000241256,1
1220,ENSP00000228740,0
4042,ENSP00000325120,1
5588,ENSP00000298556,0
3696,ENSP00000368766,1
23994,ENSP00000260227,1
3404,ENSP00000216911,0
4034,ENSP00000263038,0
6054,ENSP00000350491,0
692,ENSP00000329858,0
119,ENSP00000023897,1
3165,ENSP00000296474,0
60961,ENSP00000306129,1
122335,ENSP00000443459,0
445643,ENSP00000310935,1
1548999,ENSP00000335357,0
156391,ENSP00000466420,0
5487,ENSP00000325425,0
5578,ENSP00000325690,0
5280360,ENSP00000337949,1
