chemical,protein,label
3915,ENSP00000313350,0
753,ENSP00000362115,1
1065,ENSP00000225831,0
123619,ENSP00000315931,0
119828,ENSP00000363021,0
155346,ENSP00000319501,0
23994,ENSP00000322898,1
941361,ENSP00000356094,0
23930,ENSP00000351885,1
3325,ENSP00000312735,0
26644,ENSP00000394624,1
5076,ENSP00000354522,0
3035905,ENSP00000342560,1
3042,ENSP00000298910,0
71310,ENSP00000349320,0
6433119,ENSP00000343190,0
6446,ENSP00000296509,0
5677,ENSP00000447378,1
6433119,ENSP00000222673,0
5040,ENSP00000361275,0
54693559,ENSP00000291565,0
26721,ENSP00000442050,0
2244,ENSP00000356480,0
4108,ENSP00000253122,0
65110,ENSP00000236959,1
298,ENSP00000234961,1
1541,ENSP00000386069,1
1117,ENSP00000297258,1
3059,ENSP00000237014,1
3158,ENSP00000306561,0
2370,ENSP00000255380,1
501390,ENSP00000381607,0
108182,ENSP00000363092,0
1935,ENSP00000342007,1
4635,ENSP00000228434,0
97272,ENSP00000270142,0
4984,ENSP00000346001,1
6013,ENSP00000261835,1
2585,ENSP00000368766,1
5593,ENSP00000341390,0
5709,ENSP00000339740,0
774,ENSP00000363596,1
192314,ENSP00000312262,0
1117,ENSP00000386284,1
2116,ENSP00000260116,1
702,ENSP00000400175,1
158,ENSP00000316244,1
154575,ENSP00000264426,0
2797,ENSP00000010404,0
3249,ENSP00000262306,0
71307,ENSP00000306662,0
4253,ENSP00000286621,0
1573,ENSP00000264613,0
5771,ENSP00000414019,0
1917,ENSP00000385746,0
3825,ENSP00000355930,1
4713,ENSP00000353820,0
6438354,ENSP00000363512,1
439260,ENSP00000336630,1
107772,ENSP00000350928,0
5287969,ENSP00000362361,1
4736,ENSP00000350265,0
51577,ENSP00000264613,0
2156,ENSP00000277010,1
23925,ENSP00000310721,1
401133,ENSP00000408695,1
3915,ENSP00000303686,1
1349907,ENSP00000209929,1
5567,ENSP00000268379,0
119058,ENSP00000209929,0
439260,ENSP00000243911,1
3672,ENSP00000361666,1
681,ENSP00000441600,1
681,ENSP00000245457,1
392622,ENSP00000324124,0
155346,ENSP00000319984,0
4885,ENSP00000350928,0
439260,ENSP00000441600,1
6834,ENSP00000319984,1
2249,ENSP00000221859,0
123015,ENSP00000386029,0
3337,ENSP00000345774,0
1134,ENSP00000360247,0
16157882,ENSP00000305302,0
6040,ENSP00000335592,0
6215,ENSP00000341551,0
5514,ENSP00000261799,0
1201549,ENSP00000335592,0
6380,ENSP00000332659,0
2968,ENSP00000303208,0
68844,ENSP00000361666,0
5587,ENSP00000348461,0
5255,ENSP00000352839,0
5588,ENSP00000298556,0
2583,ENSP00000268097,0
148121,ENSP00000364486,0
4493,ENSP00000354652,0
5280360,ENSP00000258400,1
23994,ENSP00000332116,1
129806,ENSP00000010404,0
104842,ENSP00000381333,0
158,ENSP00000358963,1
3107,ENSP00000270142,0
1240,ENSP00000325425,0
39042,ENSP00000268097,0
643976,ENSP00000361642,1
49836058,ENSP00000418603,0
1541,ENSP00000339377,1
5466,ENSP00000286648,0
4178,ENSP00000351035,0
3961,ENSP00000290866,1
3151,ENSP00000354859,1
71120,ENSP00000351484,1
5073,ENSP00000353820,1
5360696,ENSP00000359353,0
934,ENSP00000218721,0
158,ENSP00000336764,1
4920,ENSP00000375892,0
5358,ENSP00000322924,1
3372,ENSP00000289753,1
191,ENSP00000342560,1
4911,ENSP00000364731,0
3413,ENSP00000269159,0
129211,ENSP00000306561,0
2381,ENSP00000345659,0
6230,ENSP00000321334,0
5073,ENSP00000307766,1
1548992,ENSP00000234961,0
68844,ENSP00000292823,0
26757,ENSP00000363092,0
2462,ENSP00000231509,1
41376,ENSP00000269571,0
4178,ENSP00000378408,0
2538,ENSP00000229416,0
4894,ENSP00000430432,0
119058,ENSP00000236671,0
4585,ENSP00000347754,1
5284627,ENSP00000406220,0
82146,ENSP00000349003,0
439260,ENSP00000289753,1
6834,ENSP00000302846,0
4205,ENSP00000301071,0
3077,ENSP00000230882,0
860,ENSP00000299267,0
5311507,ENSP00000264595,0
3877,ENSP00000389948,0
4106,ENSP00000383042,0
9801640,ENSP00000316244,1
439176,ENSP00000329858,1
10836,ENSP00000255380,0
1117,ENSP00000286301,1
122172,ENSP00000431418,0
5001396,ENSP00000348461,0
1795,ENSP00000263980,1
22258,ENSP00000322924,0
21855,ENSP00000297988,0
123679,ENSP00000324806,0
753,ENSP00000371067,1
2120,ENSP00000215904,0
124886,ENSP00000381607,1
3220,ENSP00000341117,0
4080,ENSP00000346671,0
1240,ENSP00000366662,0
213043,ENSP00000365256,0
745,ENSP00000315644,1
4828,ENSP00000361894,0
443119,ENSP00000386029,0
5280360,ENSP00000394624,1
28417,ENSP00000251588,0
122172,ENSP00000355206,0
16129682,ENSP00000219240,0
3430,ENSP00000325312,1
2995,ENSP00000378191,0
16362,ENSP00000337915,1
681,ENSP00000272928,1
9933475,ENSP00000302486,0
3696,ENSP00000354859,1
10836,ENSP00000354652,1
753,ENSP00000264381,1
23930,ENSP00000359719,1
774,ENSP00000357461,0
1775,ENSP00000306662,0
445420,ENSP00000311291,0
16132429,ENSP00000285949,0
107772,ENSP00000261755,0
16129682,ENSP00000228740,0
206042,ENSP00000357204,0
2726,ENSP00000358107,0
718,ENSP00000357301,0
5775,ENSP00000369960,1
774,ENSP00000323516,1
2325,ENSP00000336630,0
2332,ENSP00000354280,1
150310,ENSP00000264498,0
5284596,ENSP00000348831,0
2685,ENSP00000282276,0
3153,ENSP00000311291,0
753,ENSP00000220764,1
191,ENSP00000386069,1
753,ENSP00000232607,1
168572,ENSP00000222482,0
158,ENSP00000303424,1
1986,ENSP00000295452,0
5281004,ENSP00000353820,0
1329,ENSP00000353679,0
4900,ENSP00000251849,0
11301,ENSP00000221801,0
3158,ENSP00000276198,1
3325,ENSP00000347754,0
753,ENSP00000324806,1
5512,ENSP00000306490,1
156391,ENSP00000321988,0
4631,ENSP00000342056,0
68760,ENSP00000355279,0
6013,ENSP00000324648,1
23925,ENSP00000370571,1
3077,ENSP00000263800,0
3585,ENSP00000355866,0
3158,ENSP00000386069,1
71616,ENSP00000408860,0
5280346,ENSP00000297991,0
5523,ENSP00000219833,1
4205,ENSP00000258400,1
1117,ENSP00000354238,1
21722,ENSP00000261707,1
148211,ENSP00000385834,0
5775,ENSP00000262186,1
5329099,ENSP00000463999,1
10096344,ENSP00000287022,0
64715,ENSP00000370526,0
4976,ENSP00000261208,0
5210,ENSP00000216714,0
5508,ENSP00000369050,0
9395,ENSP00000353720,1
34359,ENSP00000305480,0
5574,ENSP00000359719,0
2083,ENSP00000219240,0
71616,ENSP00000224356,0
23925,ENSP00000329093,1
4585,ENSP00000369960,1
11804285,ENSP00000262290,0
4253,ENSP00000268053,0
5280360,ENSP00000324270,1
26757,ENSP00000275300,0
3394,ENSP00000378191,0
2729,ENSP00000226840,0
57379345,ENSP00000353452,0
4306515,ENSP00000355206,0
1205,ENSP00000275605,0
3981,ENSP00000289753,1
2585,ENSP00000262186,1
3255,ENSP00000337915,1
5472,ENSP00000292614,0
643976,ENSP00000268379,1
753,ENSP00000307900,1
54586,ENSP00000326227,0
3891,ENSP00000366506,0
129806,ENSP00000377865,0
132624,ENSP00000268035,0
1117,ENSP00000227868,1
5038,ENSP00000266376,0
2430,ENSP00000000442,0
3767,ENSP00000349576,0
5514,ENSP00000285379,1
4742,ENSP00000258042,0
681,ENSP00000308549,1
6013,ENSP00000248041,1
4108,ENSP00000362401,0
5677,ENSP00000264382,1
710,ENSP00000354961,1
16135499,ENSP00000308541,0
443119,ENSP00000299855,0
774,ENSP00000335544,1
3961,ENSP00000228740,0
160,ENSP00000368766,1
41774,ENSP00000397582,1
5282381,ENSP00000349003,1
94701,ENSP00000301178,0
16134896,ENSP00000442050,0
7370,ENSP00000296861,0
4020,ENSP00000381412,0
774,ENSP00000293897,1
2215,ENSP00000280155,1
774,ENSP00000302846,1
4850,ENSP00000466420,0
644345,ENSP00000288602,0
3121,ENSP00000369530,0
1220,ENSP00000265593,0
4436,ENSP00000228872,0
5566,ENSP00000354859,1
3918,ENSP00000234961,1
4543,ENSP00000378191,0
6726,ENSP00000342385,0
191,ENSP00000249041,1
5311037,ENSP00000331897,0
10591,ENSP00000338018,0
3957,ENSP00000360372,1
2381,ENSP00000226299,0
3151,ENSP00000262186,1
2578,ENSP00000316121,0
5408,ENSP00000261835,1
4771,ENSP00000351908,0
198792,ENSP00000255380,0
9933475,ENSP00000270349,0
5280363,ENSP00000277942,1
698,ENSP00000250559,0
44093,ENSP00000276198,0
3054,ENSP00000206249,1
9395,ENSP00000342560,0
5056,ENSP00000212015,1
5358,ENSP00000319984,0
753,ENSP00000339479,1
68760,ENSP00000398632,0
712,ENSP00000356671,1
6468,ENSP00000340684,0
4976,ENSP00000261707,1
16134896,ENSP00000331746,1
4630,ENSP00000298556,0
4819,ENSP00000061240,0
3340,ENSP00000359719,0
3911,ENSP00000420269,0
3883,ENSP00000011292,0
6438355,ENSP00000340736,0
5462134,ENSP00000268097,0
753,ENSP00000222482,1
5376,ENSP00000296474,0
19143,ENSP00000344220,0
5280363,ENSP00000323867,0
9933475,ENSP00000358770,1
115077,ENSP00000344822,0
2802,ENSP00000023897,1
4428,ENSP00000315644,0
34521,ENSP00000325312,0
59768,ENSP00000443459,0
681,ENSP00000291294,1
34231,ENSP00000335261,0
1541,ENSP00000370254,0
158795,ENSP00000308549,1
23930,ENSP00000278407,0
3278,ENSP00000216629,0
65019,ENSP00000234111,1
123631,ENSP00000340466,0
4920,ENSP00000241337,0
996,ENSP00000297258,0
5574,ENSP00000368766,0
23994,ENSP00000319730,0
3559,ENSP00000385746,0
784,ENSP00000322421,1
9832383,ENSP00000369960,0
2512,ENSP00000365773,0
1979,ENSP00000253799,0
3077,ENSP00000216862,0
25077992,ENSP00000345282,0
311,ENSP00000282957,1
5040,ENSP00000001008,1
10100,ENSP00000357873,0
10133,ENSP00000416293,0
5287844,ENSP00000258400,0
1201549,ENSP00000320147,0
10182969,ENSP00000366797,0
123686,ENSP00000360154,0
178103,ENSP00000357873,0
6047,ENSP00000357907,0
4080,ENSP00000355523,0
34231,ENSP00000357907,0
216326,ENSP00000466799,0
2818,ENSP00000347754,1
122296,ENSP00000452780,0
1080,ENSP00000264498,0
2519,ENSP00000304915,0
753,ENSP00000319730,1
4830,ENSP00000354859,1
219024,ENSP00000363046,0
33036,ENSP00000418001,0
1117,ENSP00000264426,1
314,ENSP00000360939,1
5994,ENSP00000209668,0
3278,ENSP00000335620,1
53232,ENSP00000331111,0
753,ENSP00000357981,1
5359272,ENSP00000339479,0
4883,ENSP00000222390,0
2914,ENSP00000301634,0
3035905,ENSP00000256906,1
123885,ENSP00000365160,0
753,ENSP00000366005,1
1117,ENSP00000300093,1
5453,ENSP00000359285,0
19861,ENSP00000328708,0
3007,ENSP00000219919,0
698,ENSP00000308622,0
23994,ENSP00000304283,1
5202,ENSP00000324270,1
6468,ENSP00000276390,0
3916,ENSP00000280155,1
710,ENSP00000228476,1
44404987,ENSP00000260116,0
5314,ENSP00000306512,0
43815,ENSP00000261707,1
4171,ENSP00000308549,1
657378,ENSP00000384273,0
5401,ENSP00000316121,0
3086671,ENSP00000369134,0
5329098,ENSP00000282397,1
3165,ENSP00000303830,0
33036,ENSP00000267615,0
5408,ENSP00000337915,1
5497186,ENSP00000215832,0
5755,ENSP00000328835,0
4253,ENSP00000353007,0
107640,ENSP00000360973,0
4819,ENSP00000255380,1
5281081,ENSP00000360317,0
439260,ENSP00000330284,1
5403,ENSP00000313350,0
132624,ENSP00000370737,0
2538,ENSP00000354522,1
3077,ENSP00000366506,1
5310985,ENSP00000370912,0
51550,ENSP00000381333,0
4865,ENSP00000337915,1
1979,ENSP00000319984,1
51683,ENSP00000345771,0
5587,ENSP00000308549,0
1089,ENSP00000330237,0
753,ENSP00000269980,1
2676,ENSP00000286479,0
4106,ENSP00000258400,1
2726,ENSP00000368766,1
23930,ENSP00000325863,1
23930,ENSP00000327255,1
9904,ENSP00000275300,0
4629,ENSP00000267101,0
314,ENSP00000209929,0
445154,ENSP00000206249,1
312145,ENSP00000245552,0
5282381,ENSP00000270202,0
311,ENSP00000256104,1
9875401,ENSP00000155840,0
3154,ENSP00000345659,1
151166,ENSP00000270142,0
5288826,ENSP00000356713,0
34231,ENSP00000361465,0
6089,ENSP00000327255,0
2769,ENSP00000347754,1
3954,ENSP00000318912,0
718,ENSP00000211122,0
5073,ENSP00000368766,1
123878,ENSP00000234961,1
1983,ENSP00000331831,0
5202,ENSP00000342560,1
3396,ENSP00000307766,1
191,ENSP00000373169,1
4917,ENSP00000251849,0
2519,ENSP00000309477,0
1206,ENSP00000316244,1
4991,ENSP00000318820,0
123696,ENSP00000356037,0
41376,ENSP00000357494,0
5497186,ENSP00000343027,0
1614,ENSP00000225831,0
3081361,ENSP00000369530,0
5056,ENSP00000310978,0
124087,ENSP00000241256,0
6037,ENSP00000363812,0
1935,ENSP00000353720,1
115077,ENSP00000275300,0
4114,ENSP00000241337,0
11556427,ENSP00000262187,0
753,ENSP00000225174,1
5677,ENSP00000382595,0
753,ENSP00000344193,1
656629,ENSP00000262186,0
5074,ENSP00000289753,1
107971,ENSP00000261733,1
5352624,ENSP00000278407,0
23930,ENSP00000375892,1
1065,ENSP00000337450,1
5360696,ENSP00000236671,0
2370,ENSP00000274353,0
71307,ENSP00000356671,0
5311507,ENSP00000354859,1
5284569,ENSP00000402084,0
1117,ENSP00000362115,1
5470,ENSP00000343925,1
2083,ENSP00000319984,0
3602,ENSP00000307822,0
445643,ENSP00000349467,1
5284570,ENSP00000367615,0
9395,ENSP00000282397,0
501640,ENSP00000263038,0
4911,ENSP00000367102,1
610479,ENSP00000433290,0
6438355,ENSP00000264657,0
1117,ENSP00000381607,1
2419,ENSP00000358022,0
5523,ENSP00000433290,0
753,ENSP00000262407,1
216235,ENSP00000384400,0
158,ENSP00000281806,1
439260,ENSP00000255262,1
4205,ENSP00000219833,1
23994,ENSP00000261900,1
168572,ENSP00000314151,0
6040,ENSP00000332887,0
5581,ENSP00000363676,0
5408,ENSP00000370254,1
5462134,ENSP00000003100,0
5478883,ENSP00000225740,0
25201794,ENSP00000295589,0
3177,ENSP00000369960,0
1821,ENSP00000217426,0
216235,ENSP00000260985,0
1821,ENSP00000366506,0
4742,ENSP00000294973,0
41774,ENSP00000285949,0
4171,ENSP00000342560,1
753,ENSP00000260682,1
2120,ENSP00000313350,0
2995,ENSP00000270349,1
774,ENSP00000363431,1
252716,ENSP00000269033,0
208908,ENSP00000236671,0
6917908,ENSP00000348461,0
4917,ENSP00000313432,0
3220,ENSP00000349320,0
130214,ENSP00000332812,0
945,ENSP00000272928,0
2729,ENSP00000377969,0
1117,ENSP00000303208,1
5329099,ENSP00000219479,0
3077,ENSP00000256906,1
757,ENSP00000377192,1
6005,ENSP00000276198,1
5408,ENSP00000360317,1
774,ENSP00000245457,1
439260,ENSP00000313007,0
5755,ENSP00000231509,1
25075996,ENSP00000324806,0
4819,ENSP00000358963,0
65110,ENSP00000335544,0
2120,ENSP00000297991,0
54687,ENSP00000256958,1
5726,ENSP00000280701,0
4932,ENSP00000343027,0
4768,ENSP00000306662,1
5472,ENSP00000392709,0
23994,ENSP00000219070,1
5755,ENSP00000329357,0
191,ENSP00000359643,1
439260,ENSP00000328173,0
4171,ENSP00000280155,1
28517,ENSP00000217426,0
2987,ENSP00000350911,0
51634,ENSP00000267845,0
3911,ENSP00000263182,0
2676,ENSP00000287936,1
9875401,ENSP00000368646,0
2120,ENSP00000306397,0
151166,ENSP00000275493,0
148121,ENSP00000320171,0
2725,ENSP00000298910,0
39468,ENSP00000308549,0
3042,ENSP00000324648,0
5281888,ENSP00000256906,0
2512,ENSP00000280155,1
3684,ENSP00000282397,0
5755,ENSP00000363397,0
160,ENSP00000366416,1
4178,ENSP00000284981,0
3675,ENSP00000367934,0
65064,ENSP00000237014,1
107992,ENSP00000332816,0
100516,ENSP00000447173,0
65064,ENSP00000410076,0
5533,ENSP00000258400,1
3615,ENSP00000262290,0
5562,ENSP00000365926,0
3295,ENSP00000345659,1
6441264,ENSP00000369519,0
3007,ENSP00000270349,1
1986,ENSP00000285379,1
5073,ENSP00000280155,1
3433,ENSP00000241453,0
51634,ENSP00000341189,0
45272686,ENSP00000359285,1
160,ENSP00000249016,1
5202,ENSP00000386884,1
6013,ENSP00000240327,0
4020,ENSP00000359693,0
5255,ENSP00000317721,0
1117,ENSP00000362649,1
5566,ENSP00000417052,1
18794,ENSP00000277480,0
5572,ENSP00000219833,0
2949,ENSP00000260682,1
564,ENSP00000261514,0
5311010,ENSP00000219700,0
5311018,ENSP00000443459,0
5568,ENSP00000264818,0
4585,ENSP00000373169,1
2153,ENSP00000364361,0
125017,ENSP00000236959,0
5324345,ENSP00000261707,1
64715,ENSP00000334145,0
51683,ENSP00000316339,0
1662,ENSP00000325074,0
1795,ENSP00000263800,0
5311,ENSP00000323516,0
4189,ENSP00000232607,0
2771,ENSP00000270349,1
5581,ENSP00000419425,0
439260,ENSP00000350256,1
3463,ENSP00000294973,0
1329,ENSP00000254719,0
610479,ENSP00000261416,0
147912,ENSP00000354612,0
2733,ENSP00000223095,0
757,ENSP00000228476,1
5472,ENSP00000346577,0
5775,ENSP00000216160,0
1615,ENSP00000383042,0
5582,ENSP00000315644,1
934,ENSP00000284811,1
3143,ENSP00000274192,0
26721,ENSP00000301146,0
314,ENSP00000338072,0
16133831,ENSP00000368766,0
2564,ENSP00000323867,0
5284596,ENSP00000447173,0
200,ENSP00000382595,1
4980,ENSP00000306490,0
3158,ENSP00000345023,0
753,ENSP00000270142,1
2812,ENSP00000261835,1
5582,ENSP00000324740,0
10591,ENSP00000321070,0
5245,ENSP00000219054,0
3648,ENSP00000364831,0
4771,ENSP00000366797,0
2733,ENSP00000258743,0
593,ENSP00000296522,0
3404,ENSP00000261835,1
3337,ENSP00000216254,0
3350,ENSP00000361465,0
864,ENSP00000400175,0
252716,ENSP00000368766,0
3433,ENSP00000341117,0
6917908,ENSP00000319343,0
1071,ENSP00000232219,1
4184,ENSP00000322924,1
50287,ENSP00000354822,0
753,ENSP00000215980,1
439260,ENSP00000363596,1
5567,ENSP00000363431,0
71739,ENSP00000312673,0
338,ENSP00000254227,0
314,ENSP00000308720,0
3325,ENSP00000431049,0
5581,ENSP00000297261,0
123619,ENSP00000276373,0
5284569,ENSP00000394624,1
774,ENSP00000322924,1
5311507,ENSP00000280155,1
5052,ENSP00000270142,0
1614,ENSP00000260324,0
5283731,ENSP00000273064,0
445154,ENSP00000228740,1
5149020,ENSP00000376349,0
3672,ENSP00000258400,0
3158,ENSP00000280155,1
9782,ENSP00000264047,0
312145,ENSP00000361275,1
6918537,ENSP00000252945,0
3384,ENSP00000355518,0
15,ENSP00000264316,0
160,ENSP00000349003,1
23994,ENSP00000222482,1
4456,ENSP00000365926,0
3825,ENSP00000276198,0
16129679,ENSP00000327246,1
2162,ENSP00000310928,0
445643,ENSP00000363988,0
1548999,ENSP00000360973,0
11301,ENSP00000370571,0
68848,ENSP00000289753,1
2826,ENSP00000355192,0
753,ENSP00000302227,1
10100,ENSP00000363988,0
54459,ENSP00000320709,0
2130,ENSP00000351035,0
16129679,ENSP00000445175,0
2462,ENSP00000361465,0
4666,ENSP00000261751,0
5022,ENSP00000381607,0
4108,ENSP00000348831,0
757,ENSP00000265689,0
2519,ENSP00000358730,1
26644,ENSP00000353165,0
4830,ENSP00000280155,1
5478,ENSP00000301645,0
447700,ENSP00000369960,0
191,ENSP00000303147,1
446156,ENSP00000287936,1
1132,ENSP00000384665,0
91605,ENSP00000463999,0
26879,ENSP00000306606,0
5202,ENSP00000301146,0
4108,ENSP00000315011,0
3034010,ENSP00000244137,0
216235,ENSP00000315011,1
11301,ENSP00000360973,0
5280363,ENSP00000386284,0
1072,ENSP00000363021,0
2995,ENSP00000360541,0
2689,ENSP00000373918,0
4179,ENSP00000417052,0
4894,ENSP00000231509,1
26644,ENSP00000301645,0
2714,ENSP00000343782,0
2771,ENSP00000261707,1
