chemical,protein,label
92411,ENSP00000302150,0
838,ENSP00000306129,1
10635,ENSP00000300093,0
148121,ENSP00000254301,0
160,ENSP00000305877,1
838,ENSP00000289753,1
4601,ENSP00000320147,0
6438355,ENSP00000433290,0
402,ENSP00000372750,0
5268,ENSP00000386069,1
130214,ENSP00000341189,0
1573,ENSP00000308137,0
21722,ENSP00000419628,0
68760,ENSP00000357727,0
312,ENSP00000376611,1
6726,ENSP00000323780,0
5478,ENSP00000366525,0
312,ENSP00000270142,1
40468198,ENSP00000421725,0
1117,ENSP00000366525,1
4659569,ENSP00000354511,1
1117,ENSP00000333994,1
564,ENSP00000382021,0
5329102,ENSP00000398655,1
1117,ENSP00000296509,1
951,ENSP00000303686,1
4735,ENSP00000354193,1
60961,ENSP00000336630,1
60785,ENSP00000367959,1
5408,ENSP00000231509,1
644345,ENSP00000298171,0
57379345,ENSP00000300093,0
3343,ENSP00000350941,0
5283731,ENSP00000265294,0
60612,ENSP00000368766,1
72430,ENSP00000359719,0
11626560,ENSP00000301178,1
5994,ENSP00000242375,1
60961,ENSP00000280155,1
11626560,ENSP00000222982,0
9576912,ENSP00000308750,0
23991,ENSP00000305877,0
5408,ENSP00000344460,0
5405,ENSP00000262186,1
1935,ENSP00000277942,0
4422,ENSP00000265572,1
4425,ENSP00000306866,0
3961,ENSP00000321821,0
2583,ENSP00000292147,0
1546,ENSP00000223095,0
4601,ENSP00000306662,0
5466,ENSP00000379133,0
2216,ENSP00000354612,0
247,ENSP00000451560,0
444795,ENSP00000357204,1
5280360,ENSP00000245312,0
5959,ENSP00000358963,1
108220,ENSP00000233627,0
444020,ENSP00000264382,1
679,ENSP00000223095,1
4095,ENSP00000254301,0
2801,ENSP00000276198,1
951,ENSP00000369643,1
5282381,ENSP00000302846,1
5202,ENSP00000308549,1
94701,ENSP00000361125,0
44404987,ENSP00000318355,0
3957,ENSP00000276651,0
5281040,ENSP00000304501,0
1978,ENSP00000358301,1
5959,ENSP00000363431,1
10836,ENSP00000289753,1
3827,ENSP00000374219,0
450,ENSP00000231509,1
2153,ENSP00000376176,0
3857,ENSP00000303575,0
2156,ENSP00000277010,1
119,ENSP00000360576,0
51683,ENSP00000372326,0
22258,ENSP00000347495,0
753,ENSP00000217244,1
5280360,ENSP00000351755,1
934,ENSP00000292596,1
68760,ENSP00000355279,0
3883,ENSP00000340820,1
1541,ENSP00000409007,0
4330,ENSP00000299518,0
5284371,ENSP00000306866,0
892,ENSP00000216862,0
36314,ENSP00000306490,0
3168,ENSP00000372326,0
312,ENSP00000325690,1
130731,ENSP00000349320,0
3220,ENSP00000332771,0
3154,ENSP00000253792,0
4528,ENSP00000369927,0
5280360,ENSP00000296140,1
5329102,ENSP00000262186,1
2332,ENSP00000377914,0
4889,ENSP00000241256,0
5280360,ENSP00000292513,1
60719,ENSP00000276431,0
1117,ENSP00000382697,1
5593,ENSP00000369960,0
178103,ENSP00000290597,0
64715,ENSP00000267845,0
2750,ENSP00000222286,0
1541,ENSP00000322924,1
10591,ENSP00000338018,0
3916,ENSP00000316854,0
996,ENSP00000261799,0
122033,ENSP00000360141,0
5497186,ENSP00000352401,0
2165,ENSP00000416293,0
2761,ENSP00000313350,0
838,ENSP00000358511,1
2247,ENSP00000367959,1
2524,ENSP00000344822,0
4440,ENSP00000317985,0
2381,ENSP00000363812,0
44404987,ENSP00000362361,0
72271,ENSP00000337825,0
6450551,ENSP00000222390,0
4946,ENSP00000342087,0
3032,ENSP00000280701,0
312,ENSP00000368438,1
5281881,ENSP00000289004,0
3363,ENSP00000278742,0
5056,ENSP00000257770,0
1206,ENSP00000261707,1
5567,ENSP00000315774,0
60184,ENSP00000290866,1
5508,ENSP00000433290,0
10280735,ENSP00000257254,0
9849616,ENSP00000320180,0
3343,ENSP00000305372,1
9933475,ENSP00000261937,1
5202,ENSP00000267377,1
444033,ENSP00000369519,0
36314,ENSP00000265724,1
5544,ENSP00000302441,0
6037,ENSP00000417980,0
5011,ENSP00000351682,0
160,ENSP00000309818,1
753,ENSP00000348831,1
5281004,ENSP00000296412,0
39860,ENSP00000318820,0
2818,ENSP00000368752,0
2854,ENSP00000338082,0
5288826,ENSP00000394624,1
5311068,ENSP00000368766,1
97272,ENSP00000412673,0
2561,ENSP00000316786,1
312,ENSP00000369134,1
3016,ENSP00000226299,0
1205,ENSP00000241256,0
10591,ENSP00000360608,0
2200,ENSP00000329684,0
1593,ENSP00000324856,0
784,ENSP00000295400,0
5040,ENSP00000265724,1
2730,ENSP00000351908,0
4917,ENSP00000373169,1
3937,ENSP00000419692,0
5304,ENSP00000353007,0
6037,ENSP00000339479,0
10517,ENSP00000336868,0
753,ENSP00000247207,1
35370,ENSP00000270202,0
5462501,ENSP00000248437,0
2333,ENSP00000354522,0
312,ENSP00000362608,1
16132139,ENSP00000352401,0
3219,ENSP00000369134,0
3696,ENSP00000312606,0
5330286,ENSP00000342235,0
25197,ENSP00000178638,0
2369,ENSP00000364721,0
2381,ENSP00000326227,0
7019,ENSP00000337773,1
123015,ENSP00000463999,1
4919,ENSP00000369816,0
40841,ENSP00000320503,0
5833,ENSP00000314649,0
31307,ENSP00000231509,1
4543,ENSP00000324806,0
1117,ENSP00000335620,1
57537,ENSP00000176183,1
5662,ENSP00000360541,0
784,ENSP00000241052,1
1065,ENSP00000363229,0
3603,ENSP00000319984,1
5282054,ENSP00000358327,0
5314,ENSP00000414334,0
104858,ENSP00000308549,0
444795,ENSP00000366093,1
119828,ENSP00000304414,0
3165,ENSP00000347942,0
6013,ENSP00000337450,1
2247,ENSP00000287820,0
5202,ENSP00000258400,1
25201794,ENSP00000303775,0
753,ENSP00000336762,1
6446,ENSP00000355866,0
123696,ENSP00000373169,1
4036,ENSP00000356438,1
5281881,ENSP00000373169,1
5149020,ENSP00000000233,0
312,ENSP00000229794,1
679,ENSP00000217244,1
149,ENSP00000369519,1
2499,ENSP00000301974,1
2487,ENSP00000269848,0
4192,ENSP00000331746,0
3032,ENSP00000298472,0
5202,ENSP00000369643,1
4011,ENSP00000452780,0
49836058,ENSP00000306490,0
1117,ENSP00000300605,1
15897,ENSP00000412237,0
4533,ENSP00000337450,0
2790,ENSP00000278407,0
1117,ENSP00000377311,1
60961,ENSP00000245457,1
123631,ENSP00000285930,0
60961,ENSP00000358963,1
5077,ENSP00000304283,0
710,ENSP00000260682,0
5311081,ENSP00000289575,0
3032,ENSP00000362481,0
3825,ENSP00000354612,1
25201794,ENSP00000344822,0
9576912,ENSP00000311572,0
445643,ENSP00000378306,1
864,ENSP00000285930,1
2801,ENSP00000293860,0
753,ENSP00000273064,1
5203,ENSP00000339479,0
836,ENSP00000061240,0
2761,ENSP00000222982,0
33624,ENSP00000363046,0
6000,ENSP00000256104,0
4429,ENSP00000336762,0
1117,ENSP00000272190,1
97272,ENSP00000225831,0
72430,ENSP00000252519,0
753,ENSP00000216117,1
3086671,ENSP00000372088,0
213043,ENSP00000312673,0
5533,ENSP00000256104,0
5726,ENSP00000360538,0
160,ENSP00000369643,1
393599,ENSP00000356094,0
702,ENSP00000272298,1
126941,ENSP00000263800,0
4636,ENSP00000263967,0
702,ENSP00000325074,0
2585,ENSP00000386069,1
5311080,ENSP00000412673,0
3657,ENSP00000416293,0
23994,ENSP00000270142,1
5202,ENSP00000257254,1
4927,ENSP00000364475,0
2344,ENSP00000331912,0
2170,ENSP00000369960,1
951,ENSP00000320147,0
444732,ENSP00000309565,0
3372,ENSP00000386069,1
444008,ENSP00000348918,0
1117,ENSP00000218516,1
5304,ENSP00000265465,0
2913,ENSP00000337949,1
3108,ENSP00000262290,0
114892,ENSP00000005178,0
5486827,ENSP00000386284,0
1117,ENSP00000346577,1
5284627,ENSP00000406220,0
31703,ENSP00000218516,0
148211,ENSP00000385834,0
23994,ENSP00000285381,1
445420,ENSP00000280551,0
3396,ENSP00000386069,1
312,ENSP00000216117,1
65110,ENSP00000368439,0
4920,ENSP00000276651,0
6918638,ENSP00000360549,0
4106,ENSP00000308622,0
757,ENSP00000262340,0
5538,ENSP00000335084,0
5073,ENSP00000369960,1
1117,ENSP00000362115,1
5381,ENSP00000244137,0
10634,ENSP00000297373,0
183092,ENSP00000339503,0
468595,ENSP00000302227,0
2726,ENSP00000380247,1
119,ENSP00000254488,1
158,ENSP00000255008,1
6040,ENSP00000280155,1
3054,ENSP00000355645,0
23925,ENSP00000372326,1
3962,ENSP00000351035,0
1117,ENSP00000260682,1
27400,ENSP00000373700,0
2499,ENSP00000296545,0
134018,ENSP00000364697,0
753,ENSP00000215832,1
6013,ENSP00000295452,0
23994,ENSP00000447173,1
3391,ENSP00000291294,1
6438355,ENSP00000340736,0
4036,ENSP00000433290,0
5281969,ENSP00000362361,0
1117,ENSP00000305651,1
47318,ENSP00000356480,0
158,ENSP00000304414,1
1983,ENSP00000404029,0
311,ENSP00000308622,0
158,ENSP00000295101,0
1210,ENSP00000181383,0
439260,ENSP00000307822,1
23925,ENSP00000338018,1
3365,ENSP00000356410,0
5870,ENSP00000228740,0
644073,ENSP00000292614,0
5122,ENSP00000253799,0
104842,ENSP00000368752,0
1224,ENSP00000310928,0
838,ENSP00000292301,1
312,ENSP00000353791,1
6623,ENSP00000366416,0
5311068,ENSP00000327251,0
4108,ENSP00000251607,0
5572,ENSP00000273550,0
13342,ENSP00000226444,0
122172,ENSP00000349003,1
4205,ENSP00000367959,1
5202,ENSP00000332591,1
3961,ENSP00000221466,0
10607,ENSP00000365256,0
6918537,ENSP00000311572,0
3337,ENSP00000234961,0
312,ENSP00000372191,1
14917,ENSP00000377527,0
6005,ENSP00000306662,1
5329098,ENSP00000351885,0
838,ENSP00000221466,0
5280363,ENSP00000352839,1
148121,ENSP00000392411,0
444008,ENSP00000263331,0
92730,ENSP00000296140,0
5401,ENSP00000265838,0
4536,ENSP00000302620,0
699,ENSP00000357838,0
65076,ENSP00000331746,0
5280360,ENSP00000319730,0
5401,ENSP00000370213,0
439260,ENSP00000323516,1
3696,ENSP00000319984,1
206042,ENSP00000393312,1
4196,ENSP00000414334,0
3255,ENSP00000260356,0
176870,ENSP00000370912,0
4184,ENSP00000276198,1
15897,ENSP00000353224,0
10100,ENSP00000265572,1
54454,ENSP00000306881,0
5284604,ENSP00000241052,0
4828,ENSP00000369100,0
5572,ENSP00000384665,0
4984,ENSP00000260443,1
753,ENSP00000325863,1
160,ENSP00000216629,1
4034,ENSP00000339377,0
3158,ENSP00000263368,0
2534,ENSP00000384665,0
2094,ENSP00000267568,0
753,ENSP00000225831,1
801,ENSP00000268097,0
4782,ENSP00000306662,1
657378,ENSP00000336868,0
3220,ENSP00000344220,0
2662,ENSP00000363431,0
104858,ENSP00000274192,0
5464105,ENSP00000233627,0
9578572,ENSP00000356480,0
4811,ENSP00000303211,1
1541,ENSP00000351755,1
3410,ENSP00000369519,0
4205,ENSP00000261523,0
4742,ENSP00000376611,0
1134,ENSP00000219252,0
3739,ENSP00000315013,0
5283454,ENSP00000325074,0
5662,ENSP00000378920,0
3973,ENSP00000359353,0
1609,ENSP00000357835,0
2551,ENSP00000319984,1
5959,ENSP00000267377,1
4850,ENSP00000255030,0
114854,ENSP00000254488,0
1440,ENSP00000451605,0
65243,ENSP00000301974,1
445643,ENSP00000417214,0
4736,ENSP00000303575,0
4430,ENSP00000308137,0
5311068,ENSP00000280155,1
10517,ENSP00000394624,1
5202,ENSP00000306129,1
312,ENSP00000284811,1
10591,ENSP00000354876,0
4261,ENSP00000236671,0
23994,ENSP00000218758,1
5870,ENSP00000295055,0
3009,ENSP00000357301,0
23994,ENSP00000431418,1
1117,ENSP00000285930,1
338,ENSP00000222553,0
5581,ENSP00000308720,0
445643,ENSP00000216330,1
6380,ENSP00000332659,0
147912,ENSP00000318912,0
119828,ENSP00000311291,0
5330286,ENSP00000344220,0
1541,ENSP00000339377,1
311,ENSP00000215754,1
4543,ENSP00000409378,1
60719,ENSP00000234310,0
3671,ENSP00000342070,0
10133,ENSP00000261326,0
51634,ENSP00000355086,0
5282230,ENSP00000295256,1
2083,ENSP00000368552,0
5865,ENSP00000261349,0
424,ENSP00000302227,1
5991,ENSP00000370571,0
2344,ENSP00000371067,0
4782,ENSP00000263126,0
23994,ENSP00000366662,1
5282230,ENSP00000329858,0
2332,ENSP00000354280,1
5202,ENSP00000362810,1
5360696,ENSP00000314407,0
440120,ENSP00000362576,0
5486827,ENSP00000299529,0
41774,ENSP00000313007,0
13109,ENSP00000337332,0
5358,ENSP00000431049,0
3585,ENSP00000299766,0
312,ENSP00000343690,1
5203,ENSP00000383840,0
681,ENSP00000267377,1
2725,ENSP00000348918,0
753,ENSP00000359976,1
5284371,ENSP00000245457,0
3603,ENSP00000216465,0
712,ENSP00000361141,0
5202,ENSP00000304501,1
4171,ENSP00000358301,1
130214,ENSP00000320043,0
3365,ENSP00000337450,1
6037,ENSP00000272298,0
16078,ENSP00000240139,0
23994,ENSP00000364709,0
23994,ENSP00000376076,1
2797,ENSP00000000233,0
446157,ENSP00000305877,0
10517,ENSP00000302478,0
5533,ENSP00000386069,1
3689,ENSP00000262186,1
753,ENSP00000280346,1
147912,ENSP00000332296,0
951,ENSP00000299766,1
155346,ENSP00000372326,0
55482,ENSP00000276198,0
3035905,ENSP00000337450,0
6215,ENSP00000231509,1
5504,ENSP00000265512,0
1117,ENSP00000388648,1
2550,ENSP00000264047,0
5454,ENSP00000280155,1
2200,ENSP00000307822,0
2430,ENSP00000000442,0
11243969,ENSP00000384665,0
5304,ENSP00000354347,0
16197727,ENSP00000261707,0
2580,ENSP00000350265,0
130214,ENSP00000344460,0
23994,ENSP00000326424,1
3165,ENSP00000296474,0
644073,ENSP00000234961,1
951,ENSP00000218721,1
3615,ENSP00000353679,0
4456,ENSP00000229135,0
4533,ENSP00000234961,1
216239,ENSP00000370938,1
3883,ENSP00000293860,0
3108,ENSP00000280551,0
3377,ENSP00000061240,0
753,ENSP00000310701,1
5283731,ENSP00000364486,0
2978,ENSP00000442050,0
2750,ENSP00000334592,0
4736,ENSP00000265572,1
114683,ENSP00000317159,0
34521,ENSP00000373169,0
3059,ENSP00000363205,0
2344,ENSP00000368552,0
187,ENSP00000381740,0
3825,ENSP00000301891,1
3672,ENSP00000319343,0
54746,ENSP00000280155,1
6000,ENSP00000240327,0
3177,ENSP00000317721,0
5533,ENSP00000354822,0
1117,ENSP00000261890,1
1148,ENSP00000385571,0
3603,ENSP00000361642,0
11597571,ENSP00000277120,1
47318,ENSP00000342007,1
2369,ENSP00000226299,0
2088,ENSP00000311165,0
444,ENSP00000219833,1
53232,ENSP00000319060,0
4926,ENSP00000355599,0
33036,ENSP00000358770,0
312,ENSP00000265462,1
16132429,ENSP00000417980,0
11556427,ENSP00000263621,0
107985,ENSP00000306920,0
3241,ENSP00000258418,0
5462134,ENSP00000372750,0
3177,ENSP00000234961,0
5202,ENSP00000318077,1
57379345,ENSP00000296522,0
4440,ENSP00000217961,0
3961,ENSP00000228740,0
1117,ENSP00000284562,1
5420,ENSP00000350941,0
5497186,ENSP00000258418,0
3692,ENSP00000256906,1
158,ENSP00000332659,1
424,ENSP00000377947,0
5310985,ENSP00000370912,0
937,ENSP00000245960,0
54459,ENSP00000280155,1
5709,ENSP00000386069,1
3911,ENSP00000263967,0
104973,ENSP00000369960,1
2790,ENSP00000362463,0
71616,ENSP00000265734,0
3249,ENSP00000264193,0
4171,ENSP00000370526,0
104842,ENSP00000354522,1
1917,ENSP00000402084,0
3202,ENSP00000332659,0
2160,ENSP00000276198,1
9815499,ENSP00000340330,0
92730,ENSP00000261465,1
4920,ENSP00000325120,1
2854,ENSP00000260118,0
5381,ENSP00000254066,1
4036,ENSP00000235835,0
5095,ENSP00000200676,0
13342,ENSP00000234310,0
1065,ENSP00000309591,0
14917,ENSP00000216330,0
1117,ENSP00000285379,1
5352,ENSP00000351908,0
3749,ENSP00000333667,0
72172,ENSP00000302486,0
13342,ENSP00000357907,0
402,ENSP00000256104,0
3403,ENSP00000358301,0
107688,ENSP00000222286,0
4917,ENSP00000354687,0
5311067,ENSP00000336764,0
108182,ENSP00000345023,0
443119,ENSP00000331746,0
5408,ENSP00000369456,0
441314,ENSP00000326227,1
5486827,ENSP00000360687,0
753,ENSP00000396452,1
60809,ENSP00000336764,0
14917,ENSP00000362576,0
2332,ENSP00000332296,0
6505803,ENSP00000337825,0
4422,ENSP00000313350,0
5283454,ENSP00000360991,0
4178,ENSP00000253122,0
5591,ENSP00000261523,0
6324663,ENSP00000341189,0
9849616,ENSP00000359685,0
5496659,ENSP00000353679,0
2687,ENSP00000394624,0
3365,ENSP00000320503,0
5280363,ENSP00000384665,1
3310,ENSP00000295101,0
54562,ENSP00000275493,0
1986,ENSP00000178638,1
5362129,ENSP00000290866,1
1117,ENSP00000264818,1
2185,ENSP00000333994,0
753,ENSP00000212015,1
65064,ENSP00000406220,0
3916,ENSP00000368646,0
5475158,ENSP00000260118,0
23994,ENSP00000231509,1
6037,ENSP00000450560,1
1071,ENSP00000216951,0
2807,ENSP00000347495,0
3405,ENSP00000308137,1
4913,ENSP00000341551,0
5163,ENSP00000274192,0
5311507,ENSP00000366005,0
5284570,ENSP00000367615,0
439260,ENSP00000245457,1
4900,ENSP00000327268,0
5268,ENSP00000351885,0
5074,ENSP00000216484,0
115077,ENSP00000234961,1
1117,ENSP00000225577,1
3559,ENSP00000323811,0
4042,ENSP00000222481,0
4926,ENSP00000273588,0
123885,ENSP00000371535,0
3696,ENSP00000368766,1
4100,ENSP00000222982,0
4691,ENSP00000409378,1
11597571,ENSP00000222002,0
4440,ENSP00000332816,0
4100,ENSP00000296140,0
6834,ENSP00000335544,0
6726,ENSP00000222553,0
12560,ENSP00000262735,0
314,ENSP00000320247,0
3585,ENSP00000268097,0
311,ENSP00000446743,1
2333,ENSP00000370254,1
4036,ENSP00000325312,0
6305,ENSP00000378359,0
3168,ENSP00000354961,0
5567,ENSP00000367848,0
449459,ENSP00000206249,1
31307,ENSP00000272928,0
2800,ENSP00000255008,0
4691,ENSP00000421725,0
5645,ENSP00000254227,1
41774,ENSP00000357067,0
38409,ENSP00000272902,0
2564,ENSP00000216629,0
1117,ENSP00000363641,1
1978,ENSP00000380247,0
213023,ENSP00000289575,0
443379,ENSP00000325074,0
951,ENSP00000299178,1
4440,ENSP00000452780,0
936,ENSP00000302898,0
5152,ENSP00000220764,0
3715,ENSP00000237014,1
104741,ENSP00000368552,0
2807,ENSP00000352839,0
3857,ENSP00000215904,0
3639,ENSP00000294973,0
5052,ENSP00000298472,1
4036,ENSP00000325548,0
114866,ENSP00000358223,0
1117,ENSP00000372191,1
712,ENSP00000350911,0
3749,ENSP00000369050,0
41774,ENSP00000023897,0
643976,ENSP00000364486,0
2578,ENSP00000417052,0
5202,ENSP00000249396,0
3100,ENSP00000368766,0
3325,ENSP00000405455,0
33624,ENSP00000353820,1
4184,ENSP00000348234,0
1117,ENSP00000240327,1
5203,ENSP00000359539,0
2185,ENSP00000358511,1
753,ENSP00000340684,1
1547484,ENSP00000295256,0
3883,ENSP00000419970,0
10836,ENSP00000394624,1
4819,ENSP00000301141,1
6623,ENSP00000206249,1
5052,ENSP00000367959,1
5281881,ENSP00000363205,0
5280360,ENSP00000309591,0
4788,ENSP00000264318,0
2753,ENSP00000221130,0
2750,ENSP00000308583,0
23925,ENSP00000313691,1
311,ENSP00000364697,1
1206,ENSP00000289753,1
39042,ENSP00000358107,0
3825,ENSP00000228740,0
314,ENSP00000356853,1
107994,ENSP00000290866,1
3671,ENSP00000332116,1
2083,ENSP00000305372,1
5311080,ENSP00000356972,0
643976,ENSP00000360576,1
5095,ENSP00000276198,1
838,ENSP00000245457,1
2354,ENSP00000354193,1
5374,ENSP00000280155,1
3249,ENSP00000360968,0
4865,ENSP00000314407,0
281,ENSP00000305372,0
57537,ENSP00000354522,0
16078,ENSP00000289004,0
2354,ENSP00000222330,0
951,ENSP00000307445,1
5486827,ENSP00000265572,1
1253,ENSP00000338018,0
681,ENSP00000358963,1
4100,ENSP00000285379,1
1287,ENSP00000237014,1
1134,ENSP00000309148,0
107706,ENSP00000292147,0
104741,ENSP00000354280,0
7019,ENSP00000293860,0
392622,ENSP00000340943,0
4673492,ENSP00000362608,0
119058,ENSP00000290349,0
4885,ENSP00000346901,0
3255,ENSP00000218721,1
5329102,ENSP00000358770,1
2435,ENSP00000319788,0
3559,ENSP00000306662,1
3081361,ENSP00000261937,1
3168,ENSP00000358327,0
1917,ENSP00000222002,0
3585,ENSP00000343204,0
5284627,ENSP00000260682,0
11707110,ENSP00000274793,0
104741,ENSP00000248437,0
5137129,ENSP00000362344,0
4745,ENSP00000369960,1
4196,ENSP00000231509,1
123631,ENSP00000292427,0
1201549,ENSP00000220584,0
5525,ENSP00000358770,0
158,ENSP00000362810,1
4528,ENSP00000339328,0
679,ENSP00000371138,1
5574,ENSP00000302846,0
456201,ENSP00000307235,0
9395,ENSP00000302232,0
14917,ENSP00000310701,0
2435,ENSP00000346901,0
5203,ENSP00000369927,0
3220,ENSP00000217244,1
643976,ENSP00000361642,1
643976,ENSP00000263368,1
5329102,ENSP00000261937,1
2170,ENSP00000373169,1
784,ENSP00000225275,1
3547,ENSP00000261799,0
4782,ENSP00000267377,0
2381,ENSP00000356694,0
1117,ENSP00000334145,1
5401,ENSP00000369960,1
951,ENSP00000225430,0
4635,ENSP00000228434,0
394347,ENSP00000263923,0
6018,ENSP00000378295,0
5074,ENSP00000371110,0
593,ENSP00000263331,1
5288209,ENSP00000352702,0
753,ENSP00000287820,1
2119,ENSP00000352401,0
784,ENSP00000354193,1
31307,ENSP00000306397,0
1224,ENSP00000178638,0
1935,ENSP00000299855,0
92411,ENSP00000423822,0
2662,ENSP00000360549,0
4889,ENSP00000282841,0
5462134,ENSP00000363019,0
312,ENSP00000302486,1
5095,ENSP00000344460,0
3007,ENSP00000362463,0
5574,ENSP00000302898,0
4248,ENSP00000304501,0
64715,ENSP00000372750,0
3000,ENSP00000264832,0
5056,ENSP00000287820,1
5464105,ENSP00000327255,0
16132139,ENSP00000272298,0
1117,ENSP00000312286,1
2247,ENSP00000355920,0
3391,ENSP00000215587,0
5372,ENSP00000371138,1
2583,ENSP00000304501,0
5280360,ENSP00000386069,1
108156,ENSP00000270142,0
11556427,ENSP00000315602,0
392622,ENSP00000303424,0
753,ENSP00000364289,1
4828,ENSP00000241453,0
644077,ENSP00000312326,0
1615,ENSP00000293761,0
51577,ENSP00000304283,0
160,ENSP00000433290,1
1117,ENSP00000362649,1
3377,ENSP00000297258,0
9395,ENSP00000264381,1
2987,ENSP00000356022,0
5253,ENSP00000242375,0
6324663,ENSP00000342056,0
4782,ENSP00000222982,0
753,ENSP00000373700,1
4828,ENSP00000363115,0
5040,ENSP00000342007,0
122186,ENSP00000409378,0
5281004,ENSP00000262187,0
5278,ENSP00000222382,0
35370,ENSP00000247970,0
1541,ENSP00000297373,0
3915,ENSP00000313350,0
16197727,ENSP00000245206,0
9824,ENSP00000285949,0
4100,ENSP00000367608,1
2185,ENSP00000319984,0
2689,ENSP00000373169,1
5472,ENSP00000221801,0
4528,ENSP00000216862,0
439260,ENSP00000292303,1
72438,ENSP00000419027,0
25077992,ENSP00000329684,0
16134896,ENSP00000428982,0
10635,ENSP00000350198,0
5358,ENSP00000222382,0
4192,ENSP00000335511,0
2726,ENSP00000301634,0
5202,ENSP00000216629,1
11707110,ENSP00000302486,1
2381,ENSP00000226004,0
23994,ENSP00000368438,1
4829,ENSP00000419692,1
5361092,ENSP00000363641,0
1117,ENSP00000406157,1
936,ENSP00000222553,1
23994,ENSP00000312673,1
1798,ENSP00000309818,0
59693,ENSP00000351484,0
5056,ENSP00000260682,1
838,ENSP00000303686,1
1329,ENSP00000314649,0
10267,ENSP00000269848,1
44093,ENSP00000219313,0
3682,ENSP00000367615,0
3384,ENSP00000322924,0
51577,ENSP00000376349,0
3100,ENSP00000409378,1
3007,ENSP00000354728,0
312,ENSP00000237014,1
5304,ENSP00000355645,0
4189,ENSP00000357067,0
5280360,ENSP00000367959,1
753,ENSP00000366662,1
5538,ENSP00000254227,1
19861,ENSP00000304414,0
3016,ENSP00000331912,1
951,ENSP00000299727,1
445643,ENSP00000240139,1
3869,ENSP00000319788,0
3547,ENSP00000336764,0
149,ENSP00000354554,0
441314,ENSP00000305692,1
493570,ENSP00000250018,0
75919,ENSP00000338018,0
836,ENSP00000272190,0
3042,ENSP00000369519,0
312145,ENSP00000382697,0
5959,ENSP00000358770,0
5478,ENSP00000362481,0
5475158,ENSP00000443459,0
890,ENSP00000323780,1
36462,ENSP00000452780,0
3003,ENSP00000383042,0
10635,ENSP00000325120,1
13342,ENSP00000265724,1
2332,ENSP00000311469,0
3391,ENSP00000373700,0
6726,ENSP00000230048,0
16132429,ENSP00000351410,0
4011,ENSP00000309968,0
5584,ENSP00000155840,0
