chemical,protein,label
1548999,ENSP00000336630,0
1986,ENSP00000285379,1
5936,ENSP00000360645,0
8230,ENSP00000324270,1
450,ENSP00000355930,1
5095,ENSP00000200676,0
158,ENSP00000307445,1
1117,ENSP00000322991,1
951,ENSP00000343782,1
4189,ENSP00000260682,1
4920,ENSP00000363822,1
1229,ENSP00000316244,1
1810907,ENSP00000257254,0
2051,ENSP00000061240,0
23930,ENSP00000325548,1
178103,ENSP00000282397,0
68844,ENSP00000309649,1
1117,ENSP00000335084,1
446157,ENSP00000306606,0
9871419,ENSP00000258418,0
53232,ENSP00000256999,0
5533,ENSP00000280155,1
4436,ENSP00000306490,0
5078,ENSP00000358963,1
13804,ENSP00000301634,0
2949,ENSP00000362608,0
160,ENSP00000309818,1
2724385,ENSP00000361850,0
2968,ENSP00000385026,1
4788,ENSP00000261349,0
4911,ENSP00000362401,0
2156,ENSP00000349078,0
2909,ENSP00000419425,1
6918638,ENSP00000321988,0
23994,ENSP00000209668,1
5584,ENSP00000377549,0
65243,ENSP00000253004,0
774,ENSP00000350198,1
5281040,ENSP00000332812,0
2332,ENSP00000295589,0
147912,ENSP00000354612,0
216239,ENSP00000370938,1
5329102,ENSP00000286301,1
130731,ENSP00000278742,0
9933475,ENSP00000353915,0
6437849,ENSP00000310928,0
3158,ENSP00000276198,1
43815,ENSP00000319984,1
1117,ENSP00000228872,1
59768,ENSP00000358963,0
312,ENSP00000272190,1
5195,ENSP00000374219,0
6230,ENSP00000313007,0
1117,ENSP00000341658,1
3238,ENSP00000216629,0
3494,ENSP00000255380,1
2763,ENSP00000340943,0
2854,ENSP00000217961,0
3559,ENSP00000276198,1
5056,ENSP00000332530,0
1614,ENSP00000260324,0
124087,ENSP00000299529,0
5073,ENSP00000322924,1
5139,ENSP00000357494,0
757,ENSP00000270776,0
2580,ENSP00000350425,0
23994,ENSP00000357461,0
5281708,ENSP00000361845,0
5281040,ENSP00000265572,0
3767,ENSP00000356037,0
2708,ENSP00000430269,0
28417,ENSP00000261326,0
9824,ENSP00000430269,0
3793,ENSP00000262545,0
1821,ENSP00000270142,1
4735,ENSP00000306606,0
1065,ENSP00000265724,1
6917908,ENSP00000298472,0
2169,ENSP00000341117,0
2477,ENSP00000276198,1
3285,ENSP00000223366,0
2354,ENSP00000234590,0
107688,ENSP00000206249,0
2332,ENSP00000217244,1
5280360,ENSP00000289753,1
5304,ENSP00000419851,0
1978,ENSP00000419692,0
2267,ENSP00000303423,0
501390,ENSP00000301891,0
1117,ENSP00000360687,1
60842,ENSP00000299964,0
5567,ENSP00000235521,0
26721,ENSP00000265986,0
2476,ENSP00000394624,1
129806,ENSP00000337761,0
71307,ENSP00000264595,0
445154,ENSP00000228740,1
1201549,ENSP00000409378,1
681,ENSP00000338072,1
1051,ENSP00000215904,1
123679,ENSP00000349078,0
11626560,ENSP00000378699,0
123686,ENSP00000340736,0
107985,ENSP00000408695,0
1548992,ENSP00000255380,0
4932,ENSP00000261937,0
2325,ENSP00000345659,0
5282381,ENSP00000335357,0
6230,ENSP00000321334,0
2369,ENSP00000353165,0
5453,ENSP00000265100,0
3825,ENSP00000301891,1
681,ENSP00000318077,1
2771,ENSP00000354554,0
27991,ENSP00000286648,0
10267,ENSP00000434364,0
643976,ENSP00000306397,1
3826,ENSP00000199280,0
4034,ENSP00000280551,0
2826,ENSP00000355192,0
5702160,ENSP00000376177,0
5311081,ENSP00000324740,0
1051,ENSP00000267085,1
5568,ENSP00000411593,0
57363,ENSP00000384490,0
191,ENSP00000366506,1
12560,ENSP00000373884,0
2730,ENSP00000331912,0
5282280,ENSP00000256906,1
3339,ENSP00000428426,0
5280360,ENSP00000337949,1
24466,ENSP00000301071,0
39042,ENSP00000303709,0
5202,ENSP00000350198,1
5311080,ENSP00000265100,0
5288826,ENSP00000355279,0
718,ENSP00000320709,0
5677,ENSP00000310721,0
1050,ENSP00000356480,0
11597571,ENSP00000277120,1
6230,ENSP00000268053,0
5280360,ENSP00000255262,1
39042,ENSP00000010404,0
4078,ENSP00000248041,0
5078,ENSP00000322924,1
3823,ENSP00000295408,0
60961,ENSP00000354532,1
3692,ENSP00000342560,1
3559,ENSP00000276431,0
72438,ENSP00000229794,0
1117,ENSP00000340609,1
6010,ENSP00000264161,0
1329,ENSP00000254719,0
60719,ENSP00000258400,0
3404,ENSP00000264818,0
291,ENSP00000366124,0
2561,ENSP00000316244,0
312,ENSP00000364801,1
4830,ENSP00000316244,1
5358,ENSP00000376349,0
4253,ENSP00000336764,1
3517,ENSP00000164139,0
6834,ENSP00000355279,0
593,ENSP00000292614,1
129806,ENSP00000265174,0
5280360,ENSP00000433290,1
151165,ENSP00000377948,0
213043,ENSP00000340609,0
23991,ENSP00000305877,0
3918,ENSP00000370129,0
4688,ENSP00000367545,0
4926,ENSP00000363676,0
753,ENSP00000226730,1
5486684,ENSP00000168216,0
5005,ENSP00000345502,0
1349907,ENSP00000219919,0
5568,ENSP00000328777,0
444008,ENSP00000298556,0
2375,ENSP00000352835,0
92411,ENSP00000308750,0
8230,ENSP00000355930,0
6450551,ENSP00000302898,1
9917021,ENSP00000337761,0
9823820,ENSP00000419027,0
208908,ENSP00000463999,0
5280363,ENSP00000335544,1
1117,ENSP00000361850,1
445154,ENSP00000368552,1
4493,ENSP00000291294,0
4585,ENSP00000357494,0
3449,ENSP00000251849,0
2733,ENSP00000318820,0
11556427,ENSP00000343657,0
4192,ENSP00000270202,0
3198,ENSP00000451605,0
431328,ENSP00000345771,0
4984,ENSP00000389103,1
3081361,ENSP00000257290,1
753,ENSP00000307900,1
312,ENSP00000370213,1
65889,ENSP00000301974,1
5280453,ENSP00000378890,0
160355,ENSP00000266970,1
3494,ENSP00000260116,0
26644,ENSP00000394624,1
753,ENSP00000326806,1
89594,ENSP00000315602,1
177236,ENSP00000263621,0
122296,ENSP00000436318,0
2801,ENSP00000367959,1
439260,ENSP00000367959,1
33036,ENSP00000331201,0
122033,ENSP00000403852,0
187,ENSP00000359285,1
876,ENSP00000305302,1
3696,ENSP00000261326,0
360682,ENSP00000356094,0
4159,ENSP00000318351,0
214,ENSP00000229447,0
5152,ENSP00000344220,0
445354,ENSP00000346901,0
723,ENSP00000296474,0
753,ENSP00000304697,1
444795,ENSP00000299529,1
54746,ENSP00000176183,1
5538,ENSP00000299529,1
4666,ENSP00000275300,0
3671,ENSP00000225371,0
60852,ENSP00000349078,1
59693,ENSP00000274545,0
2449,ENSP00000428426,0
5281888,ENSP00000325822,0
6040,ENSP00000332887,0
160355,ENSP00000366005,0
23930,ENSP00000350491,1
5485199,ENSP00000270202,0
5352,ENSP00000385571,0
47811,ENSP00000250018,0
11556427,ENSP00000346901,0
312,ENSP00000314407,1
1117,ENSP00000296861,1
4828,ENSP00000248114,0
3857,ENSP00000303575,0
23925,ENSP00000335261,1
5029,ENSP00000234310,0
5497186,ENSP00000336764,1
26879,ENSP00000219252,0
4248,ENSP00000292301,0
9904,ENSP00000363021,0
3007,ENSP00000354859,1
5363,ENSP00000328777,0
5284570,ENSP00000393312,0
564,ENSP00000256906,0
5556,ENSP00000011292,0
4100,ENSP00000178638,1
5894,ENSP00000288135,0
443119,ENSP00000250378,1
59768,ENSP00000398655,0
158,ENSP00000393333,1
23930,ENSP00000267615,1
4883,ENSP00000328973,0
3514,ENSP00000354522,0
4724,ENSP00000294973,0
2499,ENSP00000250699,0
2247,ENSP00000380247,1
1148,ENSP00000269980,0
158,ENSP00000316244,1
3365,ENSP00000003100,1
23925,ENSP00000251535,1
387316,ENSP00000401508,0
5035,ENSP00000395473,0
2153,ENSP00000304697,0
2405,ENSP00000215773,0
65856,ENSP00000269571,0
5038,ENSP00000262186,0
23994,ENSP00000319730,0
4442,ENSP00000370737,0
710,ENSP00000301645,0
6013,ENSP00000231509,1
23994,ENSP00000303634,1
150310,ENSP00000355599,0
3827,ENSP00000331912,0
3413,ENSP00000302441,0
3086686,ENSP00000261799,1
1893,ENSP00000361850,0
5311507,ENSP00000360154,0
5267,ENSP00000362674,0
5280360,ENSP00000394624,1
1809,ENSP00000258400,1
4742,ENSP00000332679,0
1349907,ENSP00000209929,1
5022,ENSP00000337746,0
4636,ENSP00000306662,1
2430,ENSP00000270202,0
4055,ENSP00000337773,1
1132,ENSP00000222673,1
5994,ENSP00000303634,0
4168,ENSP00000358022,0
60961,ENSP00000272928,1
151069,ENSP00000269980,0
5581,ENSP00000349687,0
657378,ENSP00000354280,0
191,ENSP00000275216,1
1117,ENSP00000206249,1
9823820,ENSP00000243167,0
100516,ENSP00000234454,0
9800339,ENSP00000450560,0
9395,ENSP00000324856,0
5610,ENSP00000222982,0
2119,ENSP00000332812,0
941651,ENSP00000273064,0
9576912,ENSP00000315774,0
23925,ENSP00000448059,1
5959,ENSP00000255262,1
31307,ENSP00000302846,0
3937,ENSP00000361275,0
60825,ENSP00000256104,0
192314,ENSP00000323780,0
961,ENSP00000256104,1
692,ENSP00000277480,1
5645,ENSP00000231509,1
3750,ENSP00000369816,0
838,ENSP00000234371,1
3715,ENSP00000237014,1
23932,ENSP00000321845,0
312,ENSP00000308541,1
2561,ENSP00000251588,0
4927,ENSP00000287022,0
4889,ENSP00000356853,0
6623,ENSP00000305974,0
5361092,ENSP00000280154,0
3675,ENSP00000367934,0
35370,ENSP00000303211,0
5381,ENSP00000281806,0
18830,ENSP00000261900,0
2332,ENSP00000231487,1
108156,ENSP00000257068,0
9832383,ENSP00000262948,0
5245,ENSP00000304697,0
55245,ENSP00000287820,1
5587,ENSP00000357153,0
4976,ENSP00000262033,0
1117,ENSP00000230048,1
16132429,ENSP00000363512,0
6437850,ENSP00000299727,0
3249,ENSP00000362463,0
2169,ENSP00000362924,0
191,ENSP00000261900,1
119461,ENSP00000302441,0
5040,ENSP00000337915,1
2995,ENSP00000369960,1
16135499,ENSP00000350785,0
2725,ENSP00000262186,1
252716,ENSP00000333534,0
5770,ENSP00000357301,0
33624,ENSP00000353820,1
5381,ENSP00000367615,0
6918837,ENSP00000277010,0
5281071,ENSP00000343925,0
2130,ENSP00000226299,0
25077992,ENSP00000265572,1
71301,ENSP00000446743,0
3410,ENSP00000372750,0
1355,ENSP00000288139,0
1117,ENSP00000360939,1
1541,ENSP00000257254,1
4889,ENSP00000256958,1
5743,ENSP00000315013,0
25476,ENSP00000360973,1
5691,ENSP00000353452,1
3845,ENSP00000262848,0
4171,ENSP00000276198,1
4419,ENSP00000337332,0
5527,ENSP00000258168,0
9651,ENSP00000339479,0
1117,ENSP00000292147,1
1893,ENSP00000367934,0
439260,ENSP00000377948,1
5280360,ENSP00000303686,1
702,ENSP00000348911,0
2968,ENSP00000236826,0
2833,ENSP00000323811,0
667467,ENSP00000380247,1
3340,ENSP00000354387,0
2524,ENSP00000231420,0
44404987,ENSP00000362361,0
394347,ENSP00000389414,0
4004,ENSP00000268251,0
3430,ENSP00000264818,0
750,ENSP00000363092,1
312,ENSP00000215832,1
5311067,ENSP00000253004,0
876,ENSP00000256999,1
5284604,ENSP00000241052,0
5281037,ENSP00000199280,0
23994,ENSP00000344818,1
6054,ENSP00000351706,0
71120,ENSP00000254663,0
5514,ENSP00000299766,0
35370,ENSP00000367545,0
5677,ENSP00000447378,1
3000,ENSP00000392709,0
3304,ENSP00000359685,0
892,ENSP00000360576,0
4179,ENSP00000372112,0
5426,ENSP00000364649,0
2524,ENSP00000332296,1
123015,ENSP00000277120,1
4630,ENSP00000306490,1
838,ENSP00000363596,1
23930,ENSP00000297373,1
192314,ENSP00000280346,0
3017,ENSP00000333994,0
4493,ENSP00000360687,0
34359,ENSP00000256594,0
5281707,ENSP00000335620,0
11556427,ENSP00000227507,0
16133831,ENSP00000358730,0
4748,ENSP00000265734,0
5287969,ENSP00000377954,0
160,ENSP00000377948,1
2344,ENSP00000372750,1
10635,ENSP00000261900,0
1979,ENSP00000322617,0
5280346,ENSP00000364649,1
5656,ENSP00000261707,1
936,ENSP00000363512,0
5280363,ENSP00000241256,1
2726,ENSP00000276198,1
2430,ENSP00000350928,0
3385,ENSP00000291294,0
4736,ENSP00000380252,0
3825,ENSP00000276198,0
3033538,ENSP00000306662,1
39860,ENSP00000363596,1
2200,ENSP00000343925,0
2367,ENSP00000230048,0
216326,ENSP00000308137,0
107772,ENSP00000357066,0
3405,ENSP00000303775,0
1798,ENSP00000178638,1
4296,ENSP00000342385,0
3382,ENSP00000335304,0
4536,ENSP00000262178,0
2726,ENSP00000366506,1
679,ENSP00000371138,1
55482,ENSP00000298942,0
2130,ENSP00000310935,0
5288826,ENSP00000262545,0
3343,ENSP00000346901,0
156391,ENSP00000366244,0
2512,ENSP00000306129,1
5578,ENSP00000386069,0
387316,ENSP00000328835,0
179837,ENSP00000244051,0
66414,ENSP00000226413,0
25077992,ENSP00000211122,0
4171,ENSP00000353224,0
25476,ENSP00000289575,0
19910,ENSP00000345774,0
774,ENSP00000306129,1
36736,ENSP00000241337,0
222528,ENSP00000325074,0
3392,ENSP00000433290,0
2230,ENSP00000364361,0
5282280,ENSP00000339377,1
1548999,ENSP00000307766,0
22258,ENSP00000376177,0
9815499,ENSP00000305302,0
3962,ENSP00000332887,0
5591,ENSP00000260682,1
1541,ENSP00000304414,1
3255,ENSP00000355330,0
753,ENSP00000362608,1
281,ENSP00000362649,0
158,ENSP00000258042,1
934,ENSP00000304283,1
5475158,ENSP00000322909,0
170361,ENSP00000299847,1
2797,ENSP00000405573,0
1130,ENSP00000356920,0
468595,ENSP00000303709,0
6726,ENSP00000339503,0
5078,ENSP00000295452,0
3042,ENSP00000306490,1
3715,ENSP00000393333,1
3086685,ENSP00000250416,0
2524,ENSP00000447173,1
298,ENSP00000176183,1
5284596,ENSP00000278742,0
5790,ENSP00000275525,0
6037,ENSP00000393333,0
23930,ENSP00000332116,1
1117,ENSP00000219313,1
13342,ENSP00000317159,0
65064,ENSP00000413074,0
2367,ENSP00000217901,0
702,ENSP00000236671,1
4184,ENSP00000302811,0
16197727,ENSP00000245206,0
679,ENSP00000303211,1
3915,ENSP00000399168,0
4168,ENSP00000356958,0
9933475,ENSP00000373700,0
68613,ENSP00000242210,0
2725,ENSP00000306662,0
1662,ENSP00000231509,0
5281707,ENSP00000313681,0
4727,ENSP00000431418,0
5282381,ENSP00000379680,0
5251896,ENSP00000263431,0
3155,ENSP00000305692,0
122172,ENSP00000257904,0
4771,ENSP00000366797,0
5330286,ENSP00000361423,0
3034010,ENSP00000333551,0
5587,ENSP00000269159,0
753,ENSP00000358525,1
5283731,ENSP00000262545,0
4615,ENSP00000380247,1
1134,ENSP00000265465,0
3648,ENSP00000356853,0
2369,ENSP00000322909,0
5566,ENSP00000380247,1
312,ENSP00000354677,1
1148,ENSP00000296412,0
3749,ENSP00000378323,0
25075996,ENSP00000360645,0
168572,ENSP00000347979,0
5894,ENSP00000353007,0
3517,ENSP00000262735,0
26879,ENSP00000428982,0
4248,ENSP00000354238,0
156391,ENSP00000255262,0
27400,ENSP00000337825,0
129211,ENSP00000401508,0
1541,ENSP00000218099,0
3151,ENSP00000357461,0
5523,ENSP00000356070,0
961,ENSP00000261208,1
2185,ENSP00000366410,0
5324345,ENSP00000234310,0
3684,ENSP00000273550,0
11804285,ENSP00000263774,0
1051,ENSP00000321070,0
2726,ENSP00000377969,0
4425,ENSP00000358730,1
3285,ENSP00000414019,0
402,ENSP00000293860,0
60961,ENSP00000303424,1
291,ENSP00000337915,0
4080,ENSP00000320043,0
108220,ENSP00000314606,0
753,ENSP00000302620,1
5283454,ENSP00000360968,0
4736,ENSP00000361699,0
3954,ENSP00000254719,0
19861,ENSP00000288135,0
2708,ENSP00000372191,0
2548,ENSP00000252996,0
838,ENSP00000337949,1
6422124,ENSP00000302564,0
3255,ENSP00000266659,0
3086686,ENSP00000341189,1
9799453,ENSP00000277480,0
2726,ENSP00000386069,1
2449,ENSP00000382697,0
3337,ENSP00000368572,0
6005,ENSP00000306662,1
23994,ENSP00000359211,1
2790,ENSP00000358727,0
5284595,ENSP00000327251,0
774,ENSP00000303775,1
3391,ENSP00000384490,0
1117,ENSP00000258145,1
5991,ENSP00000254488,0
4106,ENSP00000321821,0
1809,ENSP00000367959,1
122186,ENSP00000385746,0
23991,ENSP00000220809,1
43815,ENSP00000370989,0
2118,ENSP00000248923,0
3562,ENSP00000376611,0
24466,ENSP00000396308,1
4850,ENSP00000466420,0
774,ENSP00000241256,1
399618,ENSP00000285949,0
2476,ENSP00000234961,1
60472,ENSP00000262186,0
3857,ENSP00000293897,0
5210,ENSP00000428982,0
2094,ENSP00000267568,0
20469,ENSP00000348461,0
11597571,ENSP00000366005,0
1795,ENSP00000364475,0
160,ENSP00000433290,1
1210,ENSP00000299727,0
1117,ENSP00000215832,1
2099,ENSP00000355523,0
108182,ENSP00000230048,0
4828,ENSP00000269466,0
4601,ENSP00000270570,0
5052,ENSP00000237014,0
23925,ENSP00000289004,1
440120,ENSP00000321070,0
2162,ENSP00000310928,0
177236,ENSP00000200676,0
6047,ENSP00000363092,0
5358,ENSP00000315644,0
312,ENSP00000296509,1
784,ENSP00000333994,1
838,ENSP00000336630,1
198792,ENSP00000302967,0
107778,ENSP00000302564,0
5280363,ENSP00000302846,1
5526,ENSP00000278742,0
961,ENSP00000373884,0
3913,ENSP00000276651,0
1993,ENSP00000268379,0
5284371,ENSP00000359793,0
2160,ENSP00000358301,1
2818,ENSP00000256906,1
444732,ENSP00000362674,1
5280360,ENSP00000354652,1
123015,ENSP00000252029,0
3585,ENSP00000310935,0
5311068,ENSP00000386069,1
3696,ENSP00000358730,1
122033,ENSP00000010404,0
2783,ENSP00000288135,0
2803,ENSP00000368766,1
1117,ENSP00000395574,1
444033,ENSP00000309565,0
16197727,ENSP00000451560,1
4624,ENSP00000299766,0
6468,ENSP00000331831,0
4451,ENSP00000337915,1
3404,ENSP00000446743,0
681,ENSP00000386069,1
4830,ENSP00000260970,0
4735,ENSP00000256443,0
123631,ENSP00000269571,1
33036,ENSP00000261783,0
5280360,ENSP00000304501,1
54687,ENSP00000256906,0
43815,ENSP00000353820,1
5324345,ENSP00000305372,0
104858,ENSP00000274192,0
3394,ENSP00000261416,0
5311067,ENSP00000223095,0
3845,ENSP00000357907,0
5284594,ENSP00000262320,0
3382,ENSP00000261733,0
4926,ENSP00000306490,1
2708,ENSP00000285379,0
2325,ENSP00000370223,0
4536,ENSP00000360247,0
54693559,ENSP00000347942,0
68570,ENSP00000293860,0
6505803,ENSP00000295408,0
5202,ENSP00000275216,1
5287844,ENSP00000266970,1
2563,ENSP00000361125,0
5287969,ENSP00000392709,0
2563,ENSP00000339328,0
60961,ENSP00000358511,1
3547,ENSP00000263923,0
16135499,ENSP00000260191,0
2477,ENSP00000428426,0
2267,ENSP00000371929,0
864,ENSP00000354961,0
177236,ENSP00000288135,0
5281708,ENSP00000343925,1
2325,ENSP00000245206,0
493570,ENSP00000349576,0
5466,ENSP00000308024,0
934,ENSP00000266376,1
16157882,ENSP00000345774,0
4528,ENSP00000385571,0
5757,ENSP00000370270,1
3973,ENSP00000362608,1
1117,ENSP00000264832,1
3042,ENSP00000216962,0
1593,ENSP00000005178,0
4976,ENSP00000261707,1
951,ENSP00000241256,1
6305,ENSP00000329093,1
5078,ENSP00000345774,0
5039,ENSP00000357907,0
123015,ENSP00000241453,1
1546,ENSP00000353679,0
6436,ENSP00000261900,0
5361092,ENSP00000320247,0
3648,ENSP00000371236,0
447700,ENSP00000295589,0
1541,ENSP00000350198,1
4205,ENSP00000316244,1
158,ENSP00000307766,1
838,ENSP00000358783,1
6466,ENSP00000263025,0
681,ENSP00000394624,1
750,ENSP00000353791,1
60809,ENSP00000372750,1
104741,ENSP00000000442,1
4659568,ENSP00000300605,0
3639,ENSP00000264498,0
9826744,ENSP00000265164,0
1117,ENSP00000361151,1
784,ENSP00000312326,1
11597571,ENSP00000339503,1
6426631,ENSP00000301729,0
439260,ENSP00000433290,1
2763,ENSP00000325312,0
2132,ENSP00000323036,0
4020,ENSP00000332296,0
864,ENSP00000261208,0
718,ENSP00000345771,1
9270,ENSP00000375881,0
5278,ENSP00000337335,0
5202,ENSP00000368766,1
6917655,ENSP00000263182,0
3143,ENSP00000267814,0
60961,ENSP00000299727,1
439260,ENSP00000451605,1
16132139,ENSP00000252519,0
4428,ENSP00000331201,0
4830,ENSP00000234590,0
1573,ENSP00000306390,0
121850,ENSP00000310701,0
1117,ENSP00000410732,0
3413,ENSP00000274192,0
3350,ENSP00000265164,0
6438354,ENSP00000287820,0
2726,ENSP00000306490,1
54693559,ENSP00000289753,0
3793,ENSP00000252996,0
2369,ENSP00000376349,0
5381226,ENSP00000378295,0
5581,ENSP00000364252,0
114903,ENSP00000328547,0
4631,ENSP00000349078,0
5282054,ENSP00000363822,0
444732,ENSP00000351885,0
951,ENSP00000281806,1
9800339,ENSP00000320247,0
457954,ENSP00000322991,0
3915,ENSP00000220584,0
6468,ENSP00000276390,0
4296,ENSP00000358963,1
54454,ENSP00000265724,1
5408,ENSP00000332679,1
3016,ENSP00000386029,1
123631,ENSP00000265734,0
144,ENSP00000355046,0
89594,ENSP00000359899,0
6675,ENSP00000333821,0
3410,ENSP00000305372,1
4495,ENSP00000354612,1
23994,ENSP00000061240,1
54459,ENSP00000386069,1
25077992,ENSP00000329684,0
123679,ENSP00000364289,0
4768,ENSP00000280155,1
753,ENSP00000265174,1
5095,ENSP00000316244,1
119,ENSP00000264318,1
4178,ENSP00000229447,0
9871419,ENSP00000287022,0
1117,ENSP00000405965,1
74989,ENSP00000227378,0
4745,ENSP00000280155,1
5280363,ENSP00000393333,1
178103,ENSP00000412673,0
6279,ENSP00000334592,0
6279,ENSP00000231509,1
2487,ENSP00000284440,0
6010,ENSP00000368226,0
5280360,ENSP00000446743,0
3567002,ENSP00000409007,0
3413,ENSP00000362481,0
2913,ENSP00000256906,1
3008,ENSP00000284440,0
2551,ENSP00000306490,1
941651,ENSP00000365773,0
2487,ENSP00000319730,0
6726,ENSP00000369816,0
123679,ENSP00000331746,0
9933475,ENSP00000381740,0
10517,ENSP00000302478,0
5035,ENSP00000368727,1
5280346,ENSP00000356953,1
610,ENSP00000350198,0
213043,ENSP00000267377,0
15,ENSP00000343925,1
1548886,ENSP00000370254,1
2119,ENSP00000306490,0
9849616,ENSP00000358595,0
33036,ENSP00000355599,0
3883,ENSP00000293860,0
119,ENSP00000352702,1
753,ENSP00000364709,1
5556,ENSP00000301974,1
103535,ENSP00000320709,0
5311010,ENSP00000340278,0
6918365,ENSP00000305714,0
1548943,ENSP00000339001,0
2083,ENSP00000372750,0
23925,ENSP00000293761,1
5645,ENSP00000360968,0
2987,ENSP00000273430,0
5497186,ENSP00000345023,0
60612,ENSP00000288699,0
4736,ENSP00000277010,1
1117,ENSP00000285930,1
1541,ENSP00000370254,0
753,ENSP00000339479,1
47811,ENSP00000258400,1
68760,ENSP00000340278,0
5556,ENSP00000295454,1
439260,ENSP00000350198,1
5466,ENSP00000385638,0
2451,ENSP00000399168,0
44093,ENSP00000356958,0
2170,ENSP00000354859,1
838,ENSP00000295589,1
57379345,ENSP00000341117,0
